time,wx,wy,wz
254728,-2.9,-0.2,0.9
254763,-2.7,5.5,-1.8
255024,10.9,-14.6,5.6
255049,-4.6,-0.6,1.6
255056,0.9,1.6,0.7
255167,-0.5,1.5,1.0
255173,-1.6,1.6,0.5
255179,-2.9,2.4,0.1
255185,-3.3,3.1,0.3
255192,-1.7,0.4,-0.7
255198,-2.1,3.9,0.0
255204,0.4,5.4,-0.1
255210,0.4,4.7,0.0
255217,-0.7,5.5,1.1
255223,-1.4,-0.7,0.3
255229,-0.2,2.5,-0.2
255235,-0.4,1.1,-0.8
255242,-2.9,1.6,1.6
255248,-3.6,-0.8,2.6
255254,-3.1,0.0,1.3
255260,-1.6,-0.9,0.7
255267,0.0,1.9,1.8
255273,-0.2,-3.3,3.7
255279,0.1,-0.7,3.9
255285,-0.2,2.1,4.9
255292,-0.7,0.2,4.2
255298,-2.5,3.0,1.6
255304,-3.1,-3.1,2.1
255310,-1.5,-1.2,0.1
255317,-0.6,0.9,-0.5
255323,0.2,6.7,2.4
255329,0.0,2.1,2.8
255335,-0.7,1.9,3.6
255342,0.0,4.3,2.2
255348,1.5,1.8,0.8
255354,1.1,-1.4,1.8
255360,0.9,-1.3,2.2
255367,-0.8,-2.1,3.3
255373,0.2,-1.2,2.6
255379,0.7,0.9,1.7
255385,-0.2,2.1,1.6
255392,-0.9,2.1,1.1
255398,-1.4,3.8,0.5
255404,-0.3,3.9,-1.4
255410,-0.5,2.8,-1.3
255417,-2.5,0.4,-0.2
255423,-2.4,0.3,0.0
255429,-3.2,1.2,-1.8
255435,-3.5,2.6,-3.5
255442,-3.8,1.9,-3.1
255448,-4.2,0.9,-1.5
255454,-1.9,-0.5,-1.5
255460,-1.6,0.2,-1.0
255467,-1.4,4.8,-0.4
255473,-1.6,2.8,0.6
255479,-0.4,3.8,-0.1
255485,-1.9,4.0,-1.1
255492,-1.9,3.1,-1.4
255498,0.0,0.9,-1.4
255504,-0.1,3.1,-1.5
255510,0.2,3.8,-0.1
255517,2.1,0.7,0.7
255523,2.2,2.9,1.9
255529,3.5,0.1,2.1
255535,3.5,-2.8,2.5
255542,2.3,-0.3,2.5
255548,2.5,4.1,0.7
255554,1.4,4.2,1.8
255560,-0.7,6.3,2.4
255567,0.9,3.2,1.9
255573,4.2,0.4,4.2
255579,5.6,1.1,7.6
255585,10.5,5.3,10.0
255592,19.3,-16.4,20.2
255598,20.0,-35.1,52.6
255604,18.7,-52.6,62.0
255610,4.6,-3.0,42.2
255617,-55.5,102.3,9.4
255623,-115.2,144.4,23.2
255629,-142.2,172.6,18.2
255635,-197.7,361.8,-31.5
255642,-183.6,-168.7,3.5
255648,-203.6,461.0,176.0
255654,-161.7,-161.3,193.4
255660,28.4,-14.7,258.3
255667,136.0,153.2,202.1
255673,290.7,166.5,113.8
255679,47.6,3.0,37.8
255685,95.4,139.3,-54.3
255692,99.4,90.0,-145.9
255698,20.7,110.5,-144.4
255704,12.1,201.6,-123.0
255710,-0.4,107.4,-110.6
255717,2.6,164.5,-99.9
255723,37.1,62.7,-64.7
255729,43.6,84.8,-77.9
255735,-21.0,62.0,-60.9
255742,-27.9,62.7,-28.6
255748,-45.4,31.1,-0.2
255754,-17.5,13.0,16.7
255760,0.7,-54.0,36.4
255767,-10.5,-12.3,-7.6
255773,-54.4,-79.8,-36.4
255779,25.5,-127.6,-2.7
255785,175.3,-281.5,81.9
255792,292.4,-288.6,35.0
255798,258.6,-183.3,7.8
255804,42.4,-993.4,-193.8
255810,3.0,197.2,74.1
255817,-88.9,-83.7,93.1
255823,-100.6,-78.2,152.3
255829,-156.3,-117.1,197.5
255835,-123.3,-93.8,169.0
255842,-27.5,-318.4,39.7
255848,29.5,-96.5,38.5
255854,10.8,-97.7,43.2
255860,25.2,-116.6,42.9
255867,27.9,-78.9,37.9
255873,13.2,-85.6,44.3
255879,14.6,-51.4,38.7
255885,17.5,-64.6,19.6
255892,7.2,2.3,20.0
255898,7.5,-27.0,15.6
255904,5.8,-20.5,11.1
255910,4.7,-16.4,10.5
255917,2.7,-20.5,9.8
255923,1.9,-7.2,12.9
255929,5.6,-17.0,11.4
255935,-1.3,-7.6,8.0
255942,-2.3,-8.6,4.6
255948,-3.2,-3.0,-4.8
255954,-6.7,-0.3,0.6
255960,-1.9,1.6,3.9
255967,-2.3,-12.1,3.5
255973,2.1,-11.5,6.5
255979,4.2,-15.1,1.1
255985,1.5,-5.6,5.1
255992,-1.6,-10.0,13.2
255998,5.0,-8.0,13.5
256004,21.9,-36.9,25.5
256010,46.9,-90.6,41.6
256017,85.4,-108.6,83.5
256023,129.4,-183.4,139.8
256029,162.7,-219.0,202.1
256035,163.7,-243.7,179.6
256042,127.0,-245.4,155.4
256048,71.5,-187.8,154.0
256054,32.4,-142.5,127.3
256060,8.7,-78.0,84.1
256067,-24.7,-109.1,33.1
256073,-65.3,105.1,-20.5
256079,-167.7,145.1,13.2
256085,-268.5,248.2,80.2
256092,-229.8,-201.9,83.1
256098,-526.4,936.0,446.3
256104,258.3,2030.4,1032.7
256110,-1292.2,853.0,-892.5
256117,-459.0,-1268.8,-17.1
256123,-8.8,-595.8,430.0
256129,1.4,673.2,70.4
256135,92.8,12.4,-96.9
256142,-30.0,96.8,9.2
256148,51.5,-176.1,27.5
256154,22.6,151.2,-44.0
256160,30.5,-57.4,57.3
256167,0.0,14.1,-6.7
256173,30.8,-13.0,16.1
256179,3.5,152.8,-34.9
256185,18.0,-90.4,22.7
256192,36.7,-13.5,-39.3
256198,-5.9,-9.8,46.4
256204,3.4,-21.4,0.7
256210,-11.9,-0.3,-27.1
256217,-12.2,-27.4,17.1
256223,-19.2,-20.5,10.9
256229,-10.9,-8.5,-11.0
256235,-14.8,-5.2,3.9
256242,-15.9,-21.2,15.6
256248,-12.7,38.7,-1.6
256254,-13.7,-72.1,9.6
256260,-3.0,47.7,-2.3
256267,-14.7,-29.7,10.4
256273,-21.7,38.9,15.1
256279,-20.0,-27.0,-1.2
256285,-35.9,31.7,0.5
256292,-27.1,11.3,-3.9
256298,-11.2,-2.3,-11.9
256304,-7.3,-1.2,-2.7
256310,-19.6,18.9,4.9
256317,-9.3,14.5,-0.2
256323,-5.4,-13.9,8.3
256329,-12.7,20.7,12.6
256335,-10.5,-4.2,9.7
256342,-7.6,-1.9,14.2
256348,-11.8,17.6,12.0
256354,-10.7,-9.7,9.9
256360,-5.6,5.3,13.0
256367,0.2,-3.0,0.0
256373,4.6,1.0,-10.0
256379,-2.1,-7.8,8.2
256385,1.3,-1.3,10.4
256392,-0.8,-8.1,-5.7
256398,-3.7,-2.8,-3.0
256404,-1.8,12.1,0.9
256410,-4.2,2.5,-0.2
256417,3.7,-19.8,6.5
256423,1.9,8.4,-0.6
256429,-0.7,2.1,0.3
