time,wx,wy,wz
351304,1.4,-2.6,0.0
351390,-4.1,1.4,0.3
351416,1.4,0.8,1.1
351470,2.6,1.4,-1.3
351487,-0.2,2.6,0.6
351573,-1.2,0.9,1.0
351796,-2.3,3.0,1.8
351822,-0.7,-6.5,-3.6
351828,3.2,8.2,0.7
351834,0.0,-0.6,2.3
351840,-0.4,1.9,0.0
351847,-0.7,1.5,0.9
351853,0.0,2.8,2.0
351859,0.0,1.6,1.8
351865,0.5,1.1,1.8
351872,0.9,0.1,1.6
351878,-0.3,1.4,2.4
351884,0.4,2.1,1.7
351890,1.0,-0.4,0.4
351897,0.7,4.2,2.3
351903,0.4,3.8,1.7
351909,0.2,3.6,0.4
351915,-0.1,3.2,1.2
351922,0.4,0.6,1.1
351928,3.2,-5.2,-4.0
351934,-1.9,-9.7,-1.8
351940,0.7,-14.0,2.0
351947,7.7,-2.4,-0.2
351953,6.0,-2.6,-1.3
351959,1.1,-4.4,-5.0
351965,-1.8,-7.9,-9.7
351972,-4.6,-0.4,-3.9
351978,-2.0,-1.2,1.6
351984,1.6,4.9,2.4
351990,1.4,4.4,3.4
351997,-2.7,4.2,0.4
352003,-6.3,1.6,-4.2
352009,-5.9,-1.4,-5.1
352015,-4.6,0.0,-3.1
352022,-4.8,4.8,1.7
352028,-1.8,4.6,2.7
352034,-0.2,1.4,0.9
352040,0.6,0.9,2.3
352047,1.2,-0.1,3.1
352053,-0.2,1.3,4.5
352059,0.0,1.1,3.0
352065,-1.1,0.7,2.2
352072,-1.4,1.8,2.7
352078,-0.9,2.4,3.0
352084,-0.4,2.6,3.5
352090,0.0,1.4,3.3
352097,-0.7,0.6,2.9
352103,-1.7,1.4,3.7
352109,-0.6,1.0,3.0
352115,-1.4,1.0,3.4
352122,-2.0,2.2,3.9
352128,-2.1,0.2,1.8
352134,-2.7,1.6,2.2
352140,-2.8,0.4,2.4
352147,-1.5,-1.4,1.3
352153,-0.5,0.9,1.7
352159,-0.9,0.4,1.6
352165,-0.3,0.7,0.8
352172,0.5,0.3,0.3
352178,0.0,0.4,0.0
352184,-0.7,1.8,-0.9
352190,-1.7,1.4,-0.9
352197,-1.6,2.3,-0.7
352203,-0.5,2.3,-1.1
352209,2.3,2.3,-2.8
352215,2.8,4.7,-1.4
352222,-0.9,2.5,0.6
352228,-1.6,2.0,-0.3
352234,-1.2,3.3,-1.4
352240,-0.9,5.1,-0.9
352247,-0.4,3.4,-1.3
352253,0.2,3.0,-0.9
352259,0.9,3.0,-0.7
352265,0.8,4.0,-0.2
352272,1.4,3.2,-0.7
352278,1.1,2.8,-0.8
352284,1.1,2.4,-0.2
352290,1.3,2.6,1.3
