time,ax,ay,az
127765,228,808,-473
127870,236,796,-480
127876,238,806,-475
127882,241,799,-465
127889,242,794,-475
127895,246,810,-486
127901,251,818,-488
127907,245,795,-471
127914,240,802,-474
127920,256,808,-478
127926,259,810,-489
127932,245,813,-478
127939,249,805,-462
127945,260,796,-479
127951,265,782,-459
127957,266,803,-467
127964,254,817,-468
127970,251,816,-468
127976,254,807,-471
127982,254,800,-465
127989,257,795,-466
127995,257,801,-467
128001,258,798,-462
128007,260,802,-464
128014,267,796,-473
128020,262,799,-472
128026,257,801,-472
128032,247,798,-469
128039,246,793,-477
128045,252,802,-477
128051,257,812,-492
128057,250,817,-486
128064,237,785,-464
128070,264,793,-485
128076,258,805,-482
128082,252,786,-466
128089,252,786,-468
128095,259,785,-480
128101,244,785,-464
128107,234,784,-464
128114,260,771,-488
128120,272,784,-491
128126,296,841,-532
128132,279,824,-515
128139,240,771,-482
128145,210,748,-465
128151,219,760,-485
128157,206,765,-494
128164,169,729,-479
128170,86,621,-464
128176,24,539,-490
128182,53,577,-658
128189,237,951,-836
128195,403,1019,-762
128201,760,904,-1130
128207,1115,1096,-1996
128214,377,663,-985
128220,239,1412,-901
128226,194,327,-1218
128232,-662,574,-914
128239,-892,387,48
128245,-405,115,239
128251,-351,342,363
128257,-375,149,430
128264,-400,624,466
128270,-420,1142,343
128276,-449,995,380
128282,-596,920,437
128289,-702,778,478
128295,-802,713,454
128301,-867,563,381
128307,-931,465,364
128314,-960,532,390
128320,-887,574,328
128326,-816,591,291
128332,-694,642,270
128339,-608,672,377
128345,-606,672,487
128351,-624,708,670
128357,-576,1023,433
128364,-778,871,671
128370,-780,824,561
128376,-592,732,495
128382,-385,405,559
128389,-25,-409,233
128395,67,-5,-576
128401,-160,1662,533
128407,-889,1905,268
128414,226,1396,-349
128420,-151,1440,152
128426,215,1463,-285
128432,117,698,-277
128439,307,700,55
128445,446,561,423
128451,334,844,307
128457,561,714,250
128464,554,719,232
128470,676,713,118
128476,654,810,263
128482,649,817,235
128489,708,656,154
128495,620,659,186
128501,674,665,177
128507,680,649,117
128514,637,693,193
128520,676,665,119
128526,706,658,101
128532,764,655,79
128539,715,677,94
128545,675,650,108
128551,705,660,111
128557,722,604,87
128564,672,615,122
128570,715,650,118
128576,744,634,78
128582,763,601,32
128589,754,718,37
128595,878,758,-24
128601,1063,879,-112
128607,1179,890,-108
128614,1246,792,-361
128620,1414,322,-787
128626,960,90,-816
128632,644,-299,-901
128639,303,-125,-964
128645,57,-682,-749
128651,-515,-233,-1058
128657,-366,-73,-1371
128664,-677,-129,-1996
128670,-1998,203,-1996
128676,-506,461,-1996
128682,-1998,1437,-1996
128689,-1998,-1998,-864
128695,-1998,1996,-1080
128701,-197,-1740,-1996
128707,-1731,1210,1759
128714,334,-310,1732
128720,-879,1674,1354
128726,-1143,-1026,870
128732,-467,284,62
128739,-449,-180,409
128745,-181,86,429
128751,-929,247,1442
128757,-617,35,1119
128764,-1073,65,1008
128770,-660,-18,516
128776,-505,313,290
128782,-472,484,568
128789,-630,426,1056
128795,-569,577,1073
128801,-668,129,732
128807,-559,138,518
128814,-277,198,478
128820,-382,426,540
128826,-272,314,931
128832,-526,335,1002
128839,-811,589,1592
128845,-348,-108,665
128851,-1055,64,852
128857,-578,-45,713
128864,-533,140,954
128870,-475,76,808
128876,-595,193,838
128882,-607,200,851
128889,-596,118,888
128895,-589,175,819
128901,-603,112,824
128907,-566,113,796
128914,-575,47,816
128920,-624,40,849
128926,-639,62,870
128932,-649,70,850
128939,-595,71,810
128945,-602,72,846
128951,-565,86,833
128957,-604,77,857
128964,-583,124,790
128970,-637,86,880
128976,-595,98,817
128982,-566,200,830
128989,-554,10,812
128995,-577,-77,813
129001,-647,55,855
