time,ax,ay,az
170175,-207,82,1026
170182,-214,146,987
170188,-272,169,990
170194,-362,89,1084
170200,-334,74,1080
170207,-225,66,978
170213,-258,144,1020
170219,-240,139,986
170225,-270,66,1004
170232,-270,80,1011
170238,-243,127,961
170244,-249,121,991
170250,-198,105,975
170257,-246,127,972
170263,-311,85,1017
170269,-266,123,1000
170275,-241,122,971
170282,-251,112,976
170288,-271,136,1006
170294,-256,116,985
170300,-241,227,923
170307,-298,266,864
170313,-410,323,714
170319,-355,-85,504
170325,-187,-91,314
170332,-151,-184,198
170338,194,-317,87
170344,565,-494,-45
170350,857,-436,-107
170357,176,-345,272
170363,-653,254,150
170369,-1004,503,-519
170375,-1998,1996,-824
170382,-1343,1996,-844
170388,-1998,1955,359
170394,-1594,1405,-362
170400,-1007,921,-861
170407,-1159,748,-840
170413,-1159,711,-877
170419,-1095,864,-801
170425,-763,1055,-712
170432,-1066,708,-477
170438,-1223,315,-352
170444,-1020,208,-273
170450,-944,165,-298
170457,-843,22,-335
170463,-845,188,-264
170469,-903,266,-198
170475,-974,240,-162
170482,-1078,253,-111
170488,-1071,263,-160
170494,-1235,238,-309
170500,-926,275,-399
170507,-774,241,-320
170513,-940,84,-162
170519,-1012,-4,-167
170525,-999,103,-243
170532,-942,166,-273
170538,-931,150,-264
170544,-902,119,-304
170550,-941,138,-259
170557,-982,162,-211
170563,-964,222,-252
170569,-948,184,-245
170575,-986,199,-206
170582,-972,153,-193
170588,-969,217,-212
170594,-958,234,-242
170600,-972,230,-225
170607,-988,202,-208
170613,-971,191,-223
170619,-953,184,-238
170625,-924,169,-257
170632,-946,203,-255
170638,-971,171,-238
170644,-961,197,-258
170650,-969,215,-304
170657,-944,220,-334
170663,-900,194,-308
170669,-928,175,-278
170675,-906,182,-296
170682,-933,170,-311
170688,-912,301,-330
170694,-911,589,-269
170700,-802,842,-297
170707,-737,751,-325
170713,-770,742,-370
170719,-980,610,-319
170725,-865,520,-479
170732,-886,378,-492
170738,-787,396,-576
170744,-793,306,-515
170750,-943,246,-529
170757,-784,439,-629
170763,-1013,597,-367
170769,-1273,486,-311
170775,-1281,187,-257
170782,-1134,-192,-97
170788,-1016,-177,-55
170794,-764,-180,-246
170800,-738,-188,-178
170807,-728,-222,-120
170813,-810,-96,-199
170819,-1388,54,-135
170825,-1997,1808,1237
170832,-786,130,-834
170838,-1106,962,-185
170844,-975,469,-102
170850,-943,271,-177
170857,-774,327,-354
170863,-569,292,-387
170869,-683,235,-214
170875,-780,141,-265
170882,-836,96,-422
170888,-1057,84,-579
170894,-1042,79,-637
170900,-1457,131,-604
170907,-1200,344,-426
170913,-1299,552,-297
170919,-1207,712,82
170925,-940,326,268
170932,-749,130,89
170938,-684,-30,-171
170944,-671,-112,-370
170950,-585,7,-544
170957,-1041,120,-448
170963,-1327,257,-437
170969,-1662,378,-407
170975,-1197,458,-174
170982,-1444,437,-48
170988,-1302,283,-281
170994,-815,253,-334
171000,-660,128,-134
171007,-842,3,10
171013,-1089,79,-155
171019,-1336,26,-464
171025,-1408,-72,-701
171032,-1055,-54,-1003
171038,-1015,-132,-822
171044,-928,229,-349
171050,-1194,39,-2
171057,-1083,-341,260
171063,-665,5,189
171069,-414,-42,38
171075,-482,127,-80
171082,-721,-8,-301
171088,-1123,52,-434
171094,-1231,389,-427
171100,-1529,647,-437
171107,-1878,978,-243
171113,-1452,892,-307
171119,-1145,57,-544
171125,-717,-1112,-496
171132,-650,-450,-349
171138,-636,-484,-219
171144,-811,-366,-50
171150,-703,-239,-280
171157,-922,191,-335
171163,-969,335,-122
171169,-990,310,-640
171175,-811,199,-1022
171182,-1338,141,-791
171188,-1675,648,-860
171194,-1651,770,-133
171200,-1720,-549,-1317
171207,-1574,1019,99
171213,-1416,460,257
171219,-1479,618,398
171225,-1391,561,325
171232,-1080,771,-67
171238,-952,669,-124
171244,-993,666,-115
171250,-1071,357,-68
171257,-913,300,-324
171263,-532,592,-831
171269,-107,319,-1130
171275,-279,182,-676
171282,-377,-336,-480
171288,-137,-537,-697
171294,441,521,-644
171751,-318,719,-287
171763,-192,820,-349
171802,-648,681,-116
171819,-284,807,-319
172025,-270,943,-160
172031,-304,957,-125
172038,-235,968,-197
172044,-162,898,-265
172050,-274,844,-190
172056,-346,879,-165
172063,-362,912,-189
172069,-327,913,-231
172075,-319,907,-215
172081,-308,885,-210
172088,-317,880,-212
172094,-311,893,-222
172100,-310,907,-223
172106,-322,905,-209
172113,-320,919,-224
172119,-330,912,-227
172125,-330,882,-212
172131,-327,860,-206
172138,-330,890,-198
172144,-319,902,-205
172150,-320,898,-193
172156,-308,903,-200
172163,-283,918,-210
172169,-276,921,-215
172175,-289,907,-209
