time,wx,wy,wz
320481,-36.7,-3.0,-9.7
320487,-39.9,2.2,-11.5
320493,-29.3,1.0,-19.2
320500,-19.1,22.8,-17.9
320506,-18.1,-8.8,-18.4
320512,-24.4,-19.0,-23.6
320518,-12.4,-9.1,-29.3
320525,16.9,16.2,-31.6
320531,27.5,6.3,-18.9
320537,23.0,22.0,2.7
320543,24.2,8.6,12.6
320550,35.1,-2.1,11.9
320556,41.1,6.4,12.6
320562,46.3,-3.1,12.2
320568,50.0,4.6,12.6
320575,47.5,-2.6,16.2
320581,44.3,1.4,24.1
320587,43.1,0.1,25.5
320593,40.5,6.9,17.7
320600,34.7,5.8,1.9
320606,26.3,24.9,-9.0
320612,22.6,25.2,-8.7
320618,19.9,15.8,-1.7
320625,12.7,12.1,-0.2
320631,6.5,17.5,-2.8
320637,4.3,11.2,-5.1
320643,3.3,8.4,-3.7
320650,3.5,4.2,-1.6
320656,3.5,-4.6,0.9
320662,1.6,-1.8,6.1
320668,1.1,4.9,5.9
320675,0.4,1.1,3.7
320681,-1.8,0.4,1.6
320687,-4.9,0.0,-0.1
320693,-7.8,2.6,0.0
320700,-6.0,2.8,-0.5
320706,-5.5,3.6,0.0
320712,-4.9,3.6,1.8
320718,-5.1,0.2,1.7
320725,-3.2,1.4,2.4
320731,-2.1,-0.7,2.0
320737,-2.5,-0.7,1.4
320743,-3.3,3.6,2.3
320750,-2.6,0.3,1.8
320756,-2.0,0.8,2.8
320762,-1.6,-0.1,2.7
320768,-1.6,1.7,3.0
320775,-1.5,-3.0,3.9
320781,-2.7,-1.5,4.7
320787,-3.2,-8.2,5.2
320793,-2.5,-0.7,6.5
320800,-0.2,-5.8,6.1
320806,0.0,-4.4,6.0
320812,0.2,-8.0,5.7
320818,-0.1,-3.4,4.2
320825,-0.8,-0.5,3.7
320831,-0.5,-1.2,4.9
320837,0.7,1.3,5.1
320843,1.7,-1.0,3.1
320850,1.8,-1.6,1.4
320856,-0.9,0.1,3.0
320862,-2.4,-0.7,1.8
320868,-1.9,0.0,0.0
320875,-1.1,4.9,-0.4
320881,0.0,5.6,0.0
320887,1.8,2.8,0.4
320893,2.8,-2.1,1.4
320900,2.7,-5.2,1.7
320906,4.9,-4.0,4.3
320912,8.4,4.2,10.1
320918,14.4,3.9,27.3
320925,27.7,-15.5,52.2
320931,38.2,-46.6,57.7
320937,44.8,-44.3,41.8
320943,10.4,6.3,6.2
320950,-17.5,19.4,-9.8
320956,-43.1,0.6,0.5
320962,-69.9,83.6,1.6
320968,-83.3,245.1,-29.4
320975,-136.9,233.0,-57.1
320981,-149.9,-218.0,5.6
320987,-186.4,309.5,11.1
320993,-124.8,181.3,63.9
321000,-34.0,-67.0,99.5
321006,-64.7,242.6,83.3
321012,-73.8,20.0,23.1
321018,51.5,215.2,0.2
321025,71.4,362.3,-45.2
321031,44.4,113.0,-80.4
321037,41.5,188.0,-89.5
321043,-25.4,149.1,-109.8
321050,-26.1,169.7,-79.4
321056,-55.7,97.1,-88.3
321062,-49.4,86.3,-67.5
321068,-53.5,31.0,-52.5
321075,-24.0,10.5,-2.8
321081,-16.3,-21.6,10.8
321087,-41.0,39.9,4.6
321093,-50.0,26.6,8.2
321100,-24.3,29.0,33.5
321106,-32.9,-20.7,41.3
321112,-60.7,37.8,9.2
321118,-118.2,-71.5,-28.7
321125,-133.6,22.6,-24.1
321131,-125.9,-158.4,-11.7
321137,-114.5,-257.8,19.0
321143,-50.3,-214.3,32.5
321150,-40.8,-180.8,26.0
321156,-18.7,-199.9,34.5
321162,10.7,-129.9,26.9
321168,27.5,-31.3,-62.1
321175,-193.5,386.4,-234.9
321181,160.1,65.5,-31.6
321187,83.8,-200.1,-17.7
321193,29.1,-104.3,52.2
321200,-1.0,-185.0,2.8
321206,6.0,-110.3,-6.1
321212,25.0,-42.6,22.4
321218,40.5,-51.1,4.2
321225,10.9,-95.9,13.5
321231,4.8,-61.0,5.9
321237,2.0,-55.0,2.2
321243,20.7,-42.7,-6.8
321250,22.4,-51.7,2.5
321256,20.3,-74.3,47.1
321262,24.7,-49.7,31.2
321268,20.3,-52.0,20.5
321275,4.7,-42.2,-1.8
321281,-1.8,-0.4,2.2
321287,-14.0,-30.6,14.7
321293,-7.1,-1.6,1.8
321300,-14.2,-1.5,4.6
321306,-4.9,1.3,-7.9
321312,-5.3,-1.4,-4.2
321318,-8.1,-3.9,1.7
321325,-4.6,2.9,1.6
321331,-2.8,-9.4,-4.9
321337,-7.4,7.7,-12.3
321343,-1.7,12.7,-7.9
321350,26.8,-36.4,4.9
321356,75.6,-94.5,59.4
321362,135.6,-154.7,124.6
321368,202.9,-249.3,162.1
321375,216.6,-378.7,148.7
321381,201.3,-226.8,141.5
321387,175.8,-248.3,130.9
321393,133.6,-183.6,132.0
321400,75.0,-138.3,104.1
321406,25.2,-54.2,96.6
321412,-46.7,-129.3,43.6
321418,-129.8,134.1,92.8
321425,-171.8,143.3,30.4
321431,-231.6,293.6,90.7
321437,-204.3,-209.1,5.7
321443,-452.0,2279.2,776.7
321450,-1852.9,714.7,-507.0
321456,-346.5,-1557.5,-280.7
321462,479.0,1604.3,-218.7
321468,-90.4,-229.9,-314.7
321475,-16.2,110.8,14.7
321481,-22.0,66.7,-51.1
321487,-19.8,152.1,-15.8
321493,20.4,-40.6,23.3
321500,23.4,74.6,3.9
321506,1.4,5.2,22.6
321512,11.4,28.9,26.8
321518,13.3,45.7,-2.5
321525,-1.2,12.1,-1.5
321531,-1.8,-2.5,31.4
321537,3.0,-13.8,12.2
321543,3.5,-14.9,15.9
321550,-11.4,-17.0,7.6
321556,10.3,-50.4,1.1
321562,9.0,5.5,5.3
321568,1.1,-32.2,0.0
321575,6.8,-8.7,-3.6
321581,-1.5,-40.9,15.5
321587,-3.8,-4.6,20.5
321593,-2.8,-43.1,-3.2
321600,-26.0,-15.7,12.9
321606,-28.6,-13.3,16.0
321612,-30.3,-24.4,-20.8
321618,-31.9,-11.6,9.1
321625,-33.2,9.6,25.0
321631,-10.2,-23.9,-0.7
321637,6.0,-66.1,-24.8
321643,-3.9,10.5,-29.5
321650,3.6,-17.6,-40.3
321656,8.6,6.5,-55.4
321662,9.0,14.4,-53.5
321668,7.4,18.3,-20.2
321675,8.7,-6.0,-2.5
321681,-12.3,32.2,-9.7
321687,7.2,-38.2,-29.4
321693,3.9,-4.2,-4.4
321700,6.7,37.7,12.0
321706,-1.4,6.7,3.2
321712,9.5,-23.3,14.9
321718,-1.4,9.4,27.0
321725,-5.0,6.8,17.6
321731,-7.1,28.9,13.7
321737,-5.0,11.7,9.7
321743,-4.6,5.1,6.3
321750,-6.7,5.3,0.2
321756,-6.2,-10.5,-1.4
