time,ax,ay,az
194076,-223,830,-478
194158,-219,842,-488
194184,-205,820,-469
194350,-253,867,-451
194380,-286,789,-351
194411,-276,871,-389
194417,-268,855,-379
194423,-282,870,-383
194430,-282,860,-385
194436,-277,841,-379
194442,-269,840,-377
194448,-273,839,-373
194455,-278,856,-377
194461,-274,861,-380
194467,-269,846,-379
194473,-263,857,-380
194480,-259,866,-381
194486,-259,855,-389
194492,-257,854,-389
194498,-257,862,-397
194505,-256,856,-393
194511,-252,854,-393
194517,-254,841,-393
194523,-245,856,-404
194530,-256,863,-390
194536,-260,858,-387
194542,-265,865,-380
194548,-255,858,-412
194555,-256,872,-422
194561,-266,852,-389
194567,-265,821,-380
194573,-269,835,-385
194580,-277,861,-390
194586,-287,861,-389
194592,-272,851,-384
194598,-245,851,-392
194605,-234,846,-405
194611,-264,843,-384
194617,-274,848,-385
194623,-268,859,-399
194630,-263,876,-405
194636,-259,857,-401
194642,-266,830,-387
194648,-267,849,-401
194655,-274,847,-402
194661,-285,840,-387
194667,-280,848,-408
194673,-280,842,-401
194680,-273,852,-408
194686,-277,851,-396
194692,-267,840,-395
194698,-266,850,-404
194705,-265,849,-405
194711,-265,846,-392
194717,-270,836,-387
194723,-256,838,-403
194730,-257,862,-417
194736,-274,855,-388
194742,-268,834,-393
194748,-262,844,-408
194755,-256,841,-413
194761,-264,847,-405
194767,-262,843,-407
194773,-256,836,-417
194780,-267,835,-411
194786,-261,839,-419
194792,-260,850,-417
194798,-257,854,-427
194805,-263,845,-422
194811,-266,844,-426
194817,-277,842,-419
194823,-266,846,-432
194830,-269,834,-423
194836,-272,836,-417
194842,-265,836,-419
194848,-254,838,-421
194855,-254,826,-415
194861,-254,848,-424
194867,-250,844,-425
194873,-258,841,-417
194880,-260,841,-429
194886,-265,833,-423
194892,-263,843,-430
194898,-265,842,-423
194905,-271,839,-423
194911,-274,834,-419
194917,-270,816,-417
194923,-279,832,-419
194930,-280,840,-418
194936,-271,830,-426
194942,-268,834,-425
194948,-276,820,-401
194955,-277,833,-440
194961,-276,858,-443
194967,-272,834,-427
194973,-268,808,-409
194980,-270,827,-423
194986,-267,828,-430
194992,-268,820,-431
194998,-268,822,-409
195005,-264,779,-417
195011,-280,742,-413
195017,-330,553,-381
195023,-325,578,-490
195030,-314,732,-554
195036,-35,927,-746
195042,407,967,-1002
195048,322,1097,-699
195055,429,1231,-955
195061,472,902,-1201
195067,490,787,-1311
195073,207,902,-1223
195080,193,790,-1655
195086,-701,671,-557
195092,107,1141,-1688
195098,-577,1014,-949
195105,-653,698,-299
195111,-466,452,17
195117,-512,310,546
195123,-103,136,455
195130,-20,130,599
195136,15,318,605
195142,32,682,402
195148,-50,980,318
195155,-365,1013,589
195161,-431,1089,517
195167,-553,1022,478
195173,-646,795,571
195180,-703,843,499
195186,-883,858,572
195192,-810,796,448
195198,-709,617,421
195205,-644,588,440
195211,-712,604,648
195217,-581,525,697
195223,-523,709,817
195230,-431,391,878
195236,-434,357,875
195242,-178,391,424
195248,-53,745,326
195255,-107,1594,79
195261,-431,-1052,325
195267,746,1368,-948
195273,275,917,-19
195280,-347,1330,174
195286,249,1353,48
195292,-266,921,875
195298,448,1081,542
195305,294,1044,109
195311,87,787,223
195317,583,600,-40
195323,281,659,44
195330,807,730,-116
195336,710,808,139
195342,792,739,-64
195348,839,738,-54
195355,721,667,-136
195361,836,668,-305
195367,716,658,-174
195373,712,660,-182
195380,708,618,-218
195386,690,639,-207
195392,726,574,-232
195398,700,564,-221
195405,705,585,-203
195411,702,588,-255
195417,742,572,-305
195423,795,628,-319
195430,865,668,-397
195436,884,690,-484
195442,827,738,-470
195448,965,493,-641
195455,971,453,-779
195461,758,284,-877
195467,584,-17,-1060
195473,459,-399,-1014
195480,247,-201,-959
195486,-127,-191,-880
195492,-458,-533,-1120
195498,-861,-292,-1172
195505,-469,-77,-1994
195511,-1732,-695,-1996
195517,-1998,-1151,-1996
195523,-1998,1319,-1996
195530,-1998,1355,-1986
195536,-1998,-1143,1998
195542,447,1170,-1996
195548,1943,-1998,-817
195555,-1176,39,1998
195561,-1575,948,1998
195567,-246,-515,176
195573,-872,-300,496
195580,-433,269,288
195586,-605,-350,701
195592,-357,116,1109
195598,-491,215,1667
195605,-482,-53,1197
195611,-405,-247,315
195617,-340,214,665
195623,-326,-308,626
195630,-331,289,1227
195636,-518,258,1536
195642,-613,-121,1344
195648,-492,195,564
195655,-423,-79,660
195661,-289,269,817
195667,-111,194,1045
195673,-301,53,1357
195680,-386,102,931
195686,-607,-56,896
195692,-416,-221,857
195698,-198,-50,673
195705,-401,109,1258
195711,-254,-17,1157
195717,-403,70,1050
195723,-477,26,707
195730,-462,-205,672
195736,-292,49,829
195742,-240,78,1041
195748,-291,43,1171
195755,-353,138,1166
195761,-441,75,1031
195767,-538,-180,917
195773,-477,-29,1019
195780,-164,71,956
195786,-195,72,912
195792,-336,-28,1004
195798,-329,43,971
195805,-345,83,1045
195811,-207,49,943
195817,-330,110,1040
195823,-335,143,1002
195830,-251,125,891
195836,-248,130,942
195842,-232,105,967
195848,-296,92,1009
