time,wx,wy,wz
165169,0.3,10.1,35.9
165410,-5.6,86.5,-25.4
165416,-27.8,31.7,-26.6
165423,-45.5,-0.6,-42.9
165429,-36.3,-4.2,-20.9
165435,0.7,0.1,20.5
165441,17.6,-16.8,34.6
165448,56.4,-128.9,45.7
165454,5.5,37.4,14.0
165460,-26.1,24.0,-0.9
165466,-27.2,-46.5,-28.2
165473,-1.1,-6.7,-42.4
165479,12.1,-8.9,-2.4
165485,18.2,-18.2,26.0
165491,11.7,8.9,12.6
165498,-13.2,-20.6,6.7
165504,-31.5,-30.7,29.0
165510,-33.0,8.6,19.6
165516,-35.2,8.8,4.7
165523,-11.9,-45.7,27.7
165529,9.3,117.3,25.8
165535,11.0,58.0,7.2
165541,28.2,75.5,-51.8
165548,25.8,124.7,-56.3
165554,5.2,93.3,-18.4
165560,-16.7,47.6,-16.5
165566,-26.6,24.9,-34.0
165573,-10.3,38.0,-24.2
165579,4.2,11.6,7.9
165585,8.1,-40.0,18.0
165591,25.2,-56.3,7.3
165598,37.8,-3.8,-9.6
165604,5.3,17.0,-25.6
165610,-30.8,22.3,-25.5
165616,-20.1,25.7,-23.3
165623,21.5,53.2,-21.5
165629,22.3,39.7,3.7
165635,-0.5,27.0,15.4
165641,-14.2,23.7,7.2
165648,-9.4,19.6,11.2
165654,0.5,23.6,22.8
165660,5.6,34.3,12.5
165666,4.1,44.8,-0.8
165673,3.5,37.1,-4.3
165679,4.0,30.8,-2.8
165685,9.3,34.7,1.6
165691,5.6,41.6,-3.2
165698,-6.9,18.9,-1.8
165704,-8.2,-1.3,1.4
165710,-2.8,-3.4,-0.8
165716,1.1,3.0,-1.7
165723,1.7,9.4,-2.7
165729,1.4,9.8,-4.4
165735,2.8,7.7,-3.7
165741,5.8,-0.1,-0.1
165748,4.6,-4.4,0.0
165754,2.6,-2.5,-0.2
165760,5.6,-5.2,0.2
165766,6.0,-7.1,5.8
165773,6.8,-4.3,10.6
165779,13.3,-4.4,9.1
165785,14.6,-3.9,8.6
165791,12.4,0.7,8.3
165798,8.5,6.0,9.0
165804,7.9,8.7,6.0
165810,7.0,11.6,-0.5
165816,4.4,12.0,-1.0
165823,2.2,13.5,2.9
165829,1.5,12.5,0.6
165835,0.2,11.4,-5.6
165841,-2.7,14.1,-8.6
165848,-3.6,12.3,-6.0
165854,-1.5,11.9,-4.7
165860,3.1,11.9,-2.5
165866,3.9,14.2,-0.3
165873,7.5,12.8,6.0
165879,18.3,-6.1,21.5
165885,52.9,-24.0,41.0
165891,98.1,-40.8,47.2
165898,147.4,-73.2,58.3
165904,150.5,-127.3,56.4
165910,98.1,-47.1,18.6
165916,52.7,31.3,-6.4
165923,23.8,66.6,-32.2
165929,-57.5,108.0,-44.0
165935,-192.3,171.7,-58.5
165941,-170.3,89.8,-14.1
165948,-239.7,80.1,35.5
165954,-271.4,244.9,88.2
165960,-183.2,232.3,115.2
165966,11.9,303.7,132.1
165973,-1.9,220.5,65.5
165979,-31.7,165.4,19.8
165985,111.7,248.5,-28.2
165991,45.2,135.2,-112.5
165998,-44.8,193.2,-93.7
166004,22.1,203.3,-86.3
166010,-13.6,125.0,-143.2
166016,-72.3,206.4,-143.1
166023,-52.5,151.2,-98.2
166029,-31.0,159.7,-37.7
