time,ax,ay,az
338757,-381,-58,944
338764,-412,-108,983
338770,-418,-125,968
338776,-373,-91,958
338782,-402,-108,964
338789,-430,-64,951
338795,-461,-92,977
338801,-411,-71,920
338807,-405,-55,951
338814,-406,-42,941
338820,-392,-46,931
338826,-393,-62,951
338832,-407,-102,983
338839,-403,-47,970
338845,-432,-35,986
338851,-433,-9,945
338857,-362,-120,906
338864,-287,-236,969
338870,-358,-51,911
338876,-388,-98,940
338882,-372,-129,919
338889,-402,-173,983
338895,-364,-163,923
338901,-422,-221,912
338907,-654,-93,854
338914,-683,-41,704
338920,-505,-164,437
338926,-220,-280,78
338932,97,-120,-283
338939,584,-8,-319
338945,973,75,-523
338951,803,-199,-417
338957,-697,-179,-25
338964,-1794,721,185
338970,-1988,940,-303
338976,-1998,1134,-657
338982,-1998,1310,-555
338989,-1998,746,-403
338995,-1539,763,-725
339001,-1174,231,-723
339007,-1263,177,-849
339014,-1137,295,-1144
339020,-1171,513,-949
339026,-916,646,-776
339032,-1060,301,-413
339039,-1138,-95,-105
339045,-1047,-88,-303
339051,-1169,-109,-539
339057,-1230,24,-399
339064,-1198,-44,-256
339070,-978,-122,-312
339076,-786,-177,-449
339082,-926,-156,-381
339089,-981,-248,-376
339095,-940,-311,-492
339101,-905,-203,-609
339107,-705,-165,-623
339114,-751,-148,-520
339120,-912,-240,-354
339126,-917,-264,-426
339132,-979,-240,-371
339139,-909,-133,-466
339145,-917,-151,-430
339151,-939,-88,-416
339157,-903,-132,-400
339164,-941,-88,-393
339170,-937,-92,-424
339176,-898,-79,-484
339182,-945,-127,-405
339189,-920,-89,-450
339195,-894,-140,-448
339201,-886,-117,-470
339207,-919,-172,-452
339214,-861,-156,-474
339220,-898,-160,-453
339226,-833,-168,-489
339232,-877,-160,-457
339239,-865,-121,-458
339245,-924,-104,-437
339251,-904,-153,-439
339257,-904,-147,-425
339264,-907,-101,-436
339270,-924,-67,-494
339276,-922,-22,-517
339282,-817,-94,-489
339289,-902,-121,-461
339295,-821,-129,-526
339301,-873,-143,-477
339307,-876,-165,-464
339314,-901,-173,-430
339320,-919,-141,-477
339326,-907,-86,-497
339332,-836,-53,-530
339339,-875,-107,-506
339345,-920,-87,-528
339351,-917,-52,-504
339357,-873,-58,-464
339364,-851,-124,-440
339370,-907,-153,-387
339376,-899,-186,-422
339382,-1004,-189,-402
339389,-974,-164,-458
339395,-842,-138,-504
339401,-861,-266,-463
339407,-765,-86,-481
339414,-743,-91,-440
339420,-673,-84,-497
339426,-690,-170,-503
339432,-837,-154,-468
339439,-892,-138,-437
339445,-766,-122,-385
339451,-815,-161,-312
339457,-950,-185,-400
339464,-1190,-225,-532
339470,-1341,-175,-625
339476,-1034,-128,-773
339482,-832,-130,-765
339489,-879,-21,-735
339495,-1106,104,-619
339501,-1404,312,-430
339507,-1375,110,-341
