time,ax,ay,az
224492,-173,952,-168
224513,-173,951,-155
224755,-149,940,-168
224761,-149,946,-162
224767,-155,942,-150
224774,-158,944,-155
224780,-148,961,-172
224786,-154,948,-168
224792,-155,953,-156
224799,-154,936,-158
224805,-157,938,-159
224811,-156,949,-166
224817,-158,935,-154
224824,-148,937,-170
224830,-154,955,-165
224836,-151,952,-170
224842,-148,943,-170
224849,-149,943,-167
224855,-149,950,-163
224861,-153,952,-165
224867,-151,950,-169
224874,-144,949,-170
224880,-148,947,-164
224886,-154,949,-160
224892,-142,946,-164
224899,-142,940,-166
224905,-138,949,-167
224911,-145,956,-163
224917,-143,942,-164
224924,-143,935,-165
224930,-149,938,-170
224936,-149,943,-160
224942,-150,945,-166
224949,-150,921,-163
224955,-143,947,-182
224961,-139,984,-184
224967,-136,972,-179
224974,-137,939,-174
224980,-140,949,-173
224986,-148,946,-163
224992,-146,970,-175
224999,-145,966,-206
225005,-178,950,-172
225011,-155,913,-146
225017,-115,893,-171
225024,-142,911,-166
225030,-172,940,-155
225036,-169,956,-166
225042,-153,958,-194
225049,-176,945,-166
225055,-188,945,-173
225061,-185,947,-177
225067,-164,927,-184
225074,-162,949,-181
225080,-169,943,-176
225086,-161,933,-176
225092,-162,943,-181
225099,-157,951,-190
225105,-166,945,-181
225111,-173,946,-179
225117,-165,948,-185
225124,-164,931,-184
225130,-158,937,-173
225136,-152,952,-188
225142,-152,943,-177
225149,-144,924,-175
225155,-143,934,-180
225161,-138,951,-188
225167,-141,954,-188
225174,-136,934,-190
225180,-134,942,-197
225186,-147,951,-186
225192,-142,949,-197
225199,-154,946,-186
225205,-150,932,-195
225211,-149,936,-193
225217,-155,928,-188
225224,-147,940,-204
225230,-139,944,-203
225236,-139,930,-204
225242,-134,940,-202
225249,-138,949,-212
225255,-136,952,-216
225261,-138,925,-205
225267,-135,932,-206
225274,-136,942,-208
225280,-135,945,-215
225286,-145,930,-212
225292,-145,925,-210
225299,-163,910,-197
225305,-207,886,-211
225311,-261,694,-159
225317,-327,417,-146
225324,-215,397,-376
225330,-198,568,-549
225336,94,835,-956
225342,381,1140,-1190
225349,826,1123,-1202
225355,997,1390,-1996
225361,390,1123,-1654
225367,-63,887,-1283
225374,-1052,1110,-1198
225380,-256,391,-1963
225386,-857,367,-1029
225392,-1413,330,133
225399,-576,632,354
225405,-367,77,437
225411,13,184,480
225417,133,387,213
225424,-31,648,529
225430,223,1171,257
225436,105,1400,346
225442,25,1180,385
225449,-149,935,450
225455,-414,1084,311
225461,-539,765,464
225467,-489,799,381
225474,-392,848,126
225480,-682,1319,177
225486,-644,1092,97
225492,-840,1002,146
225499,-790,521,353
225505,-627,696,364
225511,-716,1008,654
225517,-529,933,852
225524,-576,626,1078
225530,-208,523,711
225536,131,-163,177
225542,-35,-249,93
225549,-111,748,-48
225555,1194,1619,-1430
225561,-81,1501,876
225567,-91,520,1984
225574,285,1355,893
225580,520,837,468
225586,525,634,339
225592,344,953,98
225599,302,692,370
225605,406,745,9
225611,410,688,238
225617,805,931,-57
225624,729,650,-92
225630,825,854,-72
225636,746,763,221
225642,902,610,-110
225649,569,743,144
225655,753,906,39
225661,782,445,-83
225667,581,509,41
225674,734,609,23
225680,737,592,-62
225686,682,606,-12
225692,750,607,-63
225699,717,586,-55
225705,692,618,-85
225711,737,582,-149
225717,705,640,-100
225724,767,659,-84
225730,685,665,-51
225736,858,637,-190
225742,879,783,-165
225749,1077,750,-382
225755,1246,767,-867
225761,979,396,-729
225767,918,88,-1045
225774,779,-7,-1128
225780,371,49,-1027
225786,13,-293,-1029
225792,-443,-371,-1065
225799,-778,-268,-944
225805,-464,-72,-1925
225811,-1521,-159,-1996
225817,-1998,-668,-1996
225824,-1796,1236,-1996
225830,-1998,124,-1996
225836,-1998,-1998,1998
225842,-1998,1915,-1996
225849,-1726,-1377,1998
225855,-839,1350,346
225861,-870,126,1998
225867,-1671,472,1609
225874,-877,-426,420
225880,-424,357,13
225886,-280,723,172
225892,-344,135,1032
225899,-507,339,1421
225905,-579,358,1495
225911,-313,-155,546
225917,-401,54,660
225924,-181,302,745
225930,-310,93,1083
225936,-537,248,1133
225942,-475,71,836
225949,-643,-55,869
225955,-388,37,837
225961,-394,94,1010
225967,-354,34,1028
225974,-367,-45,920
225980,-626,-35,978
225986,-175,-67,658
225992,-414,-12,1082
225999,-423,154,1019
226005,-346,138,880
226011,-454,121,897
226017,-432,117,883
226024,-433,121,890
226030,-495,-14,901
226036,-416,19,854
226042,-451,18,914
226049,-394,-82,675
226055,-201,12,640
226061,-177,160,1038
226067,-178,154,1141
226074,-418,147,1164
226080,-467,-67,1218
226086,-343,-371,731
226092,-466,-212,930
226099,-621,-173,1121
226105,-486,-186,911
226111,-575,-215,1005
226117,-517,-78,941
226124,-545,-52,943
226130,-449,-74,885
226136,-360,-41,860
