time,ax,ay,az
129007,-617,-37,825
129014,-634,-52,875
129020,-644,36,806
129026,-642,7,799
129032,-659,-36,837
129039,-674,20,872
129045,-607,-73,804
129051,-633,10,820
129057,-632,-10,825
129064,-605,-5,831
129070,-620,53,850
129076,-595,26,809
129082,-584,14,780
129089,-643,55,873
129095,-540,-59,767
129101,-560,-17,836
129107,-602,-37,861
129114,-555,-31,846
129120,-587,10,877
129126,-529,-43,835
129132,-605,-6,871
129139,-604,-12,878
129145,-464,-59,748
129151,-555,-96,899
129157,-538,-69,860
129164,-538,-21,909
129170,-539,-35,877
129176,-582,71,901
129182,-633,90,836
129189,-801,311,732
129195,-727,319,401
129201,-618,-338,85
129207,-292,-393,-275
129214,81,-548,-201
129220,675,-722,-42
129226,1145,-517,197
129232,1151,-711,358
129239,792,-1330,30
129245,230,-130,-495
129251,-746,856,399
129257,-1885,1996,1115
129264,-1230,1441,755
129270,-1409,1494,473
129276,-1122,1230,-351
129282,-1189,853,-677
129289,-1492,966,-814
129295,-1629,1180,-742
129301,-1388,1515,-224
129307,-995,630,-246
129314,-900,114,-221
129320,-803,-12,-239
129326,-803,18,-302
129332,-881,-2,-575
129339,-1073,-35,-671
129345,-1186,-57,-804
129351,-945,188,-661
129357,-894,561,-391
129364,-1153,637,-207
129370,-993,386,91
129376,-743,386,92
129382,-636,189,-139
129389,-748,-24,-239
129395,-720,-4,-396
129401,-951,-37,-592
129407,-1056,-24,-755
129414,-1501,378,-771
129420,-1202,750,-413
129426,-1359,782,-255
129432,-1316,469,-380
129439,-926,249,-373
129445,-781,170,-231
129451,-786,90,-109
129457,-714,15,-105
129464,-540,21,-217
129470,-605,-61,-205
129476,-693,-137,-289
129482,-1028,-180,-679
129489,-1448,-485,-1206
129495,-507,1622,-1145
129501,-1846,231,806
129507,-1391,-67,332
129514,-699,163,-527
129520,-868,222,-262
129526,-1131,157,-67
129532,-949,187,-418
129539,-1102,245,-525
129545,-1314,247,-452
129551,-1426,216,-344
129557,-1445,-166,-176
129564,-1107,-105,-368
129570,-931,-91,-327
129576,-828,-113,-240
129582,-752,230,-297
129589,-690,356,-367
129595,-711,662,-350
129601,-704,1016,-303
129607,-759,1023,-182
129614,-701,918,-141
129620,-881,931,-27
129626,-736,858,-214
129632,-680,617,-129
129639,-784,781,73
129645,-709,639,207
129651,-1998,-401,862
129657,-324,1293,-1285
129664,-431,1554,-1125
129670,-462,1087,-721
129676,113,894,-744
129682,13,676,-519
129689,721,526,-1554
129695,59,697,-97
129701,328,876,-524
129707,-945,1474,-604
129714,-384,1478,-299
129720,388,955,-1078
129726,147,604,-560
129732,163,426,-347
129739,152,534,-201
129745,-4,658,0
129751,-93,786,94
129757,122,1001,-35
129764,470,1081,-240
129770,485,1158,-308
129776,131,1461,-96
129782,449,1216,-502
129789,171,844,-223
129795,208,530,-297
129801,375,571,-561
129807,156,736,-563
129814,-175,859,-241
129820,-214,844,-123
129826,-38,744,-282
129832,103,802,-475
129839,-41,1076,-426
129845,-371,1277,-217
129851,-362,1193,-242
129857,419,1000,-910
129864,21,753,-287
129870,-126,714,-231
129876,61,845,-358
129882,87,980,-328
