time,wx,wy,wz
194076,1.4,-2.8,4.4
194158,-0.8,4.6,-0.3
194184,-0.9,1.5,1.9
194350,-16.3,1.2,-6.0
194380,-14.6,5.2,-7.2
194411,0.7,-1.0,3.5
194417,0.4,2.1,3.4
194423,-0.4,0.9,3.0
194430,-2.4,1.6,3.2
194436,-2.7,-0.9,2.1
194442,-0.9,0.3,1.2
194448,0.0,0.1,2.5
194455,1.6,-0.9,2.5
194461,1.2,1.1,3.5
194467,1.4,0.1,3.9
194473,2.1,1.4,2.3
194480,0.9,-1.1,3.0
194486,0.9,2.1,3.4
194492,1.3,1.7,2.7
194498,0.7,1.8,2.5
194505,-0.2,-0.4,1.8
194511,-0.7,2.6,0.9
194517,-0.3,2.0,1.4
194523,0.8,0.0,0.7
194530,0.2,0.7,1.4
194536,-0.1,3.7,0.6
194542,-0.7,1.1,0.4
194548,-0.5,-6.5,-0.7
194555,-2.5,-1.1,-4.4
194561,-3.5,-2.0,-2.4
194567,-1.4,0.4,0.9
194573,0.7,-4.0,0.8
194580,1.4,0.3,0.6
194586,-0.2,-2.8,0.4
194592,-1.1,-6.3,-0.9
194598,-0.4,-3.6,0.1
194605,0.9,1.5,2.6
194611,2.3,2.6,1.8
194617,2.4,0.7,1.1
194623,1.8,0.1,-0.4
194630,-0.8,6.2,-1.4
194636,-3.0,1.9,0.8
194642,-2.9,3.9,-0.2
194648,-1.4,3.4,-0.9
194655,-1.5,6.0,-0.2
194661,-0.9,4.3,-0.5
194667,-0.4,1.1,-0.8
194673,-0.9,1.2,-0.4
194680,-0.3,0.5,-0.8
194686,-1.3,0.3,1.1
194692,-1.2,-1.2,0.8
194698,-0.4,1.0,0.9
194705,-0.4,0.5,1.4
194711,-0.9,0.4,0.1
194717,-0.5,-0.1,-0.2
194723,0.9,3.3,-0.3
194730,0.8,-0.4,0.2
194736,-0.1,1.7,0.9
194742,-0.4,2.3,1.3
194748,0.0,0.7,0.7
194755,0.6,2.1,2.1
194761,0.7,4.4,1.4
194767,0.5,3.5,0.9
194773,1.0,0.7,0.9
194780,1.6,2.8,1.5
194786,2.8,5.2,1.0
194792,2.6,1.5,0.9
194798,0.8,1.8,0.1
194805,0.0,3.5,0.0
194811,-0.3,3.6,-0.2
194817,-1.0,4.2,-1.3
194823,-2.0,-0.2,-1.7
194830,-2.3,0.7,-1.1
194836,-1.8,1.2,-0.1
194842,-1.1,3.6,0.4
194848,-1.7,-1.8,1.4
194855,-0.5,0.8,0.4
194861,0.3,1.1,-0.8
194867,-0.6,3.5,-0.7
194873,-1.2,3.9,-1.5
194880,-1.6,3.2,-2.1
194886,-1.9,4.8,-2.1
194892,-1.6,3.3,-3.2
194898,-3.2,2.3,-1.8
194905,-3.8,4.3,-2.1
194911,-3.9,6.1,-2.2
194917,-2.3,2.8,-0.6
194923,-0.5,2.8,-0.9
194930,-0.3,1.4,-0.2
194936,-1.1,2.8,0.1
194942,-0.9,1.9,0.0
