time,wx,wy,wz
85134,-17.0,-70.7,70.0
85141,-24.0,-27.7,37.8
85147,-40.0,-33.7,12.2
85153,-35.7,-30.3,16.1
85159,-24.3,-28.0,35.0
85166,-20.1,-35.7,44.9
85172,-12.4,-16.5,39.0
85178,-19.6,-33.1,25.0
85184,-21.6,-9.6,19.2
85191,-30.3,-6.3,23.4
85197,-35.8,-16.9,23.2
85203,-26.7,-31.4,28.2
85209,-18.4,-31.9,38.3
85216,-16.8,-22.6,39.2
85222,-15.6,-14.2,26.4
85228,-19.9,-7.3,13.0
85234,-16.1,-1.6,6.7
85241,-4.2,3.4,1.8
85247,0.6,4.4,-2.3
85253,-1.1,6.5,-8.3
85259,-2.8,8.2,-12.6
85266,-2.2,13.2,-11.2
85272,0.7,19.2,-7.3
85278,2.1,14.4,-6.0
85284,2.3,7.3,-6.0
85291,1.3,2.6,-5.1
85297,1.8,2.4,-2.8
85303,0.7,6.7,0.3
85309,-1.6,6.7,2.6
85316,-3.8,5.4,3.6
85322,-4.3,5.0,2.5
85328,-3.9,3.0,1.3
85334,-3.9,2.2,2.5
85341,-1.3,-4.9,5.6
85347,3.3,-6.1,7.7
85353,5.9,-3.9,6.5
85359,5.9,-1.1,2.3
85366,2.5,-1.8,-1.8
85372,1.5,2.3,-0.1
85378,-1.6,3.0,2.0
85384,-1.0,3.2,4.9
85391,5.0,2.1,3.7
85397,9.3,-14.3,-0.4
85403,20.5,-20.9,-4.9
85409,38.0,-54.3,-2.5
85416,49.4,-54.0,0.4
85422,51.2,-56.2,-0.4
85428,56.2,-56.7,1.9
85434,50.8,-53.4,8.3
85441,51.2,-40.3,6.3
85447,43.1,-40.6,-14.4
85453,48.0,-29.0,-21.7
85459,41.3,2.1,-15.4
85466,5.5,25.2,-31.6
85472,-24.1,34.9,-56.5
85478,-43.4,101.7,-88.4
85484,-96.9,153.5,-100.3
85491,-143.6,243.9,-105.9
85497,-118.2,185.2,-91.9
85503,-110.5,265.5,-81.6
85509,-131.6,189.3,-70.4
85516,-194.4,156.4,-79.2
