time,wx,wy,wz
150298,0.2,2.8,-4.6
150319,-4.4,-0.7,0.1
150326,-4.2,0.4,-1.3
150343,0.0,1.5,-0.5
150406,-0.9,1.8,-0.8
150413,-2.2,2.1,0.5
150448,-3.3,-3.8,-5.6
150530,-3.5,0.2,7.0
150536,0.1,9.7,8.6
150543,1.7,3.0,4.9
150549,2.1,2.7,1.5
150555,2.6,1.6,0.6
150561,5.3,-5.6,-1.0
150568,-0.2,2.2,0.9
150574,2.1,4.6,2.1
150580,3.7,0.3,1.7
150586,5.4,0.2,-1.6
150593,2.2,1.9,-0.2
150599,7.7,7.9,0.6
150605,1.5,4.6,-0.8
150611,0.2,0.0,-1.7
150618,1.1,-5.1,-1.8
150624,3.2,-5.4,-3.8
150630,2.0,-8.4,-4.7
150636,0.5,-0.4,-3.3
150643,0.7,-1.4,-3.7
150649,0.6,-1.0,-5.8
150655,-0.9,3.5,-4.6
150661,7.1,-2.3,-7.5
150668,22.8,-36.9,-4.9
150674,2.9,-3.7,-3.0
150680,14.2,-2.4,0.2
150686,21.4,-25.9,2.8
150693,3.2,5.8,0.4
150699,3.9,-0.7,2.7
150705,-9.6,20.9,6.8
150711,-24.2,38.2,4.1
150718,-22.6,48.8,-4.8
150724,-34.3,0.8,-4.1
150730,-46.5,25.6,-6.0
150736,-6.0,-5.4,0.1
150743,6.0,6.7,0.2
150749,8.5,-6.4,-1.5
150755,-0.7,-1.6,0.4
150761,-0.4,3.6,1.1
150768,-3.8,-0.2,2.3
150774,-6.0,5.2,2.3
150780,-6.0,0.7,-0.7
150786,-2.7,0.3,-1.9
150793,0.9,1.5,0.3
150799,2.3,-0.2,1.9
150805,1.6,0.2,3.0
150811,-0.2,1.5,2.8
150818,-0.4,0.4,1.4
150824,-1.8,-0.9,0.3
150830,-2.4,2.2,-0.4
150836,-2.1,3.8,-0.1
150843,-1.0,1.2,0.4
150849,-2.1,-0.1,1.6
150855,-0.5,1.6,1.6
150861,0.1,-1.0,1.0
150868,0.6,1.3,0.5
150874,-0.6,2.8,0.5
150880,-1.0,1.8,-0.2
150886,-1.1,2.7,0.2
150893,0.0,3.2,0.9
150899,0.1,2.3,0.8
150905,0.4,2.9,1.6
150911,0.9,1.2,2.3
150918,1.7,0.6,1.8
150924,2.6,-1.3,1.6
150930,2.1,2.5,2.2
150936,1.3,0.0,2.1
150943,-0.5,1.6,0.7
150949,-1.7,3.7,0.5
150955,-1.3,4.9,0.4
150961,-0.9,3.9,-0.2
150968,0.0,1.4,0.0
150974,0.0,2.6,0.6
150980,-0.4,2.3,1.5
150986,0.6,4.0,2.1
150993,-0.3,-0.9,6.0
150999,-0.4,3.9,12.0
151005,4.7,1.4,15.5
151011,9.1,2.0,25.5
151018,18.9,-3.8,49.2
151024,31.9,-32.0,67.2
151030,19.1,-67.9,79.8
151036,-4.5,48.1,65.6
151043,-53.4,-31.0,58.3
151049,-57.8,157.6,66.5
151055,-45.9,216.1,16.4
151061,-98.7,285.1,31.8
151068,-104.2,185.2,4.2
151074,-139.7,265.7,-21.6
151080,-126.1,125.5,-14.7
151086,27.6,-38.9,66.5
151093,71.4,289.9,39.4
151099,-120.4,38.1,-7.2
151105,66.0,44.9,-28.0
151111,162.4,133.4,-43.4
151118,126.6,156.8,-105.8
151124,17.0,214.9,-144.6
151130,-3.5,184.4,-129.4
151136,-0.2,109.9,-118.5
151143,-11.4,143.2,-127.1
151149,-34.8,88.6,-87.8
