time,ax,ay,az
93722,-54,277,-1012
93790,212,261,-1074
93820,63,173,-1062
93826,35,239,-818
93833,109,258,-773
93839,89,248,-691
93845,67,219,-731
93851,46,255,-891
93858,-136,246,-1086
93864,-34,294,-1108
93870,-147,313,-1156
93876,62,317,-1109
93883,95,345,-944
93889,-75,340,-886
93895,-41,222,-753
93901,61,167,-591
93908,153,198,-688
93914,211,154,-796
93920,186,137,-935
93926,194,159,-1062
93933,179,244,-1257
93939,23,372,-1283
93945,11,209,-1337
93951,163,106,-1054
93958,155,64,-934
93964,126,127,-916
93970,170,85,-876
93976,168,93,-836
93983,140,107,-952
93989,136,147,-902
93995,178,140,-967
94001,285,190,-1189
94008,557,371,-1078
94014,522,796,38
94020,541,427,-767
94026,534,426,-847
94033,445,424,-790
94039,405,369,-344
94045,471,290,-269
94051,542,280,-377
94058,597,350,-343
94064,729,368,-487
94070,883,388,-636
94076,855,399,-678
94083,833,339,-568
94089,741,284,-754
94095,633,249,-695
94101,434,359,-552
94108,430,336,-697
94114,468,367,-745
94120,486,395,-675
94126,526,488,-747
94133,572,572,-881
94139,542,490,-678
94145,551,371,-641
94151,590,382,-607
94158,586,450,-707
94164,578,403,-759
94170,545,368,-634
94176,528,437,-627
94183,504,460,-608
94189,510,456,-632
94195,537,449,-684
94201,566,468,-651
94208,568,487,-667
94214,569,491,-706
94220,551,488,-709
94226,508,457,-625
94233,511,445,-620
94239,536,437,-645
94245,549,443,-669
94251,551,451,-659
94258,545,448,-666
94264,539,452,-655
94270,532,471,-656
94276,527,447,-631
94283,533,442,-650
94289,536,429,-675
94295,531,439,-662
94301,512,434,-649
94308,514,429,-644
94314,545,437,-700
94320,558,461,-709
94326,547,453,-673
94333,529,450,-675
94339,528,432,-686
94345,514,426,-682
94351,512,433,-664
94358,498,419,-658
94364,485,426,-665
94370,484,428,-692
94376,475,398,-694
94383,467,388,-675
94389,431,372,-606
94395,366,388,-627
94401,409,410,-726
94408,467,387,-727
94414,529,396,-871
94420,602,357,-943
94426,582,342,-1149
94433,393,387,-1197
94439,102,555,-1393
94445,-62,876,-1466
94451,-142,929,-1429
94458,30,30,-1553
94464,-1099,653,654
94470,-526,691,743
94476,-103,312,632
94483,-80,620,703
94489,-126,708,687
94495,-112,781,594
94501,-93,870,470
94508,-194,764,518
94514,-362,792,526
94520,-503,728,277
94526,-852,1117,340
94533,-737,650,365
94539,-752,843,405
94545,-740,733,411
94551,-709,1093,367
94558,-813,854,695
94564,-581,388,727
94570,-535,-40,777
94576,-413,1174,658
94583,-218,365,309
94589,-1823,-259,1595
94595,18,1081,548
94601,-574,834,106
94608,-643,1347,271
94614,-4,463,121
94620,389,1415,-120
94626,426,734,230
94633,560,238,378
94639,180,431,431
94645,165,741,470
94651,633,830,240
94658,829,708,300
94664,1029,645,-22
94670,665,703,128
94676,953,759,-91
94683,860,638,-27
94689,830,601,38
94695,857,645,29
94701,876,441,-185
94708,848,521,-129
94714,824,551,-147
94720,783,508,-102
94726,782,561,-113
94733,782,480,-185
94739,806,464,-217
94745,795,476,-222
94751,793,518,-137
94758,851,474,-223
94764,775,487,-189
94770,891,478,-279
94776,804,461,-245
94783,836,531,-240
94789,887,513,-320
94795,966,471,-398
94801,1076,604,-370
94808,1129,605,-592
94814,1062,412,-637
94820,1033,361,-680
94826,837,200,-868
94833,676,-126,-1044
94839,412,-122,-1038
94845,43,-350,-1051
94851,-133,-362,-1151
94858,-480,-367,-1152
94864,-252,-47,-1872
94870,-1106,-84,-1996
94876,-1998,-1009,-1996
94883,-282,1014,-1996
94889,-1998,33,-1996
94895,-1998,-1998,1998
94901,655,722,-1996
94908,-608,-1723,1997
94914,-1056,-626,1894
94920,-205,1238,1998
94926,-686,-450,723
94933,-447,507,357
94939,-133,-62,386
94945,-198,-185,541
94951,-299,50,1138
94958,-553,223,969
94964,-802,221,1059
94970,-883,150,888
94976,-537,99,465
94983,-738,116,582
94989,-846,263,745
94995,-579,171,789
95001,-671,327,934
95008,-465,79,702
95014,-398,365,747
95020,-446,387,640
95026,-383,130,933
95033,-551,183,1006
95039,-576,47,890
95045,-520,229,757
95051,-394,-76,828
95058,-319,-53,271
95064,-996,578,1488
95070,-68,-393,1405
95076,-1249,412,470
95083,-1289,335,252
95089,-1028,-416,541
95095,-749,317,424
95101,-663,-40,892
95108,-810,100,813
95114,-1116,-2,779
95120,-754,109,693
95126,-411,201,771
95133,-408,251,842
95139,-510,216,819
95145,-688,185,778
95151,-676,204,847
95158,-739,105,756
95164,-723,176,648
95170,-762,48,797
95176,-618,68,734
95183,-553,66,820
95189,-559,33,871
95195,-517,208,805
95201,-605,37,832
95208,-583,132,824
95214,-658,27,802
95220,-687,65,852
95226,-615,79,803
