time,ax,ay,az
206954,-206,715,-616
207064,-204,460,-853
207141,-123,737,-663
207195,-208,794,-521
207226,-175,764,-444
207233,-63,881,-592
207240,-72,846,-536
207246,-82,797,-539
207252,-115,782,-526
207259,-131,816,-531
207265,-170,799,-531
207271,-182,797,-556
207277,-208,795,-559
207284,-268,806,-529
207290,-265,744,-533
207296,-254,706,-543
207302,-242,722,-517
207309,-231,776,-513
207315,-184,796,-552
207321,-168,808,-561
207327,-168,811,-549
207334,-172,805,-533
207340,-165,791,-548
207346,-139,792,-566
207352,-149,799,-569
207359,-181,780,-543
207365,-178,770,-541
207371,-172,761,-554
207377,-172,785,-562
207384,-175,790,-561
207390,-178,778,-543
207396,-159,768,-562
207402,-163,782,-560
207409,-177,794,-555
207415,-176,790,-555
207421,-175,781,-550
207427,-171,778,-548
207434,-158,775,-563
207440,-165,776,-561
207446,-187,775,-549
207452,-184,776,-559
207459,-180,779,-563
207465,-192,789,-538
207471,-179,777,-554
207477,-178,778,-544
207484,-171,774,-545
207490,-161,784,-557
207496,-157,784,-558
207502,-165,793,-550
207509,-167,802,-553
207515,-172,786,-544
207521,-142,761,-546
207527,-133,765,-555
207534,-156,777,-537
207540,-162,775,-534
207546,-147,763,-541
207552,-123,761,-557
207559,-116,769,-566
207565,-121,784,-564
207571,-110,776,-574
207577,-110,778,-586
207584,-111,773,-585
207590,-97,772,-592
207596,-94,772,-591
207602,-85,741,-588
207609,-78,746,-606
207615,-96,753,-607
207621,-109,750,-590
207627,-102,705,-590
207634,-98,678,-617
207640,-120,669,-589
207646,-70,700,-746
207652,175,724,-643
207659,473,802,-599
207665,1032,964,-833
207671,1168,775,-1199
207677,914,433,-1412
207684,697,300,-1565
207690,394,363,-1647
207696,93,457,-1660
207702,-152,512,-1457
207709,-397,495,-1095
207715,-349,591,-1139
207721,-894,488,263
207727,-565,206,702
207734,-396,129,680
207740,-217,361,404
207746,-277,706,415
207752,-203,1004,228
207759,-454,1075,402
207765,-627,1084,328
207771,-1005,1155,557
207777,-1237,1067,729
207784,-962,732,488
207790,-774,549,204
207796,-750,615,117
207802,-669,817,-25
207809,-811,799,231
207815,-647,767,290
207821,-485,541,368
207827,-392,687,478
207834,-360,367,662
207840,-8,-93,-70
207846,401,63,-652
207852,576,1577,-1996
207859,-1571,1690,376
207865,-1166,1347,156
207871,-824,1213,-25
207877,-144,618,-59
207884,153,344,-285
207890,728,559,-560
207896,216,326,51
207902,610,509,81
207909,612,771,126
207915,639,660,14
207921,728,560,-140
207927,787,634,-137
207934,923,627,-189
207940,932,601,-215
207946,901,578,-148
207952,861,500,-213
207959,827,485,-254
207965,826,496,-250
207971,805,486,-239
207977,732,490,-188
207984,728,479,-196
207990,749,446,-268
207996,752,477,-292
208002,791,488,-293
208009,752,512,-281
208015,736,488,-278
208021,788,535,-289
208027,786,560,-305
208034,779,476,-293
208040,758,468,-328
208046,730,486,-313
208052,772,542,-293
208059,899,622,-333
208065,950,758,-341
208071,1255,683,-681
208077,985,422,-794
208084,816,213,-924
208090,727,-183,-1141
208096,467,-94,-1243
208102,109,-305,-1182
208109,-283,-376,-1004
208115,-730,-1260,-1443
208121,19,792,-1987
208127,-1331,-283,-1553
208134,-770,-553,-1996
208140,-1998,-679,-1996
208146,-1053,542,-1996
208152,-1998,1511,-1996
208159,-1998,-1162,1998
208165,-17,-129,-1996
208171,-378,-1998,1998
208177,-1089,1996,1387
208184,-341,-719,1964
208190,-1956,509,1998
208196,-523,-89,747
208202,-548,-96,-202
208209,-528,273,274
208215,-114,-29,655
208221,-549,351,1406
208227,-370,646,1400
208234,-660,294,1094
208240,-422,63,725
208246,-308,255,357
208252,-330,248,782
208259,-190,575,981
208265,-264,488,1131
208271,-476,264,901
208277,-554,75,880
208284,-331,151,746
208290,-274,79,874
208296,-312,358,1036
208302,-397,127,962
208309,-638,114,988
208315,-509,34,755
208321,-475,-19,671
208327,-432,122,889
208334,-297,15,930
208340,-322,90,1002
208346,-402,246,1165
208352,-417,9,1032
208359,-568,-52,803
208365,-644,-14,923
208371,-484,175,936
208377,-457,180,938
208384,-430,240,880
208390,-506,201,872
208396,-495,164,831
208402,-513,160,893
208409,-518,85,851
208415,-568,74,904
208421,-553,47,902
208427,-582,26,916
208434,-556,74,910
208440,-523,75,880
208446,-523,135,849
208452,-506,107,923
208459,-498,86,891
208465,-507,105,908
208471,-483,86,895
208477,-469,94,878
