time,wx,wy,wz
340725,0.7,2.8,0.0
340751,-3.0,2.3,0.2
340758,-0.7,1.1,0.4
340779,-1.4,3.5,-0.5
340791,-3.8,6.5,-2.8
340868,3.7,-0.7,1.8
340889,-1.1,2.7,-2.8
340952,-3.1,3.4,-0.5
340959,-1.4,-1.1,-2.1
340969,-0.9,-0.2,-0.9
340976,-0.9,0.0,0.7
340983,-1.0,1.8,0.7
340999,-0.6,0.0,-0.2
341027,-1.0,-0.7,2.7
341053,-0.2,-0.4,3.8
341065,-2.4,-1.7,3.5
341091,-0.4,-2.8,2.8
341229,0.9,1.6,-0.7
341255,-0.2,3.6,-0.8
341384,-0.6,6.1,2.1
341395,-0.3,2.0,1.4
341402,-1.1,2.6,1.8
341426,0.7,-3.2,2.1
341442,-0.9,3.3,0.9
341448,-1.0,1.5,0.7
341455,-0.8,1.6,0.4
341461,-1.2,1.2,0.2
341467,1.0,2.3,1.0
341473,3.5,3.0,0.6
341480,1.6,1.0,2.1
341486,-0.8,2.1,0.9
341492,-2.2,0.3,-0.4
341498,-1.8,4.5,-0.7
341505,-1.5,2.8,-1.1
341511,-1.2,3.9,-1.9
341517,-0.4,4.1,-1.3
341523,-0.9,3.5,-0.3
341530,-0.5,1.8,-0.2
341536,-1.2,3.4,0.0
341542,-1.5,-1.1,-0.4
341548,-1.0,6.2,-1.6
341555,-1.4,0.1,-0.8
341561,-1.9,8.6,0.3
341567,-0.4,4.6,-1.6
341573,-0.7,1.4,-2.7
341580,-4.7,3.4,0.9
341586,-7.7,9.9,7.9
341592,-5.6,7.0,11.9
341598,-5.4,4.5,15.9
341605,-6.5,-1.4,21.3
341611,-3.0,2.5,19.6
341617,-2.1,3.3,17.1
341623,-2.3,-0.7,17.9
341630,-2.5,4.2,17.2
341636,-3.1,7.8,17.2
341642,-0.6,10.5,17.5
341648,1.8,15.6,15.0
341655,2.3,9.8,11.6
341661,1.8,10.2,7.1
341667,-0.8,14.9,3.5
341673,-3.9,11.0,0.5
341680,-3.6,15.4,-2.6
341686,-6.3,12.8,-3.9
341692,-9.1,6.3,-5.7
341698,-10.9,6.4,-9.0
341705,-9.3,4.2,-10.4
