time,ax,ay,az
334407,-605,-55,869
334413,-556,-60,831
334419,-500,-80,896
334425,-543,-55,867
334432,-547,-47,894
334438,-531,-3,862
334444,-602,19,881
334450,-561,-1,844
334457,-561,-5,844
334463,-591,35,878
334469,-604,0,846
334475,-638,-67,843
334482,-673,-8,846
334488,-605,18,820
334494,-625,-14,872
334500,-576,25,793
334507,-609,-30,862
334513,-513,-21,828
334519,-555,-2,840
334525,-537,-38,876
334532,-508,-5,834
334538,-489,-19,902
334544,-492,0,866
334550,-590,33,817
334557,-697,55,826
334563,-597,73,605
334569,-401,-204,395
334575,-200,-349,256
334582,67,-387,148
334588,363,-437,168
334594,787,-216,110
334600,1056,-251,249
334607,1352,-341,-182
334613,840,-1299,-89
334619,382,-505,-1113
334625,-1998,442,82
334632,-1749,1058,-232
334638,-1998,1081,677
334644,-1771,359,112
334650,-1613,47,-567
334657,-1998,20,-1163
334663,-1998,623,-1503
334669,-1998,1996,-570
334675,-1626,635,-125
334682,-1330,-446,-259
334688,-1181,-425,-493
334694,-945,-203,-620
334700,-790,-159,-513
334707,-752,-164,-407
334713,-732,-185,-373
334719,-704,-214,-303
334725,-759,-258,-358
334732,-818,-312,-375
334738,-1019,-284,-655
334744,-1363,-144,-853
334750,-1302,15,-1034
334757,-1189,288,-774
334763,-1238,432,-409
334769,-1297,264,-30
334775,-1269,44,45
334782,-1142,-25,-277
334788,-965,-88,-524
334794,-932,-176,-543
334800,-958,-239,-455
334807,-935,-337,-405
334813,-895,-306,-401
334819,-835,-263,-478
334825,-842,-303,-459
334832,-792,-277,-458
334838,-754,-321,-401
334844,-851,-307,-345
334850,-933,-224,-334
334857,-1137,-196,-336
334863,-1167,-128,-312
334869,-1109,-187,-273
334875,-940,-114,-338
334882,-790,-56,-481
334888,-802,-79,-431
334894,-1067,-23,-211
334900,-1080,-41,-198
334907,-1099,70,-230
334913,-1033,6,-186
334919,-1102,22,-144
334925,-1173,208,-152
334932,-1228,373,-134
334938,-1265,461,-83
334944,-1028,514,-89
334950,-887,567,-8
334957,-612,519,-18
334963,-475,595,22
334969,-529,434,180
334975,-345,383,176
334982,-573,24,187
334988,-555,365,185
334994,-507,-1948,1964
335000,-290,958,-1201
335007,-1465,1293,-481
335013,-731,1131,-992
335019,-893,1139,-1091
335025,-346,747,-1221
335032,-394,452,-589
335038,286,287,-746
335044,171,690,-992
335050,1,437,-286
335057,-391,1244,-141
335063,-793,1016,-195
335069,-258,936,-532
335075,-247,636,-534
335082,-354,560,-366
335088,-478,711,-267
335094,-445,838,-343
335100,-502,844,-323
335107,-460,852,-491
335113,-665,909,-414
335119,-383,1016,-550
335125,-415,870,-303
335132,-106,670,-454
335138,9,665,-584
335144,-203,830,-508
335150,-301,902,-470
335157,-352,813,-416
335163,-367,744,-375
335169,-298,754,-418
335175,-305,777,-457
335182,-450,782,-386
335188,-508,784,-350
335194,-386,869,-530
335200,-520,851,-537
335207,-576,809,-531
335213,-571,661,-410
335219,-233,610,-621
335225,-385,507,-446
335232,-529,609,-378
335238,-504,810,-502
335244,-648,782,-331
335250,-540,705,-326
335257,-470,700,-415
335263,-504,773,-449
335269,-442,823,-576
335275,-443,786,-499
335282,-471,732,-397
335288,-447,723,-432
336853,-250,936,-268
336888,-297,884,-277
336956,-295,877,-296
337014,-290,868,-305
337035,-274,890,-308
337094,-279,884,-317
337122,-286,879,-318
337181,-286,866,-316
337206,-288,885,-321
337228,-279,868,-315
337286,-279,890,-320
337429,-278,879,-328
337483,-291,874,-340
337532,-276,867,-328
337539,-274,869,-330
337545,-283,873,-326
337551,-282,867,-329
337557,-280,890,-346
337564,-291,878,-333
337570,-277,866,-339
337576,-291,873,-328
337582,-286,855,-322
337589,-279,854,-334
337595,-281,876,-338
337601,-282,872,-325
337607,-269,879,-336
337614,-266,885,-341
337620,-278,874,-325
337626,-272,865,-329
337632,-285,846,-320
337639,-270,888,-352
337645,-279,884,-340
337651,-271,875,-331
337657,-261,877,-333
337664,-266,879,-326
337670,-258,874,-341
337676,-283,876,-327
337682,-266,896,-348
337689,-273,874,-325
