time,ax,ay,az
426428,-425,103,938
426434,-409,80,941
426440,-383,106,926
426446,-465,87,985
426453,-370,89,905
426459,-351,206,884
426465,-464,87,981
426471,-396,65,950
426478,-446,138,961
426484,-462,22,981
426490,-370,56,925
426496,-452,71,959
426503,-379,-11,949
426509,-425,5,975
426515,-352,33,926
426521,-341,-24,931
426528,-356,17,951
426534,-370,-50,979
426540,-400,8,949
426546,-341,-14,875
426553,-423,43,934
426559,-375,-45,901
426565,-466,-63,977
426571,-497,71,941
426578,-466,72,919
426584,-404,28,1005
426590,-170,-94,917
426596,-239,-50,921
426603,-332,17,888
426609,-507,80,754
426615,-766,318,682
426621,-564,-118,444
426628,-257,-371,311
426634,-44,-300,200
426640,123,-444,230
426646,486,-432,257
426653,1075,-303,200
426659,528,-149,396
426665,140,-15,134
426671,-1031,1018,156
426678,-1117,1067,-112
426684,-1687,1299,302
426690,-1768,1696,182
426696,-1631,1307,284
426703,-1589,888,540
426709,-1143,834,129
426715,-1377,677,156
426721,-1292,277,-7
426728,-1419,262,-171
426734,-1151,436,-316
426740,-948,426,-452
426746,-1112,255,-381
426753,-1098,246,-372
426759,-915,214,-367
426765,-761,179,-375
426771,-799,10,-318
426778,-828,34,-275
426784,-840,-47,-311
426790,-1053,75,-298
426796,-1082,17,-267
426803,-961,4,-126
426809,-795,51,-175
426815,-706,190,-449
426821,-908,454,-426
426828,-1110,517,-197
426834,-1098,300,-145
426840,-1015,192,-304
426846,-1093,263,-289
426853,-1188,433,-242
426859,-1266,542,-177
426865,-1295,628,-89
426871,-1214,534,-88
426878,-1098,586,-128
426884,-926,510,-98
426890,-782,464,110
426896,-443,720,-80
426903,-129,687,0
426909,-70,555,-200
426915,-283,528,729
426921,-642,-956,1193
426928,-427,748,-144
426934,-452,1027,-518
426940,-464,1086,-1034
426946,-282,949,-722
426953,103,645,-883
426959,188,591,-764
426965,513,694,-894
426971,-59,1792,755
426978,-18,1341,-845
426984,-534,1370,-135
426990,-80,986,-631
426996,-60,689,-413
427003,-332,646,-248
427009,-536,743,-217
427015,-647,696,-164
427021,-620,766,-267
427028,-589,832,-256
427034,-536,772,-184
427040,-441,755,-123
427046,-420,786,-110
427053,-404,884,-133
427059,-449,925,-96
429035,-355,899,-147
429098,-360,886,-145
429124,-362,905,-155
429159,-368,904,-156
429180,-367,900,-155
429187,-366,900,-153
429199,-374,892,-153
429220,-388,890,-151
429237,-368,894,-150
429267,-387,905,-150
429326,-361,892,-150
429366,-360,889,-150
429401,-348,897,-154
429492,-350,901,-155
429532,-357,899,-153
429544,-353,897,-156
429570,-358,885,-148
429628,-359,892,-157
429634,-363,900,-158
429641,-360,899,-156
429647,-357,892,-155
429653,-351,902,-163
429659,-358,896,-158
429666,-352,907,-161
429672,-350,903,-156
429678,-355,908,-156
429684,-352,890,-150
429691,-350,875,-148
429697,-346,899,-161
429703,-357,928,-163
429709,-355,912,-161
429716,-364,911,-174
429722,-371,907,-167
429728,-356,870,-142
429734,-333,863,-150
429741,-354,886,-145
429747,-360,920,-150
429753,-345,931,-155
429759,-334,924,-153
429766,-340,904,-154
429772,-345,886,-150
429778,-347,885,-152
429784,-345,906,-157
429791,-353,919,-163
429797,-343,896,-156
429803,-333,876,-153
429809,-333,887,-157
429816,-346,913,-162
429822,-358,912,-163
429828,-354,891,-163
429834,-355,879,-162
429841,-347,899,-167
429847,-346,918,-171
429853,-349,915,-168
429859,-346,896,-168
429866,-349,881,-167
429872,-355,887,-177
429878,-339,898,-175
429884,-330,901,-180
429891,-328,899,-179
429897,-335,903,-181
429903,-344,912,-182
429909,-333,908,-188
429916,-327,881,-185
429922,-338,889,-182
429928,-346,907,-194
429934,-361,899,-184
429941,-344,869,-184
429947,-339,862,-185
429953,-330,824,-193
429959,-371,649,-213
429966,-423,377,-245
429972,-437,476,-432
429978,-481,836,-490
429984,-374,758,-624
429991,-277,1042,-830
429997,78,1375,-1063
430003,466,974,-929
430009,764,760,-1407
430016,376,1657,-983
430022,826,728,-1647
430028,276,823,-1453
430034,47,431,-1521
430041,-1872,1094,344
430047,99,905,-1993
430053,-910,724,-1216
430059,-800,840,-84
430066,-317,467,163
430072,-730,936,1348
430078,-33,-137,728
430084,254,428,85
430091,375,883,-100
430097,32,1116,271
430103,-92,1031,366
430109,-290,1234,441
430116,-373,937,525
430122,-414,1173,327
430128,-389,753,313
430134,-595,1221,216
430141,-737,1069,347
430147,-563,881,218
430153,-641,897,442
430159,-543,701,510
430166,-351,1032,612
430172,-587,569,1016
430178,-317,459,787
430184,-319,358,803
430191,-5,99,250
430197,106,-266,350
430203,537,570,-543
430209,1006,1832,-213
430216,-607,1996,549
430222,152,1002,524
430228,410,644,317
430234,480,804,277
430241,666,539,-58
430247,462,820,57
430253,584,728,58
430259,419,919,255
430266,725,855,266
430272,651,940,311
430278,680,701,223
430284,722,777,167
430291,851,651,54
430297,766,562,80
430303,752,615,125
430309,747,634,78
430316,752,566,32
430322,754,618,75
430328,703,673,39
430334,745,594,14
430341,729,602,3
430347,722,586,-12
430353,733,548,-20
430359,775,569,-45
430366,753,593,-4
430372,788,615,-105
430378,832,451,-129
430384,741,535,-13
430391,816,579,-40
430397,825,701,-85
430403,827,644,-89
430409,899,614,-83
430416,861,612,-60
430422,991,500,-340
430428,1297,271,-796
430434,1142,248,-1231
430441,762,-73,-1178
430447,721,-371,-1321
430453,302,-85,-1167
430459,-15,-162,-939
430466,-305,-302,-947
430472,-772,-327,-1451
430478,-812,-172,-1391
430484,-625,-172,-1996
430491,-1998,-456,-1996
430497,-480,465,-1996
430503,-1998,1996,-1996
430509,-1998,-1953,1998
430516,38,-534,-1996
430522,189,-1838,1855
430528,-1651,1156,898
430534,-1897,947,1998
430541,-151,-207,795
430547,-1138,-109,758
430553,54,-275,-193
430559,-338,222,745
430566,-197,-266,1209
430572,-647,252,1352
430578,-740,158,1213
430584,-347,-158,520
430591,-412,165,623
430597,-160,-52,812
430603,-683,149,1341
430609,-193,-80,987
430616,-595,200,878
430622,-298,-13,715
430628,-415,56,777
430634,-441,87,1005
430641,-371,109,1052
430647,-442,-70,886
430653,-361,-149,762
430659,-459,-85,977
430666,-367,-109,827
430672,-575,-146,988
430678,-421,-121,810
430684,-435,-164,691
430691,-526,11,669
430697,-461,29,788
430703,-404,-87,948
430709,-547,45,1260
430716,-419,-173,1183
430722,-491,-339,1118
430728,-298,-561,669
430734,-563,-134,566
430741,-397,275,512
430747,-164,-54,544
430753,-97,-55,364
430759,77,-231,117
430766,201,-248,-21
430772,496,-521,18
430778,358,-255,340
430784,-657,-848,1420
430791,-790,-692,1593
430797,-843,-245,1772
430803,-1206,-323,1998
