time,ax,ay,az
148131,-346,125,909
148137,-323,46,835
148144,-407,5,933
148150,-397,-133,902
148156,-329,-142,966
148162,-365,-104,1032
148169,-427,-94,995
148175,-430,17,932
148181,-455,100,965
148187,-397,42,918
148194,-380,-90,946
148200,-384,-142,1002
148206,-381,-92,984
148212,-340,-87,929
148219,-382,-106,956
148225,-416,-86,942
148231,-472,-24,960
148237,-584,-42,933
148244,-586,94,842
148250,-571,162,582
148256,-388,-36,269
148262,-229,-270,143
148269,272,-398,93
148275,545,-701,25
148281,1431,-1218,-808
148287,581,-591,-100
148294,-261,-460,135
148300,-1291,10,-99
148306,-1409,868,-821
148312,-1845,1996,-1412
148319,-1998,1996,-460
148325,-1784,957,-917
148331,-1426,1794,-1529
148337,-889,1757,-1042
148344,-886,884,-661
148350,-592,556,-755
148356,-834,445,-474
148362,-815,179,-345
148369,-992,325,-347
148375,-1354,537,-340
148381,-1304,274,-657
148387,-562,190,-897
148394,-560,625,-16
148400,-395,544,100
148406,-319,369,10
148412,-593,316,117
148419,-657,511,-176
148425,-737,661,-382
148431,-610,963,-726
148437,-912,1892,-486
148444,-1140,1155,-229
148450,-836,376,-220
148456,-500,412,-269
148462,-196,296,-227
148469,-377,199,-14
148475,-734,17,21
148481,-958,137,-186
148487,-1134,426,-510
148494,-1374,709,-805
148500,-1209,745,-539
148506,-567,678,-455
148512,-725,692,79
148519,-1096,388,583
148525,-912,345,231
148531,-711,273,0
148537,-705,444,-10
148544,-1324,471,-53
148550,-1818,477,-733
148556,-1443,988,-901
148562,-1522,385,-325
148569,-1261,-345,-101
148575,-740,-252,-344
148581,-724,-174,-325
148587,-709,-193,-325
148594,-680,-141,-248
148600,-467,180,-336
148606,-572,284,-234
148612,-844,449,-106
148619,-1616,375,-200
148625,-1399,1068,-409
148631,-1396,698,-85
148637,-1357,322,-42
148644,-915,-4,-9
148650,-549,29,-84
148656,-424,100,-194
148662,-545,180,-94
148669,-627,272,-146
148675,-821,404,-202
148681,-1067,575,-363
148687,-1599,549,-636
148694,-1070,1061,-430
148700,-1165,1003,-186
148706,-1421,386,-85
148712,-1213,263,-224
148719,-766,276,-330
148725,-866,307,-195
148731,-961,131,-253
148737,-719,248,-395
148744,-551,398,-272
148750,-508,522,-79
148756,-513,501,-68
148762,-759,898,-95
148769,-1396,1296,129
148775,-1322,1423,168
148781,-1597,1150,138
148787,-1310,966,-155
148794,-776,587,-231
148800,-683,185,-45
148806,-456,-35,49
148812,-373,113,211
148819,-280,378,360
148825,-121,610,90
148831,-11,704,-266
148837,143,1479,-1884
148844,-1049,1439,-704
148850,-282,1165,-1491
148856,-93,714,-920
148862,34,490,-695
148869,558,335,-1041
148875,471,350,-427
148881,-367,1103,26
148887,-190,1208,-297
148894,-95,1013,-742
148900,200,877,-1515
148906,-947,992,30
148912,-490,893,-556
148919,-244,837,-734
148925,-139,648,-482
148931,-123,593,-340
148937,-238,622,-212
148944,-228,869,-272
148950,-141,1001,-316
148956,-100,815,-326
148962,390,851,-1039
148969,-418,886,21
148975,-257,794,-517
148981,-95,1010,-765
148987,-483,1087,-249
148994,-227,943,-449
149000,-46,780,-607
149006,-87,681,-437
149012,-59,735,-499
149019,-229,783,-530
149025,-505,952,-372
149031,-321,919,-460
149037,-214,807,-377
149044,-91,744,-533
149050,-149,730,-417
149056,-319,843,-329
149062,-308,891,-322
149069,-243,909,-451
149075,-347,946,-303
149081,-372,937,-281
149087,-179,867,-682
149094,-536,784,-198
149100,-395,730,-177
149106,-191,826,-422
149112,-250,890,-475
149119,-384,871,-394
149125,-383,815,-351
149131,-311,808,-381
149137,-288,843,-425
149144,-341,872,-422
149150,-345,839,-399
149156,-315,821,-405
149162,-287,826,-407
149169,-301,847,-407
149175,-307,846,-390
149181,-281,818,-388
149187,-275,814,-392
149194,-287,830,-389
149200,-300,848,-391
149206,-284,862,-391
149212,-273,837,-400
149219,-281,862,-395
149225,-291,866,-405
149231,-300,828,-388
149237,-290,818,-393
149244,-282,836,-413
149250,-296,853,-406
150298,-1,859,-505
150319,-17,832,-476
150326,-3,838,-478
150343,-11,835,-470
150406,-16,846,-491
150413,-27,845,-481
150448,-87,872,-465
150530,-4,837,-486
150536,-46,819,-439
150543,-56,841,-457
150549,-55,855,-462
150555,-38,835,-472
150561,-38,879,-494
150568,-23,849,-471
150574,-21,831,-468
150580,-20,830,-495
150586,-41,839,-487
150593,-29,852,-500
