time,ax,ay,az
264332,90,927,-219
264372,113,927,-209
264573,-376,799,-10
264721,6,919,-149
264742,-38,943,-171
264768,86,943,-195
264817,18,949,-199
264823,4,936,-183
264830,10,957,-185
264836,19,964,-201
264842,22,935,-198
264848,10,932,-189
264855,9,959,-197
264861,-12,982,-184
264867,6,961,-201
264873,-5,954,-177
264880,20,940,-188
264886,5,948,-174
264892,17,960,-177
264898,27,947,-182
264905,28,958,-176
264911,31,957,-185
264917,28,949,-185
264923,14,944,-175
264930,14,937,-181
264936,12,944,-185
264942,14,962,-194
264948,17,959,-199
264955,0,950,-187
264961,-5,942,-189
264967,1,961,-193
264973,14,952,-201
264980,6,949,-195
264986,-1,938,-182
264992,7,947,-186
264998,15,984,-197
265005,14,957,-189
265011,9,940,-182
265017,14,945,-194
265023,6,956,-187
265030,1,945,-187
265036,4,942,-197
265042,-17,943,-183
265048,-6,955,-200
265055,-17,964,-189
265061,-11,939,-185
265067,-4,936,-185
265073,6,950,-194
265080,0,955,-188
265086,0,968,-197
265092,0,957,-190
265098,-3,948,-183
265105,0,937,-182
265111,-2,941,-190
265117,-5,953,-192
265123,-10,949,-185
265130,-3,958,-196
265136,-10,966,-188
265142,0,951,-186
265148,13,957,-194
265155,-3,933,-177
265161,-4,944,-186
265167,-4,959,-192
265173,-4,950,-187
265180,-4,949,-188
265186,2,957,-195
265192,-1,968,-196
265198,-8,956,-185
265205,5,928,-198
265211,-6,928,-186
265217,6,946,-191
265223,7,975,-204
265230,1,957,-194
265236,-2,934,-191
265242,-3,946,-188
265248,4,971,-201
265255,-24,976,-179
265261,-44,983,-167
265267,-40,903,-149
265273,10,823,-116
265280,272,1021,-101
265286,816,1234,-190
265292,1177,1143,-322
265298,1037,1113,-327
265305,845,940,-313
265311,821,973,-768
265317,424,1161,-988
265323,-367,1320,-1000
265330,-195,1545,-1178
265336,-782,695,-187
265342,-1302,354,742
265348,-506,303,791
265355,-149,-9,787
265361,290,167,158
265367,103,724,187
265373,-221,1056,561
265380,-279,1247,550
265386,-325,1097,614
265392,-369,847,579
265398,-520,751,473
265405,-653,967,243
265411,-956,976,423
265417,-944,831,359
265423,-1076,859,401
265430,-850,608,244
265436,-695,588,99
265442,-857,471,481
265448,-1018,628,698
265455,-1068,589,964
265461,-647,655,615
265467,-372,288,585
265473,-62,228,531
265480,185,152,-20
265486,-47,540,-522
265492,-1871,-669,1891
265498,-1983,1996,1200
265505,-1214,1863,-259
265511,-735,1614,-857
265517,26,322,-29
265523,157,266,775
265530,508,718,-162
265536,217,724,138
265542,-10,700,312
265548,397,572,21
265555,786,681,-93
265561,490,806,97
265567,789,775,82
265573,932,832,22
265580,981,777,-69
265586,827,693,40
265592,838,708,-5
265598,843,678,-198
265605,771,603,-177
265611,737,587,-167
265617,695,588,-153
265623,636,541,-105
265630,662,523,-158
265636,709,529,-178
265642,719,606,-147
265648,730,621,-149
265655,736,595,-171
265661,762,606,-233
265667,720,597,-225
265673,724,579,-238
265680,670,496,-205
265686,598,520,-126
265692,631,633,-188
265698,753,703,-253
265705,948,862,-422
265711,1010,981,-511
265717,1253,554,-1203
265723,871,307,-1136
265730,561,-85,-1212
265736,634,-2,-1369
265742,294,-137,-1044
265748,-398,-210,-719
265755,-114,-382,-1039
265761,-667,-331,-1132
265767,-776,-144,-1679
265773,-1559,-462,-1996
265780,-1998,-195,-1996
265786,-1189,1375,-1996
265792,-1998,1746,-1996
265798,-1998,-1998,1998
265805,-1998,1980,-1996
265811,-1998,-1998,696
265817,-1394,1996,1236
265823,-1553,-853,1997
265830,-1693,86,864
265836,-1172,-430,346
265842,-496,238,39
265848,-418,440,541
265855,-463,354,835
265861,-455,157,933
265867,-763,303,825
265873,-380,130,574
265880,-397,213,764
265886,-400,162,764
265892,-503,265,959
265898,-481,-30,712
265905,-534,174,599
265911,-594,126,693
265917,-490,253,919
265923,-503,432,1166
265930,-485,106,1035
265936,-671,322,982
265942,-604,-88,916
265948,-442,176,820
265955,-493,173,924
265961,-360,29,847
265967,-399,74,866
265973,-483,-28,948
265980,-477,86,913
265986,-452,113,915
265992,-470,87,880
265998,-512,77,903
266005,-526,56,910
266011,-455,32,891
266017,-524,55,912
266023,-499,47,875
266030,-520,-5,940
266036,-543,58,942
266042,-477,77,881
266048,-480,31,902
266055,-513,79,923
266061,-487,76,900
266067,-456,59,915
266073,-463,69,896
266080,-497,108,905
266086,-517,95,919
266092,-451,71,890
266098,-472,65,896
