time,ax,ay,az
309085,-505,-93,979
309092,-336,-195,971
309098,-397,-459,1120
309104,-330,-66,916
309110,-393,158,931
309117,-136,-2,809
309123,-310,160,1084
309129,5,238,759
309135,-426,116,1241
309142,-360,382,812
309148,-305,33,888
309154,-199,-13,849
309160,-277,-77,883
309167,-441,-552,1080
309173,-562,-471,998
309179,-700,-176,921
309185,-574,-168,921
309192,-538,33,927
309198,-425,-49,773
309204,-700,-97,1077
309210,-117,-31,667
309217,-343,-107,1025
309223,-470,-243,926
309229,-676,-109,904
309235,-706,273,612
309242,-618,-36,382
309248,-440,-191,28
309254,-159,-362,-160
309260,326,-500,-7
309267,672,-449,89
309273,787,-530,419
309279,615,-699,895
309285,-191,-308,1100
309292,-800,645,1085
309298,-1925,1509,1326
309304,-929,1996,599
309310,-319,1043,493
309317,-307,1484,-54
309323,-328,1332,487
309329,-291,622,-93
309335,-953,1102,235
309342,-614,904,-107
309348,-924,942,-192
309354,-625,850,-805
309360,-485,772,-769
309367,-83,721,-994
309373,130,605,-877
309379,210,746,-939
309385,255,1622,-498
309392,-1424,1593,838
309398,-135,1453,-710
309404,-816,1168,-313
309410,79,837,-760
309417,-38,644,-368
309423,-299,569,-127
309429,-662,677,51
309435,-509,909,-195
309442,-502,936,-182
309448,-555,752,-52
309454,-384,738,-148
309460,-487,805,-95
309467,-601,769,-167
309473,-567,891,-512
309479,-632,930,-295
309485,-798,781,106
309492,-405,745,-218
309498,-302,741,-362
309504,-527,810,-252
309510,-644,903,-195
309517,-603,844,-163
309523,-461,761,-235
309529,-413,772,-250
309535,-502,808,-189
309542,-503,843,-201
309548,-490,831,-215
309554,-511,813,-218
309560,-503,801,-202
309567,-475,819,-199
309573,-471,828,-216
309579,-489,839,-214
309585,-491,826,-203
309592,-478,844,-213
309598,-487,865,-221
309604,-488,843,-225
309610,-483,818,-215
309617,-502,820,-219
309623,-501,851,-225
309629,-492,844,-218
309635,-490,828,-217
309642,-478,820,-226
309648,-477,822,-210
309654,-479,854,-213
309660,-471,849,-211
309667,-458,820,-210
309673,-462,835,-204
309679,-468,838,-212
309685,-464,831,-204
309692,-452,836,-220
309698,-461,852,-225
309704,-469,846,-213
309710,-475,848,-221
309717,-462,832,-222
309723,-459,832,-223
309729,-473,853,-215
309735,-476,849,-214
309742,-473,834,-217
309748,-452,851,-229
309754,-460,831,-206
309760,-460,832,-212
309767,-448,826,-206
311288,-296,893,-261
311300,-282,907,-271
311391,-289,902,-265
311445,-296,900,-263
311480,-278,890,-271
311497,-278,888,-274
311588,-280,886,-275
311670,-288,903,-294
311776,-289,879,-290
311830,-288,874,-276
311836,-277,877,-280
311842,-272,893,-288
311848,-273,898,-284
311855,-264,891,-293
311861,-276,903,-291
311867,-280,897,-287
311873,-283,883,-283
311880,-273,885,-294
311886,-280,888,-286
311892,-283,900,-275
311898,-264,912,-297
311905,-266,885,-278
311911,-267,895,-282
311917,-273,893,-292
311923,-296,867,-265
311930,-327,923,-288
311936,-311,881,-289
311942,-272,848,-278
311948,-251,888,-291
311955,-273,939,-291
311961,-290,897,-260
311967,-267,846,-285
311973,-309,905,-284
311980,-343,921,-260
311986,-325,888,-269
311992,-310,882,-284
311998,-333,899,-269
312005,-309,859,-248
312011,-243,824,-262
312017,-272,885,-258
312023,-338,937,-259
312030,-326,912,-287
312036,-285,856,-259
312042,-266,881,-265
312048,-276,912,-279
312055,-292,899,-275
312061,-292,894,-271
312067,-288,886,-265
312073,-278,870,-273
312080,-284,904,-287
312086,-289,905,-284
312092,-294,896,-283
312098,-291,881,-278
312105,-296,902,-287
312111,-298,883,-274
312117,-292,877,-272
312123,-288,882,-278
312130,-287,880,-274
312136,-282,879,-277
312142,-277,884,-288
312148,-283,880,-285
312155,-278,879,-294
312161,-277,874,-295
312167,-265,897,-311
312173,-262,893,-299
312180,-261,901,-310
312186,-253,895,-313
312192,-241,894,-324
312198,-246,935,-338
312205,-250,949,-332
312211,-249,887,-298
312217,-232,890,-301
312223,-236,1157,-379
312230,-249,1240,-306
312236,-152,1084,-221
312242,-46,1094,-150
312248,-38,1143,-83
312255,-9,1131,-7
312261,-127,996,169
312267,-307,858,322
312273,-273,711,207
312280,-732,436,355
312286,-526,788,646
312292,-618,797,745
312298,212,979,16
312305,-481,480,713
312311,270,805,40
312317,-588,628,768
312323,-133,531,435
312330,-312,-63,759
312336,464,-430,648
312342,397,-491,779
312348,42,262,894
312355,-215,165,1093
312361,-289,430,950
312367,-297,439,660
312373,-552,265,919
312380,-398,433,345
312386,-787,284,778
312392,-893,473,544
312398,-1317,497,801
312405,-1341,579,655
312411,-1303,546,627
312417,-1102,171,537
312423,-972,118,501
312430,-791,111,503
312436,-634,226,439
312442,-884,197,836
312448,-859,195,872
312455,-747,192,987
312461,-550,277,906
312467,56,472,441
312473,-3,748,-30
312480,94,412,-244
312486,-1510,1724,1998
312492,-281,627,907
312498,-89,1618,813
312505,228,956,265
312511,419,715,71
312517,471,841,-31
312523,326,557,476
312530,436,778,333
312536,515,771,297
312542,636,779,22
312548,764,850,110
312555,588,818,151
312561,790,706,11
312567,732,815,36
312573,706,660,57
312580,700,653,-13
312586,656,630,-67
312592,698,685,-74
312598,703,694,-83
312605,648,683,-30
312611,647,729,-76
312617,652,586,-205
312623,724,619,-293
312630,678,677,-264
312636,722,708,-304
312642,737,877,-311
312648,794,829,-393
312655,781,799,-502
312661,850,605,-1041
312667,772,168,-1464
312673,397,15,-1203
312680,353,-145,-1321
312686,53,-194,-1042
312692,-199,-385,-1170
312698,-469,-71,-1252
312705,-907,-200,-1650
312711,-1444,-301,-1879
312717,-1998,-704,-1996
312723,-1388,1758,-1996
312730,-1998,-1724,-1996
312736,-1998,-1998,1913
312742,-1998,1996,-1996
312748,-1998,1666,-1996
312755,-1466,-882,1958
312761,1375,721,1044
312767,164,-207,1671
312773,-846,-361,1205
312780,-698,-342,432
312786,-189,326,116
312792,-353,170,1161
312798,-268,375,1320
312805,-333,519,1221
312811,-232,65,802
312817,-357,186,908
312823,23,123,610
312830,-350,289,1179
312836,-374,425,1246
312842,-347,190,1082
312848,-203,109,815
312855,-334,44,801
312861,-27,42,346
312867,-256,154,949
312873,-32,-122,882
312880,-599,334,1998
312886,-202,-98,693
312892,-733,-390,951
312898,-628,-44,1124
312905,72,-6,830
312911,-307,-50,1024
312917,-473,0,1075
312923,-506,20,1047
312930,-274,87,898
312936,-311,115,979
312942,-327,25,947
312948,-367,6,997
312955,-432,63,1002
312961,-328,16,983
312967,-425,57,1038
312973,-388,50,971
312980,-381,22,979
312986,-248,38,966
312992,-161,-59,986
312998,-161,-20,963
313005,-199,-5,1002
313011,-222,-33,1019
313017,-208,-23,982
313023,-209,7,945
313030,-250,-26,1003
313036,-245,-19,907
313042,-275,-43,985
313048,-288,-90,999
