time,wx,wy,wz
410165,0.4,-0.2,1.4
410182,-0.9,1.3,0.3
410287,0.6,2.5,0.1
410299,0.0,2.8,-0.9
410339,-0.9,2.5,-0.3
410458,-0.1,1.1,0.2
410634,-1.7,2.5,-2.1
410660,-1.0,2.9,-1.8
410826,0.9,4.0,0.6
410862,-2.3,0.8,0.3
410953,-1.4,2.6,-0.5
410959,0.2,2.7,0.2
410966,0.8,1.3,0.9
410972,-0.2,0.9,0.3
410978,-1.4,-1.7,-0.2
410984,-2.3,1.1,-0.7
410991,-1.8,2.3,-1.5
410997,-1.6,4.5,-2.3
411003,-2.5,4.5,-1.1
411009,-3.2,1.8,-2.5
411016,-2.6,2.3,-1.3
411022,-1.6,3.4,-1.4
411028,-1.7,1.7,-1.4
411034,-2.3,0.9,0.0
411041,-2.2,2.1,0.0
411047,-1.6,3.0,-1.4
411053,-1.3,1.3,-0.2
411059,-2.3,1.7,0.7
411066,-0.8,0.4,0.6
411072,0.3,-0.4,1.4
411078,-0.6,1.1,1.1
411084,-1.1,2.3,1.6
411091,0.3,-0.5,1.2
411097,0.1,1.8,0.4
411103,0.0,3.4,0.0
411109,0.0,2.4,1.0
411116,-0.4,0.9,1.1
411122,-0.2,-0.7,1.7
411128,-0.1,-1.7,0.5
411134,-2.3,0.2,0.4
411141,-3.5,0.6,0.0
411147,-3.7,2.7,0.4
411153,-3.3,4.0,2.5
411159,-1.6,3.5,2.4
411166,-0.2,-2.1,3.6
411172,-0.4,-9.0,3.8
411178,-2.5,-13.0,2.0
411184,-2.1,-9.1,2.8
411191,1.0,-8.3,3.3
411197,2.9,-4.9,2.0
411203,2.1,-0.9,-0.2
411209,-1.2,1.4,-1.8
411216,-3.2,2.2,-1.9
411222,-2.0,0.4,-2.5
411228,-0.4,-0.9,-1.4
411234,2.0,-2.1,-0.3
411241,2.2,-2.7,0.6
411247,0.8,0.0,1.0
411253,0.0,2.3,2.1
411259,0.9,3.2,1.5
411266,1.6,4.0,0.2
411272,0.4,5.6,-1.2
411278,-2.0,6.8,0.2
411284,-1.4,7.3,0.2
411291,0.2,6.3,-0.2
411297,0.7,5.2,-0.1
411303,0.0,6.9,0.0
411309,0.1,4.6,0.6
411316,0.3,2.5,1.5
411322,0.4,1.7,1.0
411328,0.1,3.2,0.1
411334,-0.2,3.2,0.7
411341,-1.2,2.9,0.7
411347,-0.6,0.9,0.6
411353,-1.1,-0.2,1.4
411359,-1.5,1.0,0.7
411366,-2.1,-0.5,0.1
411372,-2.5,0.7,0.2
411378,-1.8,0.8,-0.7
411384,-1.5,2.6,-2.1
411391,-1.4,0.2,0.3
411397,-0.7,0.7,-0.4
411403,1.7,-0.2,0.7
411409,1.1,1.4,1.6
411416,0.4,1.1,1.7
411422,0.0,-0.6,1.0
411428,-0.2,0.5,1.4
411434,0.2,-3.5,0.0
411441,0.0,-6.3,-1.0
411447,0.4,-5.7,1.1
411453,2.8,-8.5,3.6
411459,4.7,-2.3,3.0
411466,5.3,-0.9,0.7
411472,3.9,2.3,-1.7
411478,2.7,6.6,-0.2
411484,2.8,10.2,1.1
411491,3.9,12.1,1.4
411497,8.6,9.0,4.6
411503,16.4,-1.0,11.9
411509,30.3,-10.8,32.8
411516,49.2,-30.3,52.0
411522,41.0,-61.5,41.2
411528,20.3,-74.3,36.3
411534,-12.1,62.5,19.8
411541,-25.2,141.2,-6.5
411547,-116.6,228.4,-101.2
411553,-166.6,281.1,-128.1
411559,-203.8,117.3,-152.6
411566,-224.4,43.0,-0.4
411572,-155.9,409.9,123.7
411578,-193.5,-57.2,214.4
411584,-121.2,-28.8,268.5
411591,-12.8,336.4,190.3
411597,-84.4,36.8,38.9
411603,144.1,-32.3,41.9
411609,188.7,97.7,-12.3
411616,73.4,189.9,-86.7
411622,71.3,197.2,-56.4
411628,51.0,146.9,-55.4
411634,56.0,131.1,-47.2
411641,46.6,134.3,-45.6
411647,30.3,97.7,-49.9
411653,-34.7,111.1,-48.7
411659,-41.2,46.9,-27.7
411666,-38.2,14.9,-20.8
411672,-15.4,-36.4,11.2
411678,-52.5,-62.1,-1.4
411684,-30.8,-28.8,-24.5
411691,-72.6,-10.0,-93.8
411697,-53.5,-21.5,-77.3
411703,-83.9,-66.9,-65.0
411709,-24.4,-127.2,-105.2
411716,82.4,-62.0,-79.4
411722,239.5,-223.1,-59.9
411728,440.7,-38.9,31.1
411734,311.2,-249.7,52.5
411741,106.3,-243.6,160.1
411747,-46.4,-296.3,110.1
411753,-56.4,137.5,135.5
411759,-177.9,17.7,173.2
411766,-122.5,98.2,170.2
411772,-43.6,-287.7,53.7
411778,26.2,-64.9,3.2
411784,0.9,-114.8,26.3
411791,16.3,-79.5,20.7
411797,28.2,-72.1,14.4
411803,9.9,-112.2,39.9
411809,7.0,-45.6,38.5
411816,-5.4,-61.8,29.1
411822,2.5,-51.5,-9.1
411828,10.2,-39.8,-4.9
411834,4.9,-34.4,-4.4
411841,2.5,-36.0,1.4
411847,-3.5,-44.2,3.7
411853,-0.9,-14.7,3.4
411859,-8.6,-45.1,23.1
411866,-3.9,12.0,21.7
411872,-2.1,-19.1,10.8
411878,-8.2,-4.5,3.7
411884,-11.3,10.0,4.9
411891,-6.1,-1.6,4.9
411897,-3.4,-12.3,7.9
411903,0.4,-2.7,5.0
411909,-1.6,-5.3,7.4
411916,-1.4,4.2,6.2
411922,1.0,4.4,0.9
411928,-1.1,-2.4,4.7
411934,5.8,-25.9,13.4
411941,26.1,-61.8,32.8
411947,49.1,-92.8,78.7
411953,69.5,-191.7,115.9
411959,124.1,-217.8,150.7
411966,136.6,-278.1,182.3
411972,102.6,-268.6,199.2
411978,70.2,-281.8,167.7
411984,33.8,-212.1,101.0
411991,-5.3,-155.7,90.1
411997,-22.9,-28.4,36.8
412003,-43.2,-32.9,30.7
412009,-135.3,150.7,27.3
