time,ax,ay,az
97933,-524,-152,923
97939,-462,-144,871
97946,-480,-121,858
97952,-493,-114,906
97958,-496,-148,919
97964,-497,-107,862
97971,-523,-133,888
97977,-500,-163,917
97983,-485,-118,916
97989,-506,-184,916
97996,-512,-146,864
98002,-509,-135,862
98008,-512,-135,897
98014,-480,-124,878
98021,-503,-153,889
98027,-523,-211,883
98033,-515,-174,862
98039,-497,-200,896
98046,-488,-179,867
98052,-622,-93,821
98058,-702,25,800
98064,-488,89,579
98071,-537,20,447
98077,-267,-216,20
98083,109,-401,-235
98089,242,-373,-214
98096,585,-248,-182
98102,341,-230,166
98108,-245,-235,143
98114,-1543,-111,255
98121,-1560,1826,-1112
98127,-1249,1996,-1527
98133,-1872,1767,-567
98139,-1584,1557,-819
98146,-615,1274,-1116
98152,-694,944,-766
98158,-503,719,-858
98164,-652,437,-680
98171,-712,473,-789
98177,-735,363,-767
98183,-1042,69,-811
98189,-1073,172,-809
98196,-998,576,-853
98202,-1094,295,-661
98208,-1128,271,-465
98214,-935,368,-470
98221,-952,223,-352
98227,-978,220,-329
98233,-1001,206,-340
98239,-1020,116,-391
98246,-924,-193,-570
98252,-880,-368,-602
98258,-831,-47,-603
98264,-691,-104,-509
98271,-849,-288,-303
98277,-1054,-201,-250
98283,-934,-72,-386
98289,-890,-133,-495
98296,-852,-156,-433
98302,-819,-147,-357
98308,-843,-151,-369
98314,-1134,-204,-569
98321,-945,47,-568
98327,-863,-50,-259
98333,-893,-248,-259
98339,-939,-87,-476
98346,-898,4,-560
98352,-897,-84,-410
98358,-942,-237,-327
98364,-894,-205,-471
98371,-884,-101,-466
98377,-946,-110,-372
98383,-965,-94,-379
98389,-959,-39,-443
98396,-969,-78,-395
98402,-962,-96,-341
98408,-924,-140,-368
98414,-905,-96,-443
98421,-930,-91,-422
98427,-918,-124,-412
98433,-864,-108,-441
98439,-870,-78,-462
98446,-905,-90,-417
98452,-909,-99,-375
98458,-914,-90,-386
98464,-949,-80,-376
98471,-920,-80,-404
98477,-945,-80,-381
98483,-952,-103,-372
98489,-896,-126,-431
98496,-872,-115,-476
98502,-910,-108,-432
98508,-915,-93,-423
98514,-919,-76,-402
98521,-898,-91,-424
98527,-889,-53,-443
98533,-951,-76,-389
98539,-885,-88,-454
98546,-902,-130,-446
98552,-890,-110,-482
98558,-955,-144,-375
98564,-906,-138,-380
98571,-866,-136,-401
98577,-943,-129,-338
98583,-963,-98,-331
98589,-949,-93,-351
98596,-972,-124,-301
98602,-963,-113,-332
98608,-943,-172,-283
98614,-852,-144,-336
98621,-894,-102,-347
98627,-948,-33,-346
98633,-1042,8,-337
98639,-1090,131,-383
98646,-1002,246,-456
98652,-943,93,-362
98658,-901,-28,-337
98664,-797,19,-448
98671,-795,112,-338
98677,-813,89,-276
98683,-777,51,-308
98689,-928,14,-310
98696,-1044,71,-416
98702,-1053,137,-384
98708,-1167,-1,-309
98714,-1410,-10,-612
98721,-1499,109,-730
98727,-755,243,-550
98733,-871,155,-29
98739,-975,72,-47
98746,-953,151,-219
98752,-749,178,-292
98758,-811,104,-183
98764,-812,-34,-220
98771,-795,-51,-360
98777,-723,-48,-452
98783,-929,-151,-437
98789,-1205,-118,-448
98796,-1555,113,-529
