time,wx,wy,wz
215060,0.4,5.6,-0.1
215076,-2.8,0.9,-8.4
215102,3.9,-2.2,8.6
215114,-5.6,-1.7,15.3
215135,-1.9,4.4,-7.4
215198,-2.4,19.5,6.8
215261,15.7,10.9,-4.1
215282,7.5,-0.4,4.9
215294,7.4,6.3,1.6
215301,-2.1,3.0,-1.4
215336,-10.1,-2.9,0.2
215362,-8.6,-25.9,2.5
215381,3.0,-14.9,8.9
215472,-3.2,4.9,0.0
215484,-2.9,9.4,-3.2
215490,-2.5,9.1,-1.6
215497,-2.5,8.2,0.4
215503,-2.9,7.1,1.7
215509,-1.4,3.2,2.5
215515,-0.6,5.8,2.8
215522,-0.5,0.0,5.3
215528,-0.1,-1.6,4.8
215534,1.7,-5.3,3.2
215540,1.4,-3.7,3.5
215547,0.4,-2.8,5.8
215553,0.5,-3.4,7.0
215559,0.0,-4.8,6.2
215565,0.9,-1.0,4.6
215572,0.0,-1.5,3.7
215578,-1.1,-0.6,3.9
215584,-1.7,0.8,3.2
215590,0.0,0.0,2.1
215597,1.6,1.2,0.7
215603,1.1,3.2,1.1
215609,0.7,-0.3,2.2
215615,0.2,1.6,1.6
215622,0.6,-0.5,0.4
215628,0.7,2.8,-1.6
215634,-0.9,1.3,-2.8
215640,-1.8,1.2,-3.4
215647,-2.1,2.7,-3.9
215653,-2.3,1.4,-3.7
215659,-2.4,3.9,-2.6
215665,-2.1,2.8,-1.6
215672,-2.0,2.0,-0.6
215678,-1.8,0.7,-1.3
215684,-1.4,3.2,-1.5
215690,-1.4,2.6,-1.0
215697,-1.1,0.7,-1.2
215703,0.0,-0.4,-2.2
215709,-0.7,4.0,-1.4
215715,-1.1,1.8,-1.0
215722,-0.8,0.2,-0.3
215728,-0.2,1.6,-0.3
215734,0.7,0.1,-1.3
215740,0.5,2.1,-0.7
215747,-0.2,0.3,-1.1
215753,-1.5,-0.1,-1.2
215759,-1.2,1.6,-0.2
215765,-1.3,2.2,-0.4
215772,-1.7,2.8,-0.2
215778,-1.8,-0.2,0.3
215784,-1.8,1.3,1.3
215790,-1.4,-0.6,0.6
215797,-0.5,2.3,1.1
215803,-0.2,-0.1,1.4
215809,0.1,1.6,1.3
215815,0.9,-1.0,1.6
215822,0.1,-0.2,0.2
215828,-2.1,0.2,0.7
215834,-1.9,1.7,0.3
215840,-1.1,1.2,-0.5
215847,0.0,-1.5,0.2
215853,-0.4,0.7,0.8
215859,-0.1,2.1,1.7
215865,1.7,0.8,2.8
215872,4.9,-1.7,7.4
215878,14.4,-4.3,18.0
215884,41.6,-12.3,41.5
215890,94.4,-45.5,58.8
215897,128.1,-72.4,48.4
215903,117.5,-78.8,44.4
215909,74.6,-150.8,41.8
215915,17.2,-35.2,46.2
215922,-42.2,120.4,3.4
215928,-98.7,104.5,5.5
215934,-159.3,316.0,11.9
215940,-172.2,196.0,18.5
215947,-209.3,345.6,14.7
215953,-267.6,-4.2,32.8
215959,-150.2,356.3,79.1
215965,-22.7,22.3,102.9
215972,-29.4,237.2,77.7
215978,10.1,141.5,29.5
215984,74.9,142.1,1.8
215990,150.0,119.5,-43.7
215997,30.6,156.2,-79.1
216003,-3.9,189.9,-65.3
216009,-41.0,258.6,-62.0
216015,-21.9,153.5,-59.7
216022,-78.8,209.8,-94.4
216028,-75.6,140.7,-80.2
216034,0.0,80.5,-33.8
216040,-11.0,53.8,1.8
216047,-9.1,10.4,-7.3
216053,-31.7,-24.2,9.5
216059,-9.2,-23.0,38.3
216065,32.8,-51.8,57.2
216072,31.0,-89.6,-18.8
216078,-37.6,-60.8,-46.8
216084,-59.7,-44.3,-51.6
216090,-115.7,-136.9,-72.7
216097,-152.5,-179.4,-59.8
216103,-1.7,-147.2,1.4
216109,91.4,-153.3,17.6
216115,233.2,-244.0,-22.5
216122,395.7,-99.2,-42.6
216128,197.3,165.3,-66.8
216134,110.2,-469.6,48.1
216140,-18.7,-29.8,75.9
216147,-56.2,-209.7,109.8
216153,-63.6,-160.9,89.4
216159,-65.1,-50.4,63.7
216165,-33.9,-55.2,46.2
216172,48.0,-72.5,2.0
216178,36.6,-69.5,-4.7
216184,-1.0,-158.9,38.2
216190,-12.1,-107.9,27.7
216197,-22.4,-71.6,-4.2
216203,-30.1,-110.3,1.6
216209,-6.9,-24.6,11.6
216215,14.7,-40.9,16.8
216222,14.4,-20.0,2.4
216228,14.7,-35.1,9.7
216234,9.8,-37.8,11.0
216240,8.6,2.0,10.0
216247,-2.6,-15.1,14.2
216253,-3.0,31.9,-2.9
216259,-7.1,-12.6,-2.1
216265,-10.5,2.9,0.0
216272,-8.1,14.4,-6.3
216278,-10.8,8.7,-6.3
216284,-10.1,3.2,-7.7
216290,-4.8,-15.5,-11.4
216297,9.1,-17.9,-1.8
216303,50.4,-55.0,37.5
216309,119.4,-118.1,97.0
216315,165.0,-227.4,179.6
216322,185.4,-304.7,213.9
216328,175.2,-252.2,208.9
216334,150.2,-266.0,184.5
216340,108.9,-221.9,166.6
216347,52.4,-188.3,113.4
216353,33.6,-84.2,50.1
216359,-6.3,-49.3,53.2
216365,-42.5,-11.2,37.8
216372,-106.0,58.5,40.6
216378,-185.8,168.2,21.9
216384,-250.5,142.8,73.9
216390,-209.7,-43.6,87.2
216397,-333.8,2292.8,491.0
216403,-387.1,1137.3,-736.1
216409,1412.6,-1855.5,61.7
216415,210.1,2275.3,-156.1
216422,25.9,293.0,314.3
216428,144.4,372.1,-151.2
