time,wx,wy,wz
131360,0.8,1.0,-1.4
131386,-0.9,-0.7,-0.7
131463,-1.8,0.4,0.3
131541,-3.1,1.8,0.4
131547,-2.2,1.6,1.7
131553,-1.1,2.3,1.9
131560,-0.1,1.9,3.3
131566,-0.6,2.8,3.4
131572,0.6,3.2,3.5
131578,1.2,2.1,1.9
131585,-0.7,1.8,0.4
131591,-1.4,3.5,1.6
131597,-0.7,1.7,-0.2
131603,-1.5,2.3,0.2
131610,-0.9,2.3,1.1
131616,-1.1,1.5,1.0
131622,-1.4,0.6,1.1
131628,0.7,0.0,0.2
131635,0.8,1.0,1.2
131641,-0.4,2.6,1.8
131647,-1.9,2.0,0.8
131653,-1.5,3.8,0.5
131660,-1.7,2.0,-0.4
131666,-2.3,1.1,-0.4
131672,-1.2,1.3,0.7
131678,-1.1,0.0,0.3
131685,-0.2,0.8,-0.6
131691,-0.9,1.1,-0.3
131697,-2.2,1.8,0.2
131703,-1.0,0.2,-0.7
131710,-1.0,1.1,-0.5
131716,-1.2,2.9,-0.3
131722,0.0,0.8,0.2
131728,-0.2,2.0,1.1
131735,-0.2,1.1,0.3
131741,-0.2,1.0,-0.7
131747,-1.0,1.9,1.1
131753,-2.1,2.8,0.5
131760,-0.1,2.5,0.6
131766,0.0,2.8,-0.4
131772,-0.9,2.3,0.1
131778,-0.4,0.3,1.6
131785,-0.9,1.6,1.1
131791,-0.9,1.4,0.4
131797,-0.4,1.7,0.9
131803,-1.3,1.8,2.3
131810,-1.9,0.4,2.5
131816,-2.0,-1.6,3.0
131822,-0.4,-1.7,4.2
131828,1.0,-0.9,3.4
131835,1.1,-2.9,3.7
131841,-0.7,-1.0,3.4
131847,-1.8,-1.0,1.7
131853,-0.9,0.0,0.2
131860,-0.7,1.0,-0.7
131866,-1.3,2.9,-0.3
131872,-1.6,2.6,0.0
131878,-0.4,3.5,-0.1
131885,-0.2,2.8,-0.6
131891,-0.9,1.6,0.0
131897,-0.7,1.7,0.4
131903,0.2,1.7,-0.6
131910,2.3,3.2,-0.9
131916,4.1,0.7,-0.6
131922,-0.3,-2.7,-0.1
131928,-1.3,0.1,3.7
131935,-1.6,-0.6,3.2
131941,-1.1,-1.2,0.8
131947,-1.1,-1.5,0.6
131953,-2.8,0.6,0.2
131960,-1.8,0.3,0.4
131966,-1.1,0.0,-0.1
131972,-1.1,0.7,1.0
131978,-1.6,-0.5,1.8
131985,-1.9,-0.7,0.3
131991,-1.5,2.1,-0.2
131997,-2.4,3.5,-0.2
132003,-2.1,2.5,-0.6
132010,-2.8,2.8,-0.6
132016,-1.7,3.2,-0.6
132022,-0.2,2.5,-0.1
132028,0.3,3.7,1.3
132035,-1.0,3.5,0.8
132041,-1.6,1.6,0.7
132047,-1.6,3.5,1.4
132053,-1.9,3.0,0.4
132060,-1.7,0.8,0.6
132066,-1.3,2.8,0.8
132072,-1.0,1.0,0.0
132078,-1.5,0.1,0.0
132085,-2.3,1.1,0.5
132091,-0.9,0.6,0.2
132097,-0.8,0.0,0.2
132103,-0.7,1.1,0.0
132110,-0.9,0.6,0.0
132116,0.0,0.4,0.7
132122,0.4,2.1,0.7
132128,0.2,3.6,0.0
132135,0.2,3.7,0.7
132141,-0.2,3.8,0.3
132147,-0.8,2.5,-0.2
132153,-0.4,3.9,-0.4
132160,-0.9,2.3,-0.7
132166,-1.2,-0.2,-1.3
132172,-8.6,-4.7,-0.4
132178,-4.2,-0.3,1.7
132185,-2.3,0.9,1.4
132191,-1.3,0.4,0.9
132197,-0.6,0.0,0.4
132203,-1.6,-0.1,0.1
132210,-1.8,0.2,0.5
132216,-0.9,2.0,-0.4
132222,0.1,1.9,-0.5
132228,0.0,2.2,0.2
132235,-1.4,4.4,0.4
132241,0.2,2.2,-0.2
132247,0.3,2.1,-0.3
132253,0.1,1.9,1.2
132260,0.2,1.1,1.1
132266,0.0,0.6,0.7
132272,-0.7,1.7,0.0
132278,-0.9,2.1,0.6
132285,-0.9,1.6,0.7
132291,-1.3,1.5,1.1
132297,-0.5,0.7,1.7
132303,-0.2,0.9,2.6
132310,-0.7,1.1,2.4
132316,-0.7,1.2,2.1
132322,-0.7,1.3,0.9
132328,-3.0,3.6,1.1
