time,ax,ay,az
208484,-476,93,894
208490,-487,96,887
208496,-526,60,919
208502,-480,141,865
208509,-509,84,891
208515,-518,100,852
208521,-516,99,841
208527,-526,59,859
208534,-567,51,896
208540,-575,58,913
208546,-547,63,886
208552,-530,69,860
208559,-517,98,848
208565,-498,93,899
208571,-472,63,879
208577,-538,72,891
208584,-538,66,907
208590,-536,57,882
208596,-546,58,924
208602,-504,63,859
208609,-517,69,880
208615,-483,41,891
208621,-464,29,931
208627,-452,26,919
208634,-495,22,890
208640,-513,32,911
208646,-456,-15,915
208652,-506,-13,886
208659,-537,53,900
208665,-523,28,816
208671,-643,138,759
208677,-667,67,676
208684,-578,-110,542
208690,-290,-269,259
208696,57,-431,144
208702,127,-629,346
208709,553,-435,152
208715,1231,-391,-94
208721,1558,-650,-260
208727,848,-1042,-77
208734,-152,-463,-529
208740,-1256,1096,-590
208746,-1491,1375,-465
208752,-1998,1996,-769
208759,-1699,1513,-228
208765,-1272,948,-658
208771,-1684,783,-570
208777,-1638,814,-505
208784,-1299,972,-471
208790,-957,606,-391
208796,-991,220,-312
208802,-967,0,-379
208809,-1048,-51,-542
208815,-1096,-84,-729
208821,-1185,-109,-707
208827,-598,284,-635
208834,-835,486,-279
208840,-942,322,-115
208846,-836,217,-76
208852,-691,82,-169
208859,-613,68,-299
208865,-693,65,-395
208871,-810,22,-409
208877,-1079,23,-492
208884,-1511,102,-608
208890,-1549,257,-587
208896,-1263,675,-286
208902,-1410,580,-114
208909,-1560,183,-169
208915,-1222,86,-420
208921,-882,0,-529
208927,-869,-73,-324
208934,-861,-61,-240
208940,-717,-92,-244
208946,-730,-172,-332
208952,-949,-511,-418
208959,-952,-735,-796
208965,-1020,-71,-1042
208971,-1464,687,-807
208977,-1957,270,-155
208984,-1748,169,10
208990,-1301,819,-84
208996,-859,249,-220
209002,-1103,401,-40
209009,-1322,215,-370
209015,-1269,-37,-604
209021,-1226,-329,-736
209027,-1133,-473,-659
209034,-965,-451,-457
209040,-900,-262,-390
209046,-804,-124,-403
209052,-830,-34,-353
209059,-910,104,-346
209065,-1029,219,-244
209071,-1067,180,-180
209077,-968,261,-302
209084,-939,490,-391
209090,-841,962,-353
209096,-711,993,-239
209102,-565,945,-217
209109,-592,798,111
209115,-545,639,275
209121,-240,425,120
209127,-417,523,414
209134,-377,842,297
209140,-1950,1334,859
209146,627,1991,-1996
209152,-1268,844,-191
209159,-19,833,-1284
209165,-100,624,-835
209171,-204,549,-538
209177,264,933,-1381
209184,-1944,1119,1693
209190,1139,1320,-1924
209196,-723,934,79
209202,-349,696,-416
209209,68,650,-637
209215,-201,570,-22
209221,-128,515,-54
209227,-207,671,-37
209234,-412,913,-52
209240,-322,1159,-165
209246,-217,1207,-329
209252,-320,1152,-407
209259,-122,1419,-734
209265,-397,1011,-176
209271,-92,627,-410
209277,135,634,-700
209284,-31,666,-444
209290,-256,751,-216
209296,-335,789,-310
209302,-433,844,-350
209309,-422,880,-331
209315,-473,962,-356
209321,-718,843,-111
209327,-21,936,-981
209334,-493,880,-179
209340,-428,926,-248
209346,-139,876,-522
209352,-158,768,-336
209359,-150,742,-282
209365,-319,714,-133
209371,-288,827,-207
209377,-304,992,-292
209384,-251,916,-373
209390,-339,931,-447
209396,-711,1037,-41
209402,-826,905,-1
209409,172,892,-1094
209415,-294,841,-383
209421,-265,715,-231
209427,-135,666,-400
209434,-154,796,-619
209440,-438,945,-441
209446,-648,971,-224
209452,-574,863,-323
209459,-338,788,-518
209465,-412,838,-292
209471,-444,851,-167
209477,-294,793,-264
209484,-170,800,-390
209490,-215,887,-350
209496,-283,906,-266
209502,-327,880,-235
209509,-326,902,-287
209515,-305,938,-323
209521,-256,948,-334
209527,-234,921,-311
209534,-261,917,-267
209540,-275,895,-256
209546,-280,884,-265
209552,-289,889,-276
209559,-281,883,-280
209565,-275,865,-274
209571,-272,877,-280
209577,-292,901,-271
209584,-312,899,-277
209590,-306,915,-268
209596,-300,913,-258
209602,-276,895,-269
209609,-269,901,-271
209615,-227,885,-277
209621,-217,868,-261
209627,-226,890,-240
209634,-228,927,-268
209640,-233,943,-280
209646,-234,953,-268
209652,-228,932,-257
209659,-223,921,-266
209665,-251,933,-245
210564,-215,906,-196
210594,-249,932,-223
210859,-283,908,-173
210865,-287,897,-170
210872,-292,914,-169
210878,-299,926,-166
210884,-297,924,-172
210890,-282,911,-173
210897,-283,906,-173
210903,-289,915,-163
210909,-283,918,-170
210915,-279,925,-179
210922,-279,913,-178
210928,-299,914,-161
210934,-293,932,-175
210940,-279,904,-160
210947,-261,905,-184
210953,-266,938,-178
210959,-282,935,-163
210965,-259,918,-191
210972,-257,911,-213
210978,-297,927,-185
210984,-286,918,-163
210990,-270,897,-190
210997,-297,904,-192
211003,-326,913,-177
211009,-316,924,-175
211015,-282,925,-175
211022,-249,898,-181
211028,-221,891,-195
211034,-232,944,-213
211040,-272,974,-195
211047,-264,933,-193
211053,-246,896,-190
211059,-240,907,-202
211065,-250,936,-200
211072,-266,932,-195
211078,-263,917,-200
211084,-264,906,-195
211090,-261,913,-199
211097,-260,933,-197
211103,-263,944,-204
211109,-258,920,-195
211115,-256,909,-199
211122,-262,915,-195
211128,-264,932,-193
211134,-255,926,-205
211140,-264,912,-199
211147,-259,900,-197
211153,-263,904,-189
211159,-263,903,-187
211165,-257,914,-201
211172,-259,916,-198
211178,-267,927,-188
211184,-258,925,-196
211190,-245,901,-207
211197,-255,883,-200
211203,-263,918,-194
211209,-258,941,-196
211215,-221,931,-209
211222,-185,925,-223
211228,-195,907,-218
211234,-228,925,-222
211240,-270,945,-214
211247,-294,941,-235
211253,-305,872,-233
211259,-336,691,-175
211265,-323,397,-131
211272,-230,414,-304
211278,-220,659,-366
211284,-130,848,-639
211290,183,1178,-1018
211297,281,1417,-1141
211303,485,1351,-1528
211309,268,1334,-1854
211315,98,890,-1533
211322,-835,1130,-765
211328,-4,790,-1996
211334,-608,540,-1375
211340,-759,584,-842
211347,-730,481,183
211353,-255,-30,443
211359,73,329,626
211365,-86,-160,1154
211372,222,261,662
211378,379,655,304
211384,-29,1018,679
211390,44,916,559
211397,-169,817,666
211403,-243,706,503
211409,-571,1102,528
211415,-495,794,424
211422,-777,973,456
211428,-765,751,455
211434,-815,942,408
211440,-651,376,520
211447,-601,820,372
211453,-548,492,640
211459,-518,657,665
211465,-641,981,679
211472,-776,1004,887
211478,-418,493,507
211484,-290,630,230
211490,126,455,94
211497,-53,-536,1973
211503,631,129,-101
211509,431,322,1678
211515,76,613,480
211522,227,863,425
211528,346,795,306
211534,344,707,82
211540,522,636,-330
211547,124,562,190
211553,561,737,144
211559,474,1011,310
211565,871,610,-105
211572,589,729,-68
211578,835,695,-198
211584,780,772,-124
211590,760,687,-113
211597,772,779,-52
211603,712,686,-66
211609,743,626,-154
211615,692,612,-111
211622,713,571,-128
211628,680,687,-93
211634,690,629,-170
211640,698,615,-187
211647,704,644,-186
211653,688,575,-191
211659,632,612,-195
211665,657,537,-271
211672,635,596,-241
211678,697,710,-186
211684,780,783,-134
211690,886,837,-366
211697,1022,750,-627
211703,1058,716,-714
211709,971,403,-854
211715,855,-61,-1130
211722,697,48,-1175
211728,310,-157,-1166
211734,84,-66,-1174
211740,-207,-347,-971
211747,-439,-56,-761
211753,-504,-179,-1664
211759,-1435,-602,-1883
211765,-1542,-616,-1996
211772,-1848,263,-1996
211778,-1998,-1615,-1996
211784,-1998,-1998,-1996
211790,-1998,1996,-1315
211797,-1764,1996,-1996
211803,196,-1575,1537
211809,-406,212,1574
211815,275,577,1023
211822,-1273,-209,1451
211828,-712,-644,160
211834,-821,-93,299
211840,-397,-227,368
211847,-535,298,902
211853,-604,181,1182
211859,-882,744,1489
211865,-639,-62,739
211872,-671,347,285
211878,-328,315,379
211884,-359,450,851
211890,-269,386,1193
211897,-568,594,1382
211903,-417,-11,595
211909,-568,-61,565
211915,-334,112,518
211922,-327,153,939
211928,-338,249,1165
211934,-542,308,1296
211940,-596,-80,707
211947,-594,-68,693
211953,-432,-126,556
211959,-427,46,656
211965,-345,11,924
211972,-505,183,1082
211978,-693,361,1287
211984,-571,-154,464
211990,-960,58,866
211997,-468,72,745
212003,-583,111,942
212009,-549,127,846
212015,-642,134,878
212022,-636,57,755
212028,-642,105,804
