time,wx,wy,wz
332436,3.8,13.0,-0.3
332486,-5.9,-3.5,-8.1
332493,-7.5,6.7,11.2
332584,-0.5,6.0,5.3
332633,9.7,-3.4,9.4
332678,0.9,5.6,-1.4
332704,-0.2,6.5,-2.5
332753,0.6,-0.9,3.0
332764,0.0,-0.2,2.0
332795,-1.9,0.0,1.1
332872,-2.6,-8.1,2.5
332879,-8.8,-3.9,1.4
332903,3.0,-2.0,3.1
332924,-7.8,-11.2,6.0
332950,-6.4,-5.2,7.8
332980,-1.6,-2.5,0.0
333011,1.3,5.7,-0.9
333018,3.2,10.9,-1.8
333029,2.5,6.8,-7.0
333041,-4.0,-3.0,-5.2
333067,8.0,-11.5,-6.0
333107,1.4,8.7,-3.0
333113,-2.5,15.8,-6.0
333119,-1.6,16.8,-5.3
333125,3.1,9.3,-4.4
333132,5.3,-2.7,-0.4
333138,3.5,4.6,1.6
333144,2.3,24.2,-0.2
333150,1.1,8.5,-0.4
333157,-1.4,1.1,1.4
333163,-3.0,0.4,1.6
333169,-1.6,7.4,3.0
333175,2.8,2.5,6.9
333182,3.4,10.2,11.6
333188,0.3,5.6,11.0
333194,-1.5,-5.2,7.1
333200,-3.2,-15.1,-0.4
333207,-4.4,-9.3,-5.3
333213,-3.3,5.7,-3.7
333219,-1.2,8.4,0.8
333225,1.7,-18.5,10.3
333232,0.8,0.1,8.5
333238,-4.2,9.9,0.0
333244,-3.2,-21.9,0.0
333250,0.2,-15.6,0.9
333257,7.2,-14.4,2.5
333263,9.8,-9.8,3.8
333269,6.7,-22.1,3.9
333275,0.9,-21.4,2.3
333282,-0.2,-15.4,1.5
333288,0.9,-13.4,0.4
333294,2.4,-9.1,1.8
333300,0.7,-0.8,2.1
333307,-0.5,5.6,-1.6
333313,-2.3,3.7,-3.5
333319,-4.0,4.2,-3.9
333325,-4.6,4.2,-3.7
333332,-3.8,7.4,-3.2
333338,-3.5,5.3,-1.1
333344,-3.7,10.2,0.4
333350,-4.9,3.7,0.6
333357,-4.4,1.6,-0.9
333363,-1.8,7.7,-1.7
333369,-2.1,5.1,-0.9
333375,-4.1,3.7,-0.3
333382,-4.4,0.2,0.5
333388,-1.9,4.3,0.8
333394,-0.3,-2.5,1.6
333400,1.1,2.6,2.0
333407,-0.1,0.3,3.7
333413,-0.5,-2.8,1.1
333419,-0.7,-1.0,2.0
333425,0.0,0.6,1.6
333432,-0.5,-0.7,0.7
333438,-0.4,0.6,1.1
333444,-0.4,1.1,0.8
333450,0.9,-3.0,0.2
333457,1.7,3.6,-0.2
333463,1.1,1.8,0.6
333469,0.0,1.2,0.7
333475,-0.7,3.2,0.8
333482,-0.9,3.5,1.4
333488,0.1,2.5,0.2
333494,-0.4,1.9,0.9
333500,-1.3,2.7,2.1
333507,-1.4,0.0,3.0
333513,-0.5,1.7,3.0
333519,0.1,-0.1,3.9
333525,0.1,3.0,2.8
333532,-0.7,2.0,1.3
333538,-2.0,3.2,1.2
333544,-1.0,5.2,0.4
333550,0.2,1.8,1.1
333557,3.4,-0.3,3.2
333563,11.2,0.6,7.2
333569,26.2,-9.7,13.9
333575,66.0,-49.9,25.6
333582,106.9,-134.2,38.2
333588,158.9,62.3,65.7
333594,119.8,-154.0,44.0
333600,79.9,-3.1,27.3
333607,11.6,53.9,-23.3
333613,-61.1,-34.5,-26.9
333619,-155.8,154.7,-2.8
333625,-208.2,167.7,20.2
333632,-291.5,276.9,3.4
333638,-309.1,-327.9,-62.5
333644,-277.1,235.9,46.0
333650,-179.4,327.2,89.7
333657,-61.3,-213.3,121.5
333663,-80.5,166.7,109.6
333669,-60.8,-23.9,112.8
333675,29.4,208.1,65.4
333682,12.6,222.6,19.1
333688,2.3,169.4,-59.4
333694,-20.4,287.0,-58.5
333700,-21.3,82.9,-32.3
333707,-57.2,119.8,-31.0
333713,-91.9,108.0,-43.6
333719,-48.8,144.1,-19.7
333725,-24.4,85.2,-21.3
333732,-33.2,15.9,-43.2
333738,-17.6,30.2,-32.2
333744,-10.8,29.1,-19.1
333750,-3.7,-93.0,11.9
333757,31.2,-101.8,45.2
333763,26.1,-75.6,16.3
333769,54.4,-128.2,-76.5
333775,220.5,305.2,-57.8
333782,234.4,132.9,-42.8
333788,187.1,-79.7,-24.3
333794,106.7,-143.5,137.5
333800,16.7,-101.9,282.3
333807,-101.4,-279.2,318.5
333813,-169.4,-215.6,154.1
333819,-147.7,160.9,118.5
333825,12.5,-92.2,-39.6
333832,12.5,23.2,-26.3
333838,63.3,-102.8,19.5
333844,116.7,-174.0,-14.4
333850,82.5,-124.8,50.3
333857,49.8,-111.0,40.9
333863,51.4,-57.1,4.6
333869,26.1,-57.1,-10.5
333875,-17.6,-2.2,6.9
333882,-25.6,-19.8,-8.3
333888,-11.2,18.7,-24.7
333894,-8.1,0.5,-41.3
333900,-19.7,-0.4,-14.6
333907,-26.9,1.2,22.1
333913,-20.0,10.4,23.6
333919,3.7,48.2,-3.2
333925,7.4,-14.8,10.7
333932,13.7,-10.1,14.9
333938,15.1,-8.4,7.9
333944,0.7,-7.1,5.8
333950,-6.4,-12.6,7.2
333957,-2.3,-13.4,1.8
333963,2.4,-8.6,5.9
333969,16.1,-40.4,15.7
333975,47.6,-73.2,32.6
333982,95.9,-117.4,56.1
