time,ax,ay,az
362343,-570,-307,951
362350,-548,-313,761
362356,-528,-129,735
362362,-545,-419,851
362368,-327,-358,829
362375,-436,-324,950
362381,-469,-351,981
362387,-602,-192,982
362393,-491,-112,904
362400,-462,-119,864
362406,-608,-114,975
362412,-452,-200,853
362418,-509,-97,857
362425,-504,-68,815
362431,-536,-54,902
362437,-493,-124,906
362443,-515,-80,822
362450,-536,-99,869
362456,-423,-56,880
362462,-384,12,1097
362468,-378,-152,1205
362475,-507,-216,1140
362481,-405,-56,1093
362487,-316,-391,839
362493,-474,-446,569
362500,-750,-217,798
362506,-373,-15,463
362512,-122,51,328
362518,52,160,-64
362525,320,-150,-319
362531,657,-288,-464
362537,468,-439,-171
362543,319,-798,146
362550,-602,-959,61
362556,-1696,-343,-112
362562,-1998,492,-839
362568,-1998,1021,-1302
362575,-1998,1055,-1385
362581,-1516,1219,-1491
362587,-1180,1331,-1184
362593,-898,937,-987
362600,-1263,985,-694
362606,-984,726,-707
362612,-1089,472,-471
362618,-904,235,-465
362625,-798,-14,-467
362631,-791,-86,-500
362637,-861,-189,-479
362643,-1043,-110,-454
362650,-1082,-117,-543
362656,-1243,-223,-648
362662,-888,-1,-585
362668,-1046,-20,-124
362675,-1241,-157,-72
362681,-1179,-86,-433
362687,-998,-74,-681
362693,-678,-119,-628
362700,-890,-127,-353
362706,-819,-202,-434
362712,-853,-274,-546
362718,-887,-131,-542
362725,-892,-170,-457
362731,-902,-256,-399
362737,-865,-159,-486
362743,-892,-137,-464
362750,-902,-143,-441
362756,-870,-175,-418
362762,-843,-167,-440
362768,-808,-160,-464
362775,-886,-151,-390
362781,-884,-147,-401
362787,-939,-173,-388
362793,-978,-49,-428
362800,-987,-99,-419
362806,-919,-172,-401
362812,-939,-147,-388
362818,-946,-129,-386
362825,-924,-125,-425
362831,-969,-113,-400
362837,-902,-114,-432
362843,-928,-128,-402
362850,-902,-159,-413
362856,-865,-144,-445
362862,-882,-148,-456
362868,-875,-109,-418
362875,-799,-118,-389
362881,-729,-32,-423
362887,-732,-29,-399
362893,-877,-66,-449
362900,-1067,-24,-591
362906,-1147,184,-568
362912,-1195,358,-505
362918,-1040,321,-628
362925,-914,229,-754
362931,-787,122,-690
362937,-754,197,-678
362943,-763,147,-584
362950,-816,113,-536
362956,-853,90,-581
362962,-754,178,-622
362968,-976,123,-568
362975,-972,241,-525
362981,-1116,222,-447
362987,-1240,35,-433
362993,-949,67,-454
363000,-857,-78,-374
365331,-320,888,-235
365338,-332,861,-231
365344,-320,896,-249
365350,-334,922,-229
365356,-314,902,-235
365363,-316,889,-235
365369,-314,895,-237
365375,-315,888,-236
365381,-329,895,-225
365388,-327,888,-227
365394,-323,887,-236
365400,-324,880,-239
365406,-336,884,-227
365413,-331,883,-225
365419,-321,889,-237
365425,-319,886,-235
365431,-319,899,-239
365438,-322,904,-235
365444,-321,905,-238
365450,-316,905,-243
365456,-310,882,-238
365463,-302,881,-236
365469,-312,896,-231
365475,-308,888,-233
365481,-308,900,-244
365488,-304,906,-249
365494,-307,897,-239
365500,-316,889,-236
365506,-307,892,-254
365513,-318,898,-245
365519,-308,883,-240
365525,-293,887,-242
365531,-288,906,-254
365538,-299,912,-251
365544,-322,902,-255
365550,-335,906,-261
365556,-336,882,-248
365563,-311,858,-252
365569,-301,872,-265
365575,-307,899,-268
365581,-333,917,-252
365588,-319,894,-253
365594,-311,873,-249
365600,-307,883,-254
365606,-318,896,-254
365613,-325,890,-245
365619,-328,880,-249
365625,-325,889,-252
365631,-322,889,-257
365638,-328,883,-244
365644,-329,889,-248
365650,-324,878,-250
365656,-318,878,-255
365663,-327,900,-256
365669,-333,896,-247
365675,-326,880,-250
365681,-324,878,-253
365688,-312,889,-272
365694,-329,887,-246
365700,-323,884,-252
365706,-326,883,-255
365713,-322,874,-256
365719,-327,892,-259
365725,-321,903,-258
365731,-315,893,-258
365738,-315,876,-254
365744,-317,876,-265
365750,-329,893,-264
365756,-332,903,-259
365763,-324,878,-260
365769,-318,877,-262
365775,-320,877,-262
365781,-327,883,-256
365788,-328,887,-260
365794,-320,887,-263
365800,-321,877,-257
365806,-324,883,-258
365813,-321,891,-260
365819,-321,883,-257
365825,-319,877,-262
365831,-322,887,-261
365838,-324,884,-255
365844,-331,891,-259
365850,-323,884,-256
365856,-317,831,-241
365863,-334,799,-230
365869,-342,703,-236
365875,-406,574,-257
365881,-388,734,-301
365888,-363,598,-390
365894,-234,712,-625
365900,-322,798,-687
365906,-193,964,-932
365913,-183,1170,-813
365919,148,832,-918
365925,126,954,-1095
365931,198,879,-1050
365938,278,642,-1369
365944,252,466,-1571
365950,88,438,-1267
365956,78,179,-1318
365963,-113,385,-1348
365969,-313,556,-876
365975,-293,388,-716
365981,-450,1090,-147
365988,-630,565,869
365994,506,389,-415
366000,3,448,306
366006,-48,748,368
366013,87,797,287
366019,114,924,245
366025,51,1172,282
366031,-40,1247,332
366038,-146,1134,407
366044,-241,990,437
366050,-410,927,492
366056,-305,686,363
366063,-279,791,275
366069,-317,955,271
366075,-412,1026,268
366081,-506,1005,284
366088,-477,683,366
366094,-332,689,321
366100,-527,1012,326
366106,-906,746,569
366113,-885,572,531
366119,-751,326,586
366125,-557,634,578
366131,-428,440,683
366138,-399,399,528
366144,-532,657,444
366150,-444,483,555
366156,-37,559,-465
366163,-1859,1251,1998
366169,-981,1975,5
366175,-781,1783,-463
366181,-557,1327,267
366188,-367,1116,43
366194,-83,861,83
366200,384,590,329
366206,543,805,54
366213,345,436,568
366219,618,714,399
366225,263,965,120
366231,470,622,32
366238,622,623,99
366244,778,826,31
366250,747,747,96
366256,880,758,125
366263,718,777,107
366269,820,634,-34
366275,679,628,20
366281,689,614,-102
366288,729,608,-101
366294,671,680,-85
366300,727,683,-128
366306,843,755,-187
366313,705,707,-237
366319,1010,671,-508
366325,1003,630,-623
366331,1025,267,-953
366338,801,92,-1012
366344,726,-236,-1157
366350,360,-170,-1205
366356,-2,-415,-991
366363,-381,-104,-957
366369,-461,-424,-788
366375,-597,-71,-1128
366381,-872,-151,-1442
366388,-1538,-78,-1996
366394,-1998,-1198,-1996
366400,-181,280,-1996
366406,-1998,1857,-1996
366413,-1998,-1998,1998
366419,-1266,1149,-1996
366425,-1293,-1598,1819
366431,-957,1194,892
366438,-1428,1718,1998
366444,-619,-948,1698
366450,-785,340,275
366456,-566,74,409
366463,-353,-13,522
366469,-460,164,959
366475,-687,192,1141
366481,-783,194,1002
366488,-685,136,633
366494,-612,220,639
366500,-389,245,718
366506,-451,117,916
366513,-620,109,954
366519,-681,182,819
366525,-564,214,646
366531,-610,187,781
366538,-586,148,776
366544,-531,45,760
366550,-696,160,868
366556,-505,-18,724
366563,-735,136,881
366569,-643,8,768
366575,-665,238,777
366581,-677,171,787
366588,-601,51,739
366594,-713,120,509
366600,-574,224,619
366606,-650,-319,835
366613,-904,109,1048
366619,-1068,388,1256
366625,-640,-50,1019
366631,-422,-65,783
366638,-477,-82,705
366644,-438,-99,810
366650,-582,-58,857
366656,-604,-10,879
366663,-530,118,825
366669,-701,-88,886
366675,-643,-118,797
366681,-301,176,808
366688,-520,111,976
366694,-600,-77,840
366700,-838,-115,863
366706,-650,-158,825
366713,-622,-149,916
