time,wx,wy,wz
365331,-1.6,1.3,-0.2
365338,-0.2,1.0,0.2
365344,1.8,1.6,-0.3
365350,0.0,2.3,0.7
365356,-2.2,-0.7,0.2
365363,-2.4,1.7,0.2
365369,-2.1,1.3,0.2
365375,-2.0,3.4,0.0
365381,-2.1,3.0,-0.2
365388,-1.0,1.6,0.0
365394,-1.3,1.9,-0.3
365400,-0.9,1.6,0.1
365406,0.7,2.0,0.3
365413,1.0,-0.4,1.2
365419,1.1,0.4,1.6
365425,1.4,-0.2,2.2
365431,1.2,0.1,2.3
365438,0.2,0.0,2.5
365444,-0.5,-1.4,2.1
365450,-0.4,-0.7,2.2
365456,-0.9,-0.9,2.7
365463,0.6,0.1,1.7
365469,1.2,-0.4,2.0
365475,0.7,0.9,2.5
365481,1.1,0.1,0.9
365488,0.7,0.4,0.5
365494,-0.2,2.8,0.2
365500,-0.1,1.7,0.0
365506,0.4,0.1,-0.9
365513,-0.6,1.4,-1.2
365519,0.3,-0.2,-0.7
365525,2.1,-0.5,-1.2
365531,2.1,2.8,-0.7
365538,0.6,4.9,-0.1
365544,-1.4,5.8,-1.2
365550,-2.8,6.0,-2.9
365556,-4.5,1.9,-2.5
365563,-1.5,-0.1,-1.8
365569,0.0,1.4,-0.7
365575,0.7,0.6,0.4
365581,-0.6,1.7,0.9
365588,-3.0,0.0,0.5
365594,-3.0,1.0,-0.6
365600,-2.1,2.4,-1.6
365606,-0.9,4.9,-0.9
365613,-2.6,4.4,-0.5
365619,-2.9,3.7,-0.2
365625,-2.1,3.3,-0.8
365631,-1.8,3.0,0.0
365638,-1.8,2.7,0.9
365644,-1.4,2.5,0.9
365650,-1.0,1.8,0.8
365656,-0.3,2.1,0.0
365663,0.0,2.9,-0.2
365669,-1.4,4.2,0.3
365675,-1.0,0.7,0.3
365681,0.1,1.7,-0.2
365688,0.2,0.9,0.6
365694,0.4,2.6,0.4
365700,-0.4,0.6,0.2
365706,-0.4,1.7,0.2
365713,0.9,1.0,1.4
365719,2.1,0.2,-0.2
365725,0.0,-0.6,0.2
365731,-0.7,0.3,1.7
365738,-1.4,2.7,1.3
365744,-0.7,1.4,0.0
365750,-0.1,3.6,-0.2
365756,-1.8,1.8,0.1
365763,-2.8,1.0,0.7
365769,-1.8,1.8,0.0
365775,-1.1,2.1,0.0
365781,-0.4,2.1,0.0
365788,-0.5,0.7,0.2
365794,-0.7,1.5,0.4
365800,-1.0,1.1,0.7
365806,-0.4,2.7,0.8
365813,-0.6,0.9,0.7
365819,-1.2,1.8,1.6
365825,-0.2,1.4,2.4
365831,0.2,2.2,2.0
365838,0.3,1.6,1.6
365844,0.8,-0.1,3.2
365850,1.8,-1.0,5.7
365856,6.8,-3.5,9.2
365863,17.0,-1.1,13.5
365869,32.8,-12.1,17.2
365875,62.2,-44.0,1.9
365881,55.2,-123.9,-25.6
365888,121.5,-91.5,-1.7
365894,194.2,-43.8,23.6
365900,176.7,-7.9,46.3
365906,119.2,-36.8,59.2
365913,64.6,17.9,62.0
365919,39.2,12.4,54.2
365925,5.9,84.1,-6.5
365931,-55.4,68.5,-10.2
365938,-80.7,111.1,-10.0
365944,-11.7,212.5,15.5
365950,-5.7,210.7,8.7
365956,-58.7,171.9,0.8
365963,-84.6,177.3,-8.4
365969,-124.3,175.9,-16.6
365975,-166.8,102.1,-27.1
365981,-190.2,175.5,-83.1
365988,-216.6,231.7,-11.0
365994,-116.3,-32.8,58.8
366000,54.7,178.0,25.9
366006,132.3,254.3,-15.8
366013,44.5,157.7,-63.5
366019,37.0,138.4,-67.4
366025,28.4,127.2,-67.7
366031,-31.7,141.4,-63.8
366038,-62.2,123.9,-49.0
366044,-68.3,137.9,-43.4
366050,-61.9,120.1,-34.7
366056,-7.8,55.2,-9.8
366063,13.0,54.3,-7.5
366069,4.4,59.5,-13.0
366075,-6.9,42.5,-10.9
366081,-34.5,43.8,-5.2
366088,-39.4,31.5,18.5
366094,-11.3,8.9,-13.8
366100,-83.3,89.6,-60.0
366106,-104.7,73.1,-71.8
366113,-130.1,-45.0,-54.6
366119,-49.4,-30.2,-33.5
366125,-35.4,-73.0,-59.5
366131,-48.3,-97.9,-56.8
366138,52.0,-109.2,-67.4
366144,176.3,-56.3,-58.9
366150,400.8,-180.1,54.6
366156,407.2,-160.5,-42.7
366163,227.7,-140.0,23.3
366169,85.8,-147.2,44.1
366175,-176.9,-103.8,182.1
366181,-38.9,-21.3,136.4
366188,-136.5,-81.3,226.5
366194,-153.2,-123.6,253.3
366200,-88.8,-184.9,169.8
366206,23.8,-128.9,13.9
366213,23.8,-68.3,7.1
366219,-2.8,-68.4,14.2
366225,-4.2,-119.6,23.3
366231,10.2,-74.3,24.1
366238,14.2,-62.8,4.2
366244,6.9,-45.8,0.1
366250,-5.1,-27.7,-2.2
366256,1.8,-18.4,-6.3
366263,-3.6,-16.9,3.9
366269,0.4,-34.0,8.6
366275,4.4,-7.0,7.0
366281,3.3,-23.4,7.9
366288,0.2,-12.8,5.5
366294,-2.6,-3.2,5.8
366300,10.6,-45.6,17.2
366306,33.6,-52.5,49.4
366313,64.4,-102.9,85.8
366319,109.2,-189.4,126.8
366325,134.0,-197.2,192.3
366331,131.6,-244.4,222.5
366338,105.0,-212.0,190.4
366344,74.1,-264.5,149.5
366350,42.9,-235.6,136.3
366356,19.9,-187.8,131.0
366363,-3.7,-137.9,134.1
366369,-8.2,-87.5,77.4
366375,-57.4,-1.1,27.6
366381,-95.7,66.0,-20.3
366388,-171.6,364.1,-3.9
366394,-250.8,91.9,8.5
366400,-385.8,244.1,234.6
366406,-249.5,2293.4,556.7
366413,-1405.4,1614.4,-692.6
366419,-1053.3,-1283.8,76.5
366425,42.1,586.4,177.5
366431,27.3,121.3,-367.5
366438,-1.4,115.9,47.1
366444,-36.8,27.5,21.0
366450,12.3,75.8,-82.7
366456,2.6,-11.2,11.1
366463,23.6,39.9,-0.4
366469,29.4,-17.7,-9.4
366475,16.5,26.4,-4.3
366481,10.0,14.7,-15.0
366488,8.2,-5.7,3.5
366494,-0.5,-7.2,-3.7
366500,2.2,-2.3,11.3
366506,2.8,-11.7,12.1
366513,10.2,0.0,-2.3
366519,4.4,1.6,3.4
366525,-13.5,-20.5,5.5
366531,2.9,13.7,-1.1
366538,-10.0,-9.9,-0.5
366544,-5.1,15.5,-7.2
366550,-9.3,14.9,-11.9
366556,-2.2,-3.2,-22.3
366563,-5.6,12.1,-20.5
366569,0.0,-1.8,-22.0
366575,3.7,0.4,-11.2
366581,-11.6,4.2,-12.6
366588,-14.4,-8.8,14.7
366594,-13.0,-10.0,-1.6
366600,-28.3,-20.5,23.3
366606,-16.5,-13.2,4.2
366613,8.1,54.4,-42.1
366619,-6.9,-6.1,-2.0
366625,-20.0,-4.2,9.0
366631,-15.0,-22.4,-3.0
366638,-7.2,5.8,6.6
366644,3.7,-0.5,2.5
366650,3.0,15.5,-9.6
366656,6.0,-5.5,-7.2
366663,4.7,6.5,-3.5
366669,-6.4,5.0,3.7
366675,2.5,-19.8,-13.3
366681,4.2,-13.3,-2.2
366688,-16.4,18.2,20.5
366694,-14.2,21.4,6.0
366700,-16.3,23.6,-2.0
366706,-11.5,0.7,5.1
366713,-4.6,1.8,4.2
