time,wx,wy,wz
111851,-1.0,2.2,0.3
111919,0.9,1.3,-1.0
111991,-0.8,-1.2,1.8
111998,-1.9,-0.4,1.4
112004,-2.2,0.4,0.0
112010,-1.7,2.2,-1.1
112016,-1.8,2.5,-0.7
112023,-1.8,1.8,0.0
112029,-2.3,2.5,0.2
112035,-1.4,1.4,-0.3
112041,-1.4,1.9,-0.6
112048,-1.6,0.4,-0.2
112054,-2.2,2.6,-0.4
112060,-2.1,1.8,-0.1
112066,-1.4,1.6,0.2
112073,-0.1,1.9,0.5
112079,0.5,0.0,0.9
112085,-0.2,0.4,1.3
112091,-1.0,0.6,-0.2
112098,-0.9,1.9,-1.6
112104,-0.4,0.7,-0.7
112110,-1.4,2.7,0.2
112116,0.2,1.8,0.3
112123,0.3,0.8,0.9
112129,-0.4,1.3,1.4
112135,-0.4,-0.6,1.4
112141,-0.2,-0.4,1.8
112148,-0.2,-0.2,0.9
112154,0.2,0.8,1.1
112160,0.0,1.8,2.0
112166,-0.7,1.8,1.6
112173,0.1,1.3,0.9
112179,0.4,1.8,0.5
112185,-0.4,1.1,-0.7
112191,-0.7,0.8,-0.7
112198,-0.9,1.4,-0.4
112204,-0.4,2.0,-0.5
112210,0.7,1.4,-0.7
112216,0.4,1.7,1.1
112223,0.7,1.2,0.9
112229,0.0,1.6,1.5
112235,0.0,0.9,0.9
112241,-0.8,2.4,0.5
112248,-1.6,2.2,1.3
112254,-2.2,2.0,1.4
112260,-1.7,0.2,0.8
112266,-1.0,0.2,0.4
112273,-0.4,-0.2,1.4
112279,-0.4,-0.2,0.9
112285,-0.4,1.1,1.4
112291,-0.7,1.0,1.6
112298,-1.1,0.7,0.2
112304,-1.5,0.5,0.4
112310,-1.1,0.3,0.9
112316,-0.9,0.0,0.0
112323,-0.7,1.6,-0.5
112329,-1.6,0.9,0.9
112335,-1.8,1.2,0.8
112341,-1.6,1.0,0.5
112348,-1.4,1.1,0.3
112354,-2.0,1.6,-0.2
112360,-1.7,0.0,-0.3
112366,-1.4,-0.2,0.0
112373,-1.5,0.0,-0.4
112379,-1.1,1.3,-1.0
112385,-1.1,0.5,0.5
112391,-1.2,1.1,0.2
112398,-0.7,2.3,0.7
112404,-0.7,2.5,0.7
112410,-0.9,2.5,-0.5
112416,-1.1,3.0,0.4
112423,-0.6,2.2,0.2
