time,wx,wy,wz
373045,-0.9,1.1,1.6
373054,0.2,5.3,2.5
373085,-3.2,1.4,-1.7
373092,-5.6,2.6,-1.8
373103,-6.0,3.0,-2.3
373120,0.1,2.0,1.1
373132,2.8,-1.3,2.1
373143,3.3,-2.1,6.9
373160,-0.8,-3.9,1.6
373171,-2.8,0.0,0.7
373183,-1.6,1.1,0.2
373200,-1.5,0.0,-0.6
373230,-0.4,2.3,2.8
373246,-3.4,3.1,0.2
373258,-0.9,3.4,1.7
373284,-0.2,-0.2,2.3
373296,-0.7,1.1,1.9
373317,-11.2,9.5,-0.2
373324,-4.6,8.6,-10.0
373345,-3.3,1.0,4.4
373352,2.7,-2.0,4.4
373358,3.8,-1.6,4.2
373401,-24.9,-9.8,7.9
373422,-14.7,-3.5,18.0
373429,-9.7,-1.5,18.4
373436,-4.6,4.2,9.2
373448,-11.6,-2.8,-3.0
373488,-2.9,8.2,-7.9
373509,-11.9,9.8,-21.2
373525,4.6,4.1,-8.5
373575,15.1,21.8,-2.8
373591,15.4,14.3,2.8
373603,13.9,-4.9,28.0
373617,0.8,-5.3,0.3
373629,-0.3,4.2,-6.0
373666,-4.3,-1.5,1.4
373685,-3.7,-5.5,3.9
373706,-1.9,2.1,3.8
373718,-1.8,2.5,2.3
373739,0.0,1.0,1.7
373748,-1.5,0.4,1.2
373755,-0.8,-0.2,0.3
373774,-0.9,2.9,-3.2
373783,-0.1,4.3,-4.3
373797,-0.7,1.9,0.0
373818,0.7,-3.2,-3.5
373830,-2.5,2.3,-0.5
373844,2.5,4.0,-1.1
373884,3.5,1.7,0.0
373905,-4.6,1.3,4.5
373911,-3.2,0.2,0.4
373918,-0.6,1.4,-0.8
373924,2.9,-0.2,0.0
373930,0.2,0.1,3.8
373936,-2.3,-0.3,8.1
373943,-1.4,-1.1,3.7
373949,-0.2,0.2,1.1
373955,-0.4,0.4,2.7
373961,-1.2,0.5,1.8
373968,-1.3,1.3,0.5
373974,-0.4,2.4,-1.6
373980,-0.8,1.5,-0.4
373986,-3.8,-3.2,0.6
373993,-5.7,0.7,1.6
373999,-5.1,3.5,1.8
374005,-3.0,-0.4,2.3
374011,-1.5,-1.4,2.9
374018,-0.5,-2.6,3.7
374024,1.5,-4.8,3.3
374030,1.6,-6.5,3.7
374036,1.0,-9.3,5.3
374043,0.5,-3.8,4.9
374049,-0.3,1.8,3.7
374055,-1.7,3.5,2.9
374061,-4.0,3.1,1.1
374068,-3.8,2.8,-2.3
374074,-3.1,3.1,-2.5
374080,-8.4,6.7,1.2
374086,-7.3,8.3,5.1
374093,-1.8,1.0,2.0
374099,1.1,2.9,1.1
374105,0.4,-0.2,0.2
374111,0.2,1.5,-0.6
374118,-0.7,1.4,-0.1
374124,0.0,2.1,0.0
374130,3.7,-0.6,0.4
374136,1.9,0.7,1.1
374143,0.9,0.1,0.8
