time,wx,wy,wz
267689,-14.9,-11.2,3.9
267724,-30.3,67.6,-24.6
267904,8.5,-20.0,14.9
267925,8.4,-7.0,-11.4
267975,-11.6,9.2,-18.0
268000,-17.4,-1.2,-12.2
268050,-2.9,-0.2,-1.4
268071,-1.2,1.6,1.3
268092,-2.5,-1.3,6.2
268113,-9.3,-12.3,7.7
268167,-4.4,8.8,0.0
268179,-8.1,6.6,3.5
268186,-3.9,3.0,3.7
268192,0.2,-2.5,3.2
268198,2.2,0.0,3.0
268204,-0.9,-6.5,3.5
268211,-2.7,0.2,3.1
268217,-4.0,-2.9,0.2
268223,-3.1,4.6,-2.0
268229,-0.4,-0.9,-1.7
268236,-1.2,8.7,-0.2
268242,0.7,4.6,-0.9
268248,0.2,-1.0,-0.7
268254,0.0,2.0,0.4
268261,0.3,-0.4,0.4
268267,2.9,-3.6,-1.0
268273,3.7,0.7,-1.8
268279,3.5,-7.6,-3.9
268286,2.4,-2.9,-5.5
268292,2.8,0.4,-4.9
268298,3.5,-0.2,-2.8
268304,5.7,5.6,-2.0
268311,3.4,2.8,-2.7
268317,-2.7,2.9,-5.5
268323,-5.8,-2.2,-7.3
268329,-5.3,3.8,-5.3
268336,-4.2,-0.6,-3.4
268342,-1.6,0.7,-4.1
268348,0.6,-3.7,-2.5
268354,0.9,0.5,0.0
268361,3.7,0.0,-0.4
268367,3.0,3.8,0.0
268373,0.3,1.9,0.2
268379,-1.5,0.7,0.4
268386,-1.9,2.0,0.2
268392,-1.8,4.2,0.7
268398,-0.4,2.4,0.6
268404,0.4,7.0,-0.1
268411,-0.2,0.6,-0.6
268417,-0.7,1.6,0.7
268423,-1.2,0.2,1.0
268429,-1.8,5.1,1.0
268436,-1.2,2.5,1.0
268442,4.9,0.8,0.6
268448,7.4,0.7,-0.2
268454,1.9,4.6,2.1
268461,-2.1,6.5,5.8
268467,-3.2,4.5,2.8
268473,-2.3,3.5,-0.7
268479,-3.0,-2.1,-1.2
268486,-1.9,4.2,-0.2
268492,-0.2,0.0,1.0
268498,-0.4,1.9,3.2
268504,0.6,-3.0,2.8
268511,1.1,2.4,4.1
268517,4.3,-1.1,5.2
268523,9.3,-2.0,6.4
268529,7.6,-0.7,7.0
268536,4.4,-3.7,7.2
268542,3.7,2.6,7.4
268548,6.0,1.4,7.1
268554,9.3,3.1,5.6
268561,6.7,4.7,4.6
268567,5.1,6.7,4.9
268573,5.2,5.7,3.9
268579,8.3,4.2,5.8
268586,10.8,-1.4,12.1
268592,12.2,5.5,19.5
268598,20.5,-1.5,22.5
268604,41.7,-9.8,23.1
268611,96.3,-44.9,39.4
268617,120.7,-21.5,56.5
268623,86.1,-50.5,52.3
268629,26.3,-103.6,32.4
268636,-56.4,40.3,-1.2
268642,-97.5,103.1,-9.8
268648,-125.0,298.4,24.2
268654,-160.4,524.1,57.1
268661,-222.0,-610.2,25.4
268667,-165.1,293.4,118.3
268673,-214.6,-127.1,70.7
268679,-73.9,492.1,129.0
268686,-33.1,-30.1,76.5
268692,-2.5,354.6,0.0
268698,-230.3,-31.9,-45.1
268704,92.4,140.4,-9.3
268711,208.7,178.4,-66.7
268717,2.2,303.1,-117.5
268723,0.5,257.3,-101.8
268729,58.5,223.2,-95.3
268736,-37.3,170.2,-114.3
268742,-81.6,128.7,-138.0
268748,-107.8,199.4,-82.3
268754,-41.6,17.0,-66.9
268761,-51.8,-8.1,-31.1
268767,-16.2,-56.9,-13.7
268773,0.5,-31.0,18.7
268779,24.8,-147.0,-2.4
268786,26.6,-133.4,-2.7
268792,15.6,-259.3,17.7
268798,1.1,-104.8,3.7
268804,29.7,-198.5,29.4
268811,67.9,-119.9,11.9
268817,78.5,-147.2,59.0
268823,36.9,-258.0,65.4
268829,147.4,-95.0,-44.9
268836,361.2,-81.8,-111.4
268842,82.6,-395.9,-106.9
268848,138.1,98.4,-56.9
268854,17.7,-180.6,151.6
268861,-14.7,-188.0,221.6
268867,23.8,-213.3,243.7
268873,80.0,-268.7,182.7
268879,109.1,-149.8,142.1
268886,53.2,-145.5,110.6
268892,25.2,-45.9,48.1
268898,6.7,-2.8,17.5
268904,-5.3,-13.0,6.1
268911,-4.4,-12.6,1.8
268917,-7.2,-23.3,-2.8
268923,-6.2,-31.3,-2.2
268929,1.2,-0.9,-3.8
268936,-3.0,0.5,-3.9
268942,-2.3,-14.0,-4.4
268948,1.8,-25.2,2.0
268954,3.0,-2.8,2.5
268961,-0.7,-13.6,1.3
268967,-1.7,-12.8,-4.4
268973,0.9,-10.9,3.0
268979,2.7,-9.3,5.8
268986,2.0,-4.2,2.5
268992,0.6,-0.6,0.8
268998,-1.4,5.2,4.4
269004,-0.7,-5.8,9.2
269011,-0.3,-11.4,14.5
269017,13.7,-29.1,16.3
269023,52.7,-65.2,43.6
269029,75.1,-88.4,64.5
269036,76.5,-75.3,53.6
269042,80.6,-105.7,42.0
269048,125.4,-134.0,94.5
269054,145.3,-197.5,128.8
269061,157.2,-186.9,115.2
269067,117.1,-145.1,166.6
269073,73.2,-169.7,103.5
269079,18.9,-95.2,95.2
269086,-59.3,86.1,51.5
269092,-189.5,78.7,40.6
269098,-249.6,303.1,126.0
269104,-261.0,-222.1,101.9
269111,-548.2,2252.8,639.3
269117,-1675.6,1093.8,-678.0
269123,238.1,-632.0,-424.1
269129,284.4,2167.6,67.6
269136,24.1,422.8,64.8
269142,32.2,98.6,-19.6
269148,40.1,104.2,-54.3
269154,19.7,31.8,-8.4
269161,48.5,0.0,-37.5
269167,46.0,11.9,1.0
269173,22.3,15.8,47.1
269179,13.7,-12.0,0.4
269186,-7.1,12.5,9.4
269192,-1.3,0.9,12.3
269198,5.3,-4.5,4.7
