time,ax,ay,az
111851,88,940,-186
111919,91,911,-177
111991,111,953,-188
111998,118,954,-190
112004,124,944,-192
112010,116,942,-190
112016,107,944,-184
112023,109,943,-193
112029,106,938,-191
112035,109,941,-193
112041,96,952,-176
112048,107,954,-191
112054,104,941,-185
112060,104,934,-179
112066,108,935,-184
112073,98,939,-178
112079,103,944,-183
112085,108,952,-190
112091,113,939,-188
112098,102,945,-174
112104,108,950,-188
112110,107,936,-186
112116,100,935,-189
112123,104,941,-188
112129,98,946,-185
112135,100,950,-187
112141,111,941,-197
112148,113,932,-192
112154,115,939,-191
112160,109,947,-194
112166,104,936,-192
112173,107,938,-192
112179,112,944,-198
112185,109,947,-194
112191,111,946,-198
112198,116,938,-203
112204,117,925,-202
112210,106,937,-193
112216,106,943,-202
112223,108,942,-203
112229,109,943,-208
112235,111,938,-206
112241,108,947,-206
112248,99,945,-201
112254,105,938,-207
112260,115,935,-213
112266,107,939,-198
112273,113,936,-203
112279,119,938,-212
112285,121,946,-211
112291,120,940,-206
112298,118,944,-204
112304,109,945,-202
112310,118,930,-208
112316,122,927,-210
112323,119,945,-202
112329,116,946,-201
112335,117,935,-205
112341,116,944,-206
112348,115,941,-207
112354,111,938,-201
112360,106,938,-199
112366,113,941,-205
112373,116,930,-204
112379,117,935,-199
112385,119,940,-198
112391,120,940,-204
112398,117,940,-208
112404,111,938,-195
112410,112,944,-199
112416,115,943,-203
112423,111,931,-203
112429,114,945,-206
112435,119,942,-200
112441,113,945,-198
112448,115,938,-203
112454,109,937,-203
112460,110,931,-202
112466,107,936,-200
112473,99,931,-203
112479,111,947,-217
112485,115,948,-211
112491,125,939,-202
112498,120,935,-203
112504,117,941,-219
112510,114,911,-215
112516,119,916,-221
112523,116,943,-233
112529,117,934,-251
112535,83,876,-223
112541,4,784,-178
112548,-56,584,-143
112554,-25,526,-226
112560,0,641,-395
112566,90,923,-557
112573,377,1110,-885
112579,719,807,-964
112585,646,758,-900
112591,747,835,-1306
112598,564,715,-1346
112604,326,645,-1190
112610,-4,746,-1319
112616,-738,1340,-606
112623,212,681,-1743
112629,-306,668,-773
112635,-651,256,405
112641,-27,4,487
112648,67,333,31
112654,-280,361,653
112660,82,689,195
112666,-279,1016,481
112673,-332,877,413
112679,-700,873,568
112685,-747,868,426
112691,-861,765,366
112698,-923,510,479
112704,-876,453,379
112710,-911,523,381
112716,-910,651,285
112723,-911,611,291
112729,-955,505,441
112735,-885,584,443
112741,-942,593,689
112748,-692,490,567
112754,-661,342,723
112760,-459,665,605
112766,-447,465,786
112773,-395,364,861
112779,-226,307,662
112785,47,218,266
112791,315,170,4
112798,-670,1858,-455
112804,-188,1209,-860
112810,-1077,1802,282
112816,43,1006,325
112823,44,1337,245
112829,-186,1160,45
112835,123,828,177
112841,462,580,353
112848,162,932,121
112854,508,661,-57
112860,678,873,117
112866,629,903,58
112873,609,827,185
112879,710,706,50
112885,713,601,-14
112891,689,590,-43
112898,710,678,-41
112904,709,707,-47
112910,682,585,-65
112916,710,626,-129
112923,747,615,-116
112929,751,685,-97
112935,729,638,-97
112941,771,497,-180
112948,708,541,-216
112954,740,566,-199
112960,912,847,-81
112966,1091,724,-378
112973,1107,465,-607
112979,1030,398,-566
112985,1073,407,-570
112991,971,173,-657
112998,812,43,-854
113004,637,-87,-1004
113010,303,-283,-1025
113016,-150,-241,-1004
113023,-213,-196,-1398
113029,-656,-280,-1804
113035,-552,-298,-1996
113041,-1394,-575,-1996
113048,-789,-96,-1996
113054,-1998,273,-1996
113060,-1998,-1998,1844
113066,-1998,1996,-1757
113073,-1077,1974,-1996
113079,-1957,-151,1900
113085,-1029,819,1711
113091,-883,-405,1720
113098,-1435,451,1088
113104,-1079,-622,379
113110,-961,217,538
113116,-200,249,432
113123,-255,4,954
113129,-295,121,1214
113135,-479,218,1013
113141,-476,177,734
113148,-373,44,712
113154,-323,214,919
113160,-263,71,1009
113166,-464,91,1088
113173,-453,43,837
113179,-501,-77,617
113185,-502,53,696
113191,-365,59,850
113198,-312,138,1039
113204,-389,160,1073
113210,-610,312,1564
113216,-214,-398,605
113223,-815,-72,1074
113229,-469,64,894
113235,-278,-17,939
113241,-452,-12,983
113248,-473,-35,905
113254,-422,-105,933
113260,-442,-40,972
113266,-431,39,922
113273,-409,-8,911
113279,-502,-17,958
113285,-443,-39,900
113291,-443,-100,916
113298,-448,-103,933
113304,-455,-59,960
113310,-404,-104,892
113316,-437,-5,874
113323,-452,-86,904
113329,-492,-25,933
113335,-477,-79,892
113341,-491,-101,957
113348,-501,-97,931
113354,-467,-90,930
113360,-470,-69,920
113366,-454,-13,922
113373,-407,-56,923
113379,-484,-15,920
