time,ax,ay,az
243621,-1445,218,-79
243627,-1556,-69,-383
243634,-1836,-165,-474
243640,-1316,-193,-715
243646,-1131,-110,-570
243652,-1080,-154,-346
243659,-1033,-240,-358
243665,-923,-288,-418
243671,-691,-373,-342
243677,-493,-295,-327
243684,-493,-334,-365
243690,-972,-416,-383
243696,-1434,-382,-657
243702,-1988,-234,-1101
243709,-1998,77,-1305
243715,-1753,834,-1416
243721,-866,1064,-1001
243727,-1441,339,-288
243734,-1159,-164,-212
243740,-1004,26,-374
243746,-785,107,-432
243752,-722,-5,-357
243759,-987,134,-221
243765,-1007,262,-171
243771,-1100,285,-151
243777,-1209,129,22
243784,-1204,-16,4
243790,-1187,-77,-52
243796,-1174,-80,-109
243802,-1317,-233,-135
243809,-1329,-182,-186
243815,-801,-112,-192
243821,-918,-171,-75
243827,-895,-195,-107
243834,-884,-176,-118
243840,-870,-103,-217
243846,-846,-122,-182
243852,-1091,-94,49
243859,-1038,-91,-79
243865,-1130,-148,-179
243871,-1135,-93,-148
243877,-988,-14,48
243884,-1037,-31,145
243890,-1001,8,-90
243896,-1078,36,-87
243902,-1064,86,-72
243909,-1015,7,-96
243915,-990,-38,-105
243921,-935,-94,-95
243927,-927,-86,-91
243934,-965,-108,-93
243940,-1051,-102,-83
243946,-1028,-71,-112
243952,-1055,-79,-63
243959,-1009,-104,-57
243965,-1008,-162,-60
243971,-1046,-79,-85
243977,-1028,-59,-106
243984,-1014,-105,-126
243990,-990,-91,-130
243996,-962,-113,-73
244002,-959,-86,-61
244009,-927,-88,-78
244015,-960,-121,-133
244021,-1020,-121,-150
244027,-971,-98,-107
245680,3,466,-186
245686,-295,645,3
245699,-484,1261,-347
245720,-747,829,-103
245727,-164,565,-629
245733,-299,648,-452
245740,-542,525,17
245746,-393,445,-6
245753,-252,538,-182
245760,-264,854,-397
245767,-711,1026,-279
245779,-1143,1151,-169
245788,-163,857,-785
245800,-965,595,-170
245811,-281,685,-333
245821,-253,244,-132
245827,-221,450,-243
245833,-1011,803,186
245840,-624,1075,-203
245846,-328,1161,-622
