time,wx,wy,wz
472733,-1.0,4.2,-1.9
472871,-1.3,0.0,-0.2
472893,-1.0,1.5,1.2
472918,-1.5,0.0,0.5
473169,1.2,2.8,-5.6
473218,-1.1,1.7,9.3
473239,-0.2,-5.6,11.4
473256,4.2,-7.9,13.0
473268,1.2,-7.7,10.2
473364,0.9,4.4,-5.6
473502,-1.2,0.8,0.7
473598,1.4,1.5,-1.2
473604,1.5,1.9,0.2
473611,-1.2,0.6,4.2
473617,-1.8,-0.2,2.8
473623,-2.8,-0.7,1.8
473629,-2.3,2.3,1.4
473636,-1.8,-1.2,0.5
473642,-2.0,2.5,0.9
473648,-2.2,0.4,2.0
473654,-1.8,0.5,2.8
473661,-1.9,0.0,2.3
473667,-1.0,0.0,1.2
473673,-1.4,-3.8,0.8
473679,-4.9,-1.3,-0.8
473686,-8.0,3.6,-0.3
473692,-8.0,0.0,-0.7
473698,-6.3,0.7,-1.3
473704,-5.3,-3.7,-0.6
473711,-3.8,-3.0,1.8
473717,-0.2,-2.9,3.8
473723,2.7,-7.1,5.9
473729,2.8,-10.9,5.6
473736,1.2,-7.2,5.3
473742,0.7,-11.9,5.0
473748,2.7,-10.9,5.2
473754,3.4,-6.3,4.3
473761,0.7,2.8,4.3
473767,-0.9,3.4,2.5
473773,-0.3,5.5,-0.4
473779,0.0,7.1,-1.4
473786,-0.2,7.9,-1.9
473792,-1.1,6.8,-1.6
473798,-0.6,4.5,-1.0
473804,1.2,4.8,0.0
473811,1.8,4.6,0.0
473817,0.6,2.7,-0.4
473823,-0.4,4.6,-0.4
473829,-0.4,5.8,-1.2
473836,-0.6,3.3,-1.4
473842,-0.3,4.5,-0.9
473848,-0.9,4.7,-1.3
473854,-1.2,2.3,-1.3
473861,-0.5,4.4,-0.8
473867,-0.4,3.3,0.0
473873,-0.7,-0.4,0.9
473879,0.4,0.5,1.0
473886,0.0,2.0,0.4
473892,-1.2,1.1,-0.3
473898,-1.9,4.2,-0.6
473904,-2.3,3.1,-0.6
473911,-1.8,2.4,-1.4
473917,-1.4,1.9,-0.7
473923,-1.0,3.3,0.1
473929,-0.9,0.5,-0.1
473936,-1.3,-1.4,0.7
473942,-0.7,2.5,0.6
473948,-1.6,0.2,-0.3
473954,-1.8,1.5,1.0
473961,-1.2,2.1,0.5
473967,0.4,0.0,0.1
473973,1.1,1.6,1.6
473979,1.1,-0.9,2.1
473986,0.9,0.1,2.5
473992,3.2,-0.7,4.4
473998,6.9,-12.3,7.2
474004,14.4,-11.6,14.3
474011,31.4,-14.1,20.1
474017,51.2,-24.1,22.4
474023,66.5,-36.8,24.0
474029,65.1,-34.3,24.8
474036,46.9,-31.4,23.5
474042,25.9,-11.6,23.8
474048,6.1,6.4,15.4
474054,-3.5,6.5,2.5
474061,-6.2,4.8,-5.8
474067,0.2,5.1,-6.0
474073,19.0,6.7,-0.7
474079,46.2,-5.8,10.2
474086,61.1,-35.4,9.1
