time,ax,ay,az
412347,-690,4,770
412353,-685,-101,761
412359,-688,-3,741
412366,-658,-67,772
412372,-643,-81,806
412378,-673,-22,776
412384,-693,-83,801
412391,-670,-37,747
412397,-722,-83,778
412403,-704,-79,781
412409,-649,-102,739
412416,-659,-78,780
412422,-675,-39,789
412428,-675,-51,777
412434,-660,-17,744
412441,-667,-11,742
412447,-705,-18,771
412453,-695,-17,765
412459,-676,-34,752
412466,-705,-9,779
412472,-690,-13,789
412478,-660,-63,764
412484,-655,-28,722
412491,-647,-19,711
412497,-720,122,674
412503,-749,322,635
412509,-673,89,412
412516,-452,-109,174
412522,-188,-231,42
412528,-17,-197,81
412534,255,-226,92
412541,402,-272,237
412547,-31,-128,589
412553,-789,293,181
412559,-1405,892,-112
412566,-1651,1974,-513
412572,-1408,1710,-331
412578,-1447,1408,-532
412584,-1360,1493,-644
412591,-1084,859,-767
412597,-941,696,-995
412603,-959,502,-1111
412609,-943,395,-1212
412616,-613,631,-1368
412622,-669,783,-961
412628,-1110,629,-552
412634,-1295,138,-523
412641,-854,150,-555
412647,-801,-2,-352
412653,-931,-151,-480
412659,-1115,-5,-617
412666,-1089,336,-524
412672,-1234,336,-308
412678,-1221,369,-257
412684,-1212,187,-274
412691,-1300,177,-498
412697,-1295,162,-728
412703,-933,129,-805
412709,-843,72,-622
412716,-928,-1,-330
412722,-806,-187,-393
412728,-694,-328,-496
412734,-698,-149,-435
412741,-817,-196,-184
412747,-882,-171,-195
412753,-881,-121,-396
412759,-1094,-44,-505
412766,-1207,133,-390
412772,-1193,283,-221
412778,-1116,205,-225
412784,-1040,195,-362
412791,-1002,278,-366
412797,-1022,259,-289
412803,-1004,128,-270
412809,-949,68,-356
412816,-918,51,-386
412822,-934,29,-376
412828,-970,-40,-327
412834,-964,-53,-332
412841,-955,-3,-358
412847,-946,-107,-314
412853,-935,-13,-342
412859,-955,21,-313
412866,-922,26,-376
412872,-924,37,-345
412878,-915,64,-353
412884,-934,58,-325
412891,-987,84,-300
412897,-993,109,-295
412903,-966,78,-321
412909,-998,89,-310
412916,-993,78,-299
412922,-980,89,-353
412928,-945,11,-360
412934,-956,28,-362
412941,-945,14,-351
412947,-915,3,-350
412953,-934,45,-375
412959,-934,13,-353
412966,-933,38,-345
412972,-918,38,-356
412978,-925,28,-361
412984,-926,33,-349
412991,-954,56,-336
412997,-961,55,-328
413003,-959,66,-340
413009,-963,62,-333
413016,-968,41,-323
413022,-968,37,-327
413028,-957,75,-336
413034,-954,36,-342
413041,-925,59,-353
413047,-968,34,-332
413053,-970,17,-350
413059,-941,-4,-356
413066,-937,52,-321
413072,-965,87,-291
413078,-948,78,-316
413084,-898,50,-372
413091,-921,32,-381
413097,-946,29,-343
413103,-964,33,-336
413109,-940,26,-362
413116,-944,32,-354
413122,-949,41,-345
413128,-950,43,-344
413134,-970,51,-320
413141,-956,76,-329
