time,wx,wy,wz
115913,-1.4,2.1,1.8
115927,-1.6,0.5,1.8
115934,-2.5,1.6,2.3
115941,-1.4,1.8,2.0
115950,-2.5,2.9,1.6
115960,-1.6,2.2,1.9
115967,-1.8,2.8,2.8
115983,-1.9,2.1,1.6
115989,-2.0,2.4,0.4
116002,-1.4,2.8,0.1
116011,-1.2,2.8,0.6
116032,-0.5,1.5,0.7
116040,0.4,2.1,0.2
116056,-1.8,4.2,-0.4
116068,-1.8,4.4,-0.7
116079,-1.1,5.1,-0.7
116091,-0.8,4.6,-1.1
116097,-1.4,4.4,-0.4
116110,-1.7,3.6,0.4
116126,-4.6,2.1,1.1
116136,-3.2,5.7,2.2
116145,-1.9,2.4,-0.1
116152,-1.0,1.5,-1.6
116158,-2.6,2.9,0.9
116165,-3.6,3.2,0.2
116171,-2.5,2.2,-1.4
116177,-2.4,0.7,-0.7
116183,-2.5,1.7,-0.7
116190,-1.0,0.3,-0.7
116196,-0.5,1.9,-0.7
116202,-1.4,0.4,-1.6
116208,-2.1,2.3,-2.8
116215,-1.3,2.3,-0.7
116221,-0.8,3.6,-0.4
116227,1.2,2.4,-0.4
116233,1.5,2.1,-0.3
116240,1.4,0.3,-0.1
116246,2.0,1.1,0.9
116252,0.6,2.3,0.4
116258,0.3,1.4,-1.5
116265,-1.1,4.0,-1.4
116271,-1.5,3.0,-0.6
116277,0.1,2.3,-0.7
116283,0.7,0.7,0.8
116290,0.0,1.1,2.3
116296,-0.4,0.5,3.2
116302,0.2,1.3,2.9
116308,0.0,1.4,2.5
116315,0.2,2.3,0.8
116321,-0.4,1.0,0.6
116327,-1.6,1.2,0.3
116333,-1.1,0.2,0.5
116340,-0.5,1.0,1.3
116346,-1.1,0.0,0.9
116352,-1.6,-0.7,0.7
116358,-1.0,1.1,1.6
116365,-1.8,1.4,1.3
116371,-1.1,3.4,1.2
116377,-0.9,0.5,1.3
116383,-1.8,0.2,0.4
116390,-0.5,0.3,0.0
116396,0.5,-0.7,0.3
116402,0.2,-0.2,0.4
116408,0.0,-1.1,1.0
116415,0.5,-0.3,0.7
116421,-0.1,-0.7,0.4
116427,0.5,1.0,0.3
116433,-0.3,-0.2,1.8
116440,-0.6,0.8,1.1
116446,0.0,-0.7,1.4
116452,0.8,0.3,2.1
116458,0.4,0.9,3.0
116465,1.5,0.5,2.8
116471,0.1,1.0,3.4
116477,-0.3,1.5,3.2
116483,-1.4,2.8,2.4
116490,-2.3,2.8,2.1
116496,-2.1,3.9,1.3
116502,-0.7,1.4,0.2
116508,-1.7,2.2,0.2
116515,-2.0,2.5,0.0
116521,-0.9,1.8,-0.2
116527,-0.5,1.5,-1.3
116533,1.4,0.9,-1.4
116540,0.9,1.5,0.6
116546,0.4,1.2,1.6
116552,1.4,3.2,2.0
116558,5.6,2.3,4.0
116565,9.1,3.2,6.5
116571,11.1,-1.0,8.8
116577,11.2,-1.0,9.8
116583,8.5,0.9,8.1
116590,8.8,1.5,2.8
116596,9.6,3.7,2.2
116602,11.5,0.3,12.2
116608,26.7,-12.6,37.5
116615,51.0,-43.8,55.7
116621,73.9,-56.3,63.0
116627,74.6,-74.9,43.8
116633,46.1,-40.0,10.2
116640,10.6,38.0,-37.6
116646,-33.0,135.5,-100.1
116652,-60.8,194.5,-144.7
116658,-112.5,170.1,-140.9
116665,-153.7,373.7,-175.4
116671,-262.2,191.9,-242.9
116677,-382.6,289.6,-251.3
116683,-162.7,606.8,-108.5
116690,-281.5,26.6,41.8
116696,-261.4,-237.6,46.0
116702,-230.3,53.6,211.6
116708,-123.6,-490.9,-9.3
116715,-137.2,-43.6,-89.3
116721,98.3,239.9,54.3
116727,163.5,111.5,1.1
116733,7.6,141.0,-33.1
116740,-3.3,208.1,-70.9
116746,-11.6,208.1,-78.0
116752,-24.7,199.3,-99.1
116758,-0.7,104.8,-100.8
116765,0.8,-21.0,-67.9
116771,7.0,-35.7,-30.8
116777,-43.1,-48.3,26.3
116783,48.8,-197.6,42.4
116790,-19.3,-121.5,75.4
116796,-23.8,-143.3,43.9
116802,2.6,-51.8,-15.3
116808,-41.5,-66.6,-43.7
116815,-25.4,-75.3,-40.8
116821,155.3,-83.8,-28.2
116827,456.4,-195.2,32.9
116833,277.0,-455.3,-151.3
116840,315.9,235.8,52.3
116846,-22.3,252.1,178.5
116852,25.1,-367.0,47.4
116858,-23.6,-154.4,66.4
116865,-36.4,-67.2,124.6
116871,-84.6,-80.3,143.6
116877,-29.7,-163.1,158.9
116883,46.4,-156.6,66.7
116890,44.4,-75.0,76.5
116896,19.6,-130.9,82.4
116902,-3.0,-76.7,73.8
116908,-7.5,-66.6,65.2
116915,3.4,-54.8,32.6
116921,0.7,-67.6,29.8
116927,10.9,-30.0,10.9
116933,8.0,-8.0,10.9
116940,7.2,-17.2,13.5
116946,2.8,-13.4,20.7
116952,-0.8,-8.8,7.4
116958,4.5,-8.9,-3.8
116965,0.3,3.7,-0.6
116971,-1.2,3.7,1.4
116977,1.0,-1.4,3.0
116983,0.0,-9.4,7.7
116990,3.1,-0.7,0.8
116996,3.5,-5.4,1.9
117002,5.7,-15.6,15.1
117008,14.7,-28.2,21.4
117015,39.5,-62.5,46.4
117021,68.3,-95.8,81.2
117027,103.6,-139.1,135.3
117033,114.6,-206.5,183.4
117040,108.4,-211.8,174.5
117046,82.8,-196.7,161.6
117052,38.0,-228.3,147.9
117058,8.3,-144.4,122.9
117065,7.7,-126.2,75.8
117071,-26.3,-71.1,21.7
117077,-82.6,31.4,-13.3
117083,-199.1,193.8,44.1
117090,-247.5,210.7,28.5
117096,-220.2,85.1,-0.9
117102,-446.1,2232.2,442.5
117108,-606.8,1780.6,-287.0
117115,-1522.5,-2293.4,-1537.4
117121,-810.1,-1681.8,541.8
117127,111.6,1146.8,-108.6
117133,71.5,276.2,50.1
117140,28.6,167.5,1.1
117146,1.1,-26.6,-23.9
117152,62.8,19.3,-16.3
117158,16.7,23.1,-30.3
117165,36.0,-54.0,29.6
117171,24.2,34.6,-14.0
117177,6.4,54.6,-13.4
117183,-3.4,-39.9,13.6
117190,9.8,22.3,-12.7
117196,9.3,21.1,15.3
117202,0.6,-5.5,6.0
117208,0.6,2.3,-5.7
117215,-13.7,4.1,-4.2
117221,1.2,-29.6,6.3
117227,-4.4,17.9,-5.3
117233,1.0,-36.0,12.6
117240,-8.7,30.4,-10.1
117246,-12.0,-6.2,-1.7
117252,-5.6,13.3,-22.4
117258,-16.1,11.2,-2.1
117265,-11.4,2.8,15.6
117271,-1.6,0.0,-12.1
117277,-7.6,8.8,-11.2
117283,-7.7,2.4,-13.2
117290,-14.0,6.3,2.7
117296,-8.1,-27.0,7.3
117302,-11.7,-1.2,9.4
117308,-10.8,-6.3,14.0
