time,ax,ay,az
456263,-411,-13,898
456269,-459,-67,958
456275,-494,-27,943
456282,-462,-59,919
456288,-525,-5,937
456294,-476,-3,897
456300,-408,-85,903
456307,-470,-33,927
456313,-463,-73,930
456319,-437,-56,901
456325,-508,-33,953
456332,-457,-45,897
456338,-480,-26,949
456344,-408,-70,913
456350,-425,-58,966
456357,-404,-77,945
456363,-393,-76,943
456369,-383,-64,927
456375,-380,-101,962
456382,-334,-109,924
456388,-406,-65,927
456394,-415,-123,956
456400,-382,-94,930
456407,-398,-89,953
456413,-414,-102,969
456419,-448,-42,951
456425,-496,-60,952
456432,-466,-6,915
456438,-298,92,791
456444,-255,44,620
456450,-247,-318,486
456457,48,-394,203
456463,93,-329,260
456469,370,-394,344
456475,524,-89,452
456482,652,-63,607
456488,433,91,819
456494,22,165,881
456500,-411,438,1021
456507,-521,566,1250
456513,-1636,387,1788
456519,-1800,636,1998
456525,-868,593,1197
456532,-213,412,695
456538,-539,252,862
456544,-452,439,726
456550,-697,318,823
456557,-482,287,663
456563,-473,379,642
456569,-586,531,712
456575,-747,715,872
456582,-637,1064,526
456588,-462,993,438
456594,-127,1076,235
456600,129,986,44
456607,209,744,151
456613,169,792,82
456619,-15,813,253
456625,23,1034,40
456632,-1574,1205,1366
456638,1,850,213
456644,-224,1040,292
456650,-456,779,481
456657,-269,813,324
456663,-291,842,388
456669,-194,906,339
456675,-155,839,380
456682,-250,881,443
456688,-253,908,398
456694,-304,901,413
456700,-266,887,367
456707,-272,841,393
456713,-261,892,405
456719,-239,850,419
456725,-236,877,409
456732,-233,868,403
456738,-244,850,415
456744,-249,897,400
456750,-255,861,429
456757,-227,862,410
456763,-264,871,441
456769,-241,867,425
456775,-262,859,425
456782,-237,851,413
456788,-216,903,415
456794,-207,885,435
456800,-190,880,419
456807,-193,870,436
456813,-185,881,422
456819,-161,864,416
456825,-152,923,419
456832,-200,904,445
456838,-199,873,416
456844,-178,923,390
456850,-168,899,448
456857,-2,925,381
456863,-2,946,394
456869,1,934,413
456875,-70,990,447
456882,-145,871,438
456888,-247,768,457
456894,-197,505,430
456900,-315,333,434
456907,-245,430,289
456913,-114,429,117
456919,-334,515,54
456925,-546,662,-53
456932,-722,731,-255
456938,-889,917,-370
456944,-980,657,-249
456950,-915,491,-277
456957,-942,342,-256
456963,-960,94,-301
456969,-1158,-34,-371
456975,-1412,-102,-577
456982,-1728,133,-694
456988,-1362,655,-445
456994,-1495,393,-203
457000,-1327,119,-329
457007,-926,198,-548
457013,-726,11,-465
457019,-913,-167,-216
457025,-1230,-224,-383
457032,-1400,-156,-544
457038,-1511,-122,-770
457044,-1080,-110,-883
457050,-1065,-162,-604
457057,-472,-122,-420
457063,-771,-228,-80
457069,-772,-271,-119
457075,-765,-240,8
457082,-655,-139,-24
