time,ax,ay,az
202798,-232,809,-539
202810,-620,1115,-640
202821,-183,587,-766
202828,-339,464,-528
202836,-388,569,-505
202842,-241,717,-404
202848,-205,754,-299
202854,-123,668,-289
202866,-191,857,-122
202873,-58,993,-214
202880,-111,1196,-99
202886,-13,1198,-297
202892,152,1337,-768
202899,-154,1363,-576
202905,-258,845,-385
202915,-337,414,-361
202962,-589,1231,-367
202978,444,897,-1010
202985,-360,598,-275
202992,-532,851,-131
203032,28,1130,-107
203044,54,1063,-397
203065,156,551,-661
203096,-130,915,-334
203135,-344,471,-276
203161,-138,564,-119
203225,-336,438,-132
203236,-116,365,-354
203257,-289,1116,-659
203264,-25,847,-1209
203271,-79,967,-1123
203277,-626,804,-374
203283,-663,461,-200
203289,-195,375,-474
203296,-64,439,-340
203302,-171,547,-188
203308,-249,744,-147
203314,-272,988,-168
203321,-280,1023,-195
203327,-181,953,-346
203333,-277,897,-363
203339,304,1295,-1288
203346,-1019,1584,-301
203352,-88,961,-616
203358,-150,620,-443
203364,-115,551,-289
203371,-97,525,-168
203377,-127,511,-122
203383,-71,547,-184
203389,-122,800,-482
203396,-271,1304,-602
203402,-666,1653,-348
203408,-242,1045,-655
203414,212,838,-971
203421,-704,961,-447
203427,-670,898,-333
203433,-314,746,-328
203439,-176,540,-234
203446,-38,382,-241
203452,-97,407,-188
203458,-451,590,-112
203464,-528,1079,-175
203471,-267,1164,-429
203477,-260,1186,-420
203483,246,1350,-986
203489,-396,1493,-274
203496,-145,771,-324
203502,146,422,-637
203508,-52,558,-432
203514,-260,629,-115
203521,-188,649,-205
203527,-110,714,-312
203533,-119,839,-452
203539,-234,980,-518
203546,-633,1371,-429
203552,-519,1218,-661
203558,209,968,-1003
203564,-263,707,-446
203571,-643,710,-211
203577,-68,606,-530
203583,10,632,-284
203589,24,577,-179
203596,-106,643,-148
203602,-418,900,-143
203608,-231,1075,-322
203614,-18,1117,-530
203621,-186,1159,-382
203627,288,1352,-896
203633,-203,1168,-158
203639,71,625,-370
203646,274,517,-785
203652,-65,782,-652
203658,-330,854,-240
203664,-291,667,-209
203671,-160,620,-279
203677,0,669,-418
203683,-62,833,-496
203689,-456,1215,-472
203696,-807,1384,-285
203702,-111,1012,-835
203708,-81,783,-492
203714,-419,672,-316
203721,-95,814,-497
203727,-24,784,-260
203733,-54,656,-88
203739,-67,669,-164
203746,-244,913,-123
203752,-310,1021,-108
203758,-170,907,-307
203764,-416,1036,-193
203771,170,1268,-959
203777,-401,1433,-199
203783,-262,774,-215
203789,81,525,-643
203796,-180,713,-562
203802,-502,774,-164
203808,-417,636,-163
203814,-263,616,-230
203821,-71,633,-352
203827,-63,847,-423
203833,-577,1353,-455
203839,-900,1331,-435
203846,-86,980,-844
203852,-158,657,-438
203858,-415,587,-355
203864,-268,766,-475
203871,-56,855,-367
203877,-49,687,-182
203883,-94,678,-145
203889,-303,827,-139
203896,-206,1050,-307
203902,-92,1067,-389
203908,-177,1175,-301
203914,-29,1182,-534
203921,170,1126,-725
203927,-62,791,-298
203933,149,555,-483
203939,98,712,-570
203946,-123,933,-387
203952,-132,874,-362
203958,-208,770,-346
203964,-206,759,-399
203971,-125,794,-471
203977,-386,859,-251
203983,-309,910,-369
203989,-489,944,-313
203996,-21,1005,-876
204002,-430,854,-200
204008,-265,746,-366
204014,-142,725,-540
204021,-262,870,-328
204027,-305,899,-265
204033,-233,779,-305
204039,-277,817,-315
204046,-274,885,-369
204052,-178,828,-663
204058,-182,912,-704
204064,-326,803,-491
204071,-375,687,-446
204077,-374,650,-579
204083,-418,712,-498
204089,-298,787,-499
204096,-287,842,-422
204102,-332,858,-354
204108,-300,851,-399
204114,-265,874,-459
204121,-288,891,-412
204127,-262,851,-393
204133,-262,838,-393
204139,-237,844,-440
204146,-253,828,-429
204152,-279,869,-398
204158,-279,877,-396
204164,-239,826,-418
204171,-250,784,-410
204177,-267,845,-405
204183,-248,860,-413
204189,-205,808,-420
204196,-163,797,-441
204202,-162,862,-438
204208,-152,891,-445
204214,-153,872,-454
204221,-153,849,-461
204227,-190,830,-443
204233,-209,790,-432
204239,-209,757,-424
204246,-187,781,-440
204252,-164,837,-462
204258,-164,784,-443
204264,-178,601,-409
204271,-220,274,-562
204277,-461,159,-433
204283,-194,733,-923
204289,1,995,-1323
204296,-3,842,-1063
204302,257,694,-1180
204308,336,628,-1612
204314,252,383,-1685
204321,54,214,-1715
204327,-168,107,-1830
204333,-434,-115,-1460
204339,-496,50,-728
204346,3,328,-1047
204352,-723,515,95
204358,-271,512,-2
204364,-244,382,263
204371,-96,488,252
204377,-168,466,434
204383,-418,1170,470
204389,-408,840,490
204396,-701,895,815
204402,-525,849,443
204408,-799,757,588
204414,-767,869,362
204421,-723,686,456
204427,-571,745,168
204433,-847,891,193
204439,-1120,931,323
204446,-1050,485,414
204452,-792,516,287
204458,-507,454,474
204464,-401,753,546
204471,-514,677,732
204477,-558,610,712
204483,-293,-262,443
204489,-172,-754,-469
204496,462,916,-1381
204502,-665,1316,609
204508,-487,1849,-511
204514,-378,993,-86
204521,-134,524,191
204527,-391,-180,462
204533,55,502,530
204539,277,732,258
204546,267,1009,180
204552,576,1005,312
204558,778,934,-166
204564,662,881,27
204571,955,601,-200
204577,701,718,53
204583,764,591,-56
204589,637,668,-2
204596,715,565,-132
204602,732,590,-110
204608,743,597,-163
204614,718,633,-137
204621,733,553,-223
204627,747,587,-214
204633,733,648,-263
204639,740,471,-307
204646,691,518,-209
204652,760,543,-230
204658,800,562,-347
204664,658,421,-278
204671,750,629,-349
204677,841,963,-240
204683,1127,546,-708
204689,973,474,-494
204696,1190,453,-660
204702,989,448,-761
204708,944,194,-1007
204714,725,200,-1053
204721,410,-319,-1028
204727,253,-320,-878
204733,-145,-88,-1016
204739,-498,-187,-1131
204746,-839,-221,-1659
204752,-1213,-247,-1996
204758,-1998,47,-1996
204764,-1652,1413,-1996
204771,-1998,858,-1996
204777,-1998,-1998,1998
204783,-1998,1980,-1996
204789,-1998,-470,1108
204796,-1159,183,685
204802,173,1421,1234
204808,-779,-126,1891
204814,-1245,-39,831
204821,-765,-390,57
204827,-586,93,308
204833,-546,58,715
204839,-267,463,1182
204846,-680,90,1420
204852,-1093,304,772
204858,-765,94,588
204864,-790,280,594
204871,-344,336,705
204877,-375,249,874
204883,-406,242,918
204889,-492,213,1009
204896,-403,-133,763
204902,-582,199,895
204908,-385,103,964
204914,-210,-34,833
204921,-443,109,838
204927,-512,-63,886
204933,-440,201,993
204939,-501,193,1259
204946,-495,99,1050
204952,-617,87,766
