time,wx,wy,wz
82522,1.6,2.6,2.3
82528,1.3,4.7,3.2
82534,3.1,3.3,1.4
82541,0.7,1.2,-0.2
82547,-2.3,1.5,2.1
82553,-3.0,0.0,0.0
82559,-2.0,0.9,0.6
82566,-0.3,1.5,1.4
82572,1.1,1.6,-0.6
82578,0.7,1.6,-1.0
82584,-1.0,2.0,0.0
82591,-1.1,3.7,0.2
82597,-0.8,2.3,-0.3
82603,-1.1,2.3,-0.9
82609,-1.1,3.4,-1.1
82616,-1.1,3.5,-0.4
82622,-1.3,2.7,0.1
82628,-2.2,2.3,0.5
82634,-1.1,3.7,1.2
82641,-0.5,1.0,0.2
82647,-1.1,2.0,1.3
82653,-0.9,1.4,0.8
82659,-0.7,2.1,1.0
82666,-3.6,3.4,4.6
82672,-4.8,6.5,2.9
82678,-3.7,2.6,-2.1
82684,1.1,3.2,-2.6
82691,2.9,2.1,-0.9
82697,0.4,4.6,1.4
82703,-0.1,1.9,0.8
82709,0.4,0.8,0.6
82716,-0.1,0.1,0.8
82722,-4.2,1.5,2.7
82728,-5.8,2.1,2.2
82734,-4.4,2.5,-0.7
82741,-1.1,2.8,-3.1
82747,0.5,3.8,-0.1
82753,0.7,3.2,-0.4
82759,1.6,1.4,-0.9
82766,1.8,-0.8,-0.7
82772,1.9,3.4,-1.7
82778,3.1,12.4,-7.7
82784,4.9,17.0,-14.0
82791,4.3,23.5,-13.9
82797,1.1,26.8,-12.1
82803,-0.1,25.2,-8.8
82809,1.6,22.8,-9.3
82816,6.5,17.3,-7.7
82822,9.0,18.6,-7.3
82828,4.8,7.0,-2.7
82834,-1.9,0.9,4.9
82841,-0.9,0.6,9.1
82847,13.7,8.1,12.2
82853,48.5,-9.0,23.8
82859,92.8,-25.5,43.2
82866,134.8,-48.8,73.0
82872,160.6,-88.9,70.9
82878,104.7,-100.7,32.4
82884,57.4,-73.0,-6.4
82891,-16.2,6.5,-77.8
82897,-103.0,107.1,-94.9
82903,-161.0,124.3,-78.5
82909,-184.4,269.4,17.9
82916,-264.2,216.2,94.7
82922,-287.6,178.5,103.9
82928,-176.6,183.5,119.5
82934,-74.1,152.6,81.9
82941,-129.3,316.9,-13.5
82947,-205.0,248.0,21.1
