time,ax,ay,az
460740,-632,-59,734
460746,-624,75,751
460752,-601,54,766
460759,-634,137,848
460765,-708,117,821
460771,-674,86,770
460777,-698,88,751
460784,-687,25,778
460790,-626,103,820
460796,-641,-44,803
460802,-644,-90,795
460809,-639,325,754
460815,-662,-2,773
460821,-694,-140,818
460827,-734,60,780
460834,-673,-119,765
460840,-685,77,803
460846,-607,43,775
460852,-597,43,816
460859,-699,86,733
460865,-940,178,739
460871,-955,96,635
460877,-726,-201,276
460884,-483,-478,-29
460890,-277,-511,-83
460896,-184,-834,304
460902,508,-480,-12
460909,1034,-310,-10
460915,992,-921,-320
460921,1308,-861,-1109
460927,1898,-987,-1361
460934,331,-963,-708
460940,-379,5,-124
460946,-653,880,1112
460952,-118,577,949
460959,-948,619,1023
460965,-340,492,225
460971,-1424,388,73
460977,-1386,-176,-325
460984,-1785,-36,-1106
460990,-1998,463,-1582
460996,-1686,1343,-1579
461002,-1508,1822,-690
461009,-1840,0,-234
461015,-1506,-187,-540
461021,-495,139,-604
461027,-1026,180,-223
461034,-839,234,-309
461040,-871,363,-103
461046,-759,-5,-217
461052,-659,-100,-334
461059,-652,-120,-458
461065,-1272,-156,-539
461071,-1524,8,-375
461077,-1375,137,-217
461084,-1181,92,-394
461090,-916,49,-573
461096,-747,-28,-490
461102,-855,-52,-347
461109,-1016,-121,-370
461115,-1002,26,-553
461121,-854,160,-547
461127,-694,190,-439
461134,-703,167,-362
461140,-808,143,-270
461146,-1000,267,-191
461152,-1211,384,64
461159,-1300,404,148
461165,-1302,341,-70
461171,-1127,306,-198
461177,-1158,246,-152
461184,-1094,174,-178
461190,-1054,447,-267
461196,-966,678,-387
461202,-1125,413,-74
461209,-1092,332,127
461215,-807,368,21
461221,-797,479,349
461227,-776,488,257
461234,-615,647,-125
461240,-553,535,-277
461246,-780,390,-131
461252,-320,1156,-1226
461259,-663,1867,-1074
461265,-32,792,-918
461271,2,492,-504
461277,220,310,-547
461284,414,299,-930
461290,494,503,-900
461296,531,1012,-503
461302,-1274,1996,-173
461309,-289,1414,-692
461315,-245,771,-802
461321,233,501,-932
461327,-180,449,-300
461334,-422,499,-256
461340,-142,696,-462
461346,-188,693,-352
461352,-161,594,-368
461359,-421,670,-179
461365,-410,890,-234
461371,-252,998,-312
461377,-117,904,-365
461384,-45,940,-439
461390,-406,1144,-229
461396,38,1107,-717
461402,-130,942,-595
461409,-114,749,-463
461415,-6,637,-484
461421,53,604,-662
461427,-106,823,-685
461434,-566,898,-276
461440,-361,760,-389
461446,-265,750,-429
461452,-80,848,-530
461459,-209,931,-431
461465,-245,846,-444
461471,-315,839,-501
461477,-278,812,-553
461484,-414,734,-445
461490,-152,729,-663
461496,-462,744,-341
461502,-219,744,-550
461509,-266,836,-494
461515,-461,801,-276
461521,-319,761,-365
461527,-283,889,-404
461534,-180,917,-533
461540,-171,871,-584
461546,-297,844,-470
461552,-263,841,-472
461559,-357,780,-326
461565,-213,754,-455
461571,-223,786,-510
461577,-280,850,-511
461584,-398,840,-395
461590,-336,802,-406
461596,-272,772,-431
461602,-242,789,-456
461609,-297,837,-432
461615,-290,851,-442
461621,-317,894,-410
461627,-280,865,-428
461634,-246,805,-427
461640,-255,794,-390
461646,-238,836,-413
461652,-271,864,-398
461659,-289,863,-395
461665,-278,856,-398
461671,-253,810,-401
461677,-217,811,-422
461684,-252,823,-400
461690,-244,852,-422
461696,-245,864,-409
461702,-198,866,-446
461709,-195,870,-447
461715,-215,877,-430
461721,-227,863,-428
461727,-219,832,-436
461734,-208,802,-434
461740,-210,813,-428
461746,-210,823,-438
461752,-222,836,-446
461759,-220,818,-460
461765,-251,761,-487
461771,-336,720,-432
461777,-316,580,-389
461784,-193,559,-544
461790,-94,571,-658
461796,-88,624,-682
461802,-81,578,-700
461809,-40,612,-882
463502,163,848,-416
463537,159,871,-424
463587,184,844,-460
463640,52,684,-654
463662,-34,675,-695
463809,126,825,-390
463816,172,860,-414
463903,201,860,-438
463976,228,831,-420
464123,188,838,-451
464318,69,945,-863
464324,-890,1049,645
464330,-163,1237,-119
464337,-418,1196,118
464343,117,657,-211
464349,66,552,-568
464355,-139,1015,147
464362,-140,1362,-37
464368,-412,617,52
464374,-57,862,-511
464380,-36,1060,-204
464387,-34,804,-663
464393,-752,600,47
464399,166,896,-996
464405,-578,1226,-306
464412,-437,959,-24
464418,-139,985,-279
464424,478,908,-898
464430,-2,700,55
464437,540,842,-672
464443,41,765,-174
464449,188,882,-373
464455,212,981,-442
464462,124,955,-357
464468,218,939,-438
464474,128,938,-368
464480,96,857,-363
464487,107,837,-340
464493,96,828,-343
464499,75,869,-338
464505,97,877,-352
464512,134,875,-347
464518,160,890,-340
464524,178,883,-340
464530,164,887,-352
464537,149,874,-331
464543,163,934,-374
464549,159,923,-365
464555,179,889,-375
464562,166,891,-359
464568,161,859,-355
464574,170,854,-384
464580,138,898,-396
464587,104,887,-379
464593,93,883,-394
464599,75,871,-385
464605,103,868,-397
464612,96,875,-383
464618,118,850,-370
464624,118,869,-373
464630,134,891,-385
464637,132,898,-389
464643,135,878,-379
464649,130,879,-379
464655,137,868,-380
464662,143,888,-386
464668,135,873,-371
464674,147,873,-389
464680,122,877,-374
464687,121,887,-376
464693,135,879,-382
464699,143,869,-376
464705,150,881,-376
464712,144,884,-377
464718,141,879,-369
464724,154,880,-383
464730,154,883,-382
464737,140,878,-370
464743,143,887,-373
464749,146,881,-380
464755,146,873,-371
464762,152,868,-382
464768,134,876,-367
464774,136,886,-380
464780,145,875,-385
464787,142,874,-386
464793,127,876,-369
464799,158,874,-393
464805,160,864,-384
464812,143,869,-373
464818,157,874,-393
464824,142,863,-375
464830,142,858,-376
464837,163,850,-399
464843,138,841,-379
464849,126,816,-381
464855,132,792,-393
464862,141,745,-415
464868,124,745,-435
464874,152,797,-512
464880,135,853,-547
464887,164,717,-588
464893,156,628,-597
464899,113,635,-575
464905,96,535,-641
464912,161,617,-836
464918,296,631,-1024
464924,455,595,-843
464930,997,510,-1233
464937,1169,560,-1113
