time,wx,wy,wz
104525,-1.6,0.6,0.0
104533,-3.3,1.0,-0.7
104540,-2.5,1.1,0.5
104612,-8.1,-5.6,18.3
104661,-9.1,27.5,-8.6
104668,-2.8,18.9,-3.0
104674,1.4,8.6,5.3
104680,2.0,0.1,10.1
104686,4.6,-2.0,10.0
104693,6.1,-4.2,9.1
104699,4.9,-3.8,6.9
104705,2.2,1.1,3.6
104711,-0.9,2.9,1.1
104718,-1.8,2.6,-1.3
104724,-1.6,5.1,-3.5
104730,0.1,2.8,-4.1
104736,-1.6,3.6,-2.3
104743,-2.5,1.8,-2.2
104749,-2.1,2.8,-1.8
104755,-0.1,1.6,-1.0
104761,0.7,0.0,-0.8
104768,2.6,-2.7,-1.2
104774,1.8,-3.0,0.9
104780,0.0,-2.2,0.0
104786,-0.1,-2.2,-1.8
104793,-1.7,-0.9,-1.3
104799,-1.4,1.6,-0.4
104805,0.3,1.9,0.5
104811,-0.6,2.1,1.8
104818,0.2,2.1,0.0
104824,0.2,2.8,-0.2
104830,2.5,0.7,-0.5
104836,4.7,3.0,-1.0
104843,11.4,5.3,-0.4
104849,15.5,-0.2,0.4
104855,18.9,0.8,1.2
104861,16.8,2.2,3.9
104868,20.7,0.0,7.9
104874,20.4,0.5,9.7
104880,18.1,3.9,11.9
104886,13.5,2.3,11.1
104893,9.8,1.9,8.7
104899,9.7,-2.0,5.5
104905,9.1,1.1,1.9
104911,9.1,7.3,4.2
104918,11.6,2.5,7.8
104924,16.8,0.4,10.1
104930,23.0,-2.0,24.6
104936,47.8,-12.0,43.4
104943,87.2,-55.6,42.4
104949,121.9,-97.6,46.9
104955,109.6,-184.8,56.7
104961,30.1,-111.3,33.3
104968,34.5,113.3,21.2
104974,16.3,-22.0,-38.0
104980,-59.5,98.4,-33.3
104986,-94.0,186.6,-57.2
104993,-119.3,224.7,-75.7
104999,-172.6,200.9,-64.0
105005,-224.2,137.9,-37.3
105011,-240.1,178.0,-27.7
105018,-262.8,482.3,-11.6
105024,-149.3,90.7,67.3
105030,-37.2,55.0,56.9
105036,-86.1,128.7,21.9
105043,-20.2,95.7,-13.1
105049,-20.7,109.9,-48.8
105055,-63.3,144.7,-65.2
105061,-41.8,146.7,-53.0
105068,-63.1,189.3,-53.9
105074,-17.3,157.7,-70.4
105080,-83.0,162.9,-68.3
105086,-32.5,103.5,-68.9
105093,-88.6,86.0,-74.7
105099,-130.9,45.3,-74.2
105105,-69.3,-67.9,-38.7
105111,-45.2,-113.3,33.2
105118,90.7,-185.0,44.8
