time,wx,wy,wz
306893,-13.0,12.8,18.9
306905,-3.2,-60.8,14.5
306912,-14.5,-89.6,40.6
306980,-11.6,19.8,-33.3
307006,0.0,-36.1,-15.1
307064,-20.3,56.7,-9.9
307076,-9.9,43.8,-15.4
307144,-1.6,-5.3,4.6
307179,-6.1,3.9,4.9
307191,-7.7,0.0,9.7
307221,3.0,-9.3,3.6
307228,4.0,-2.3,1.7
307235,2.8,-3.5,1.4
307242,0.7,-0.9,0.5
307254,-3.2,0.9,-6.6
307261,-8.1,3.2,-5.1
307267,-9.1,5.9,-1.4
307275,-3.6,4.9,-3.3
307301,-9.1,-6.0,6.7
307310,-5.1,-0.6,0.9
307322,3.9,7.1,-1.6
307336,-2.8,3.2,-2.6
307342,-4.0,3.2,-2.9
307350,-1.6,3.5,-3.5
307362,-3.3,8.4,-1.5
307368,-2.6,0.3,-2.8
307383,-3.2,3.4,-1.1
307395,-0.7,-0.2,-1.8
307406,1.6,5.1,-3.6
307423,-0.8,5.1,-2.8
307430,-1.6,1.8,-1.6
307437,-1.4,4.2,-1.0
307444,-0.5,0.0,-0.9
307479,-1.1,3.0,1.9
307500,-1.1,3.0,1.7
307526,0.7,4.6,0.1
307538,-0.6,3.8,0.0
307549,-0.3,1.8,-0.8
307561,0.0,2.6,0.5
307567,0.8,0.0,1.1
307574,2.2,-0.7,1.1
307580,1.6,0.6,0.5
307586,3.7,3.9,-2.5
307592,4.7,-0.2,-4.6
307599,-0.3,7.0,0.6
307835,1.5,0.0,2.5
307842,1.2,-1.1,0.2
307848,1.1,0.8,0.5
307854,0.2,2.7,1.9
307860,1.0,0.6,1.5
307867,0.8,0.0,1.4
307873,0.2,1.5,0.7
307879,-0.2,2.0,-0.2
307885,-1.6,-0.1,1.0
307892,-0.9,0.7,1.9
307898,0.9,1.2,1.1
307904,1.7,2.0,0.9
307910,1.4,3.5,1.6
307917,0.2,2.4,1.6
307923,-1.1,2.9,1.0
307929,-0.8,2.6,-0.3
307935,0.7,0.9,-1.8
307942,0.2,1.0,-0.9
307948,0.5,1.8,-0.5
307954,-0.9,3.2,0.4
307960,-2.1,3.8,-0.9
307967,-3.4,3.4,-1.4
307973,-4.5,2.8,-0.7
307979,-4.0,3.0,-0.3
307985,-3.5,2.8,-1.5
307992,-0.9,3.2,-1.6
307998,1.4,1.8,-0.8
308004,-0.6,1.7,0.8
308010,-1.8,1.6,1.4
308017,-1.6,0.9,0.6
308023,-0.9,1.1,-1.1
308029,-1.4,1.5,-0.1
308035,-1.0,3.0,1.3
308042,-1.7,4.9,0.3
308048,-2.4,5.5,-1.4
308054,-2.8,4.0,-0.3
308060,-2.4,3.2,-0.7
308067,-1.1,1.7,-0.4
308073,-0.6,1.9,0.2
308079,-0.5,2.0,0.9
308085,0.0,-0.7,0.6
308092,-0.6,1.1,0.5
308098,-1.1,1.1,0.4
308104,-1.8,2.2,-0.3
308110,-1.7,1.5,0.7
308117,-1.5,1.1,1.4
308123,-0.1,1.3,0.2
308129,0.7,1.7,-0.1
308135,-0.6,2.3,-0.2
308142,-1.2,3.2,0.4
308148,0.0,2.8,0.4
308154,0.7,2.7,0.5
308160,0.6,2.8,1.1
308167,0.4,3.5,1.8
308173,1.6,-0.2,3.3
308179,0.7,0.7,4.1
308185,-0.6,1.5,4.0
308192,-2.8,3.3,3.7
308198,-3.3,4.8,6.1
308204,-1.4,-3.9,14.0
308210,7.0,2.3,27.5
308217,15.4,0.3,33.7
308223,29.0,14.2,38.2
308229,38.5,14.7,41.1
308235,39.5,37.1,36.8
308242,37.2,19.1,25.0
308248,36.6,62.7,17.5
308254,29.8,68.5,-1.3
308260,25.9,57.8,-14.9
308267,16.1,78.1,-18.0
308273,-0.3,63.4,-19.7
308279,-7.4,105.9,-21.2
308285,-16.9,96.3,-33.4
308292,-28.6,77.5,-44.2
308298,-43.8,105.1,-2.3
308304,-89.6,92.2,-35.7
308310,-168.0,-45.0,-102.4
308317,-237.7,-230.0,-25.4
308323,-298.9,12.1,10.0
308329,-205.9,166.3,129.0
308335,-125.6,32.2,157.6
308342,-124.3,121.3,25.4
308348,-76.5,129.0,-27.5
308354,86.3,70.0,28.6
308360,81.2,223.3,-16.9
308367,-25.0,172.9,-67.2
308373,-14.3,144.1,-49.4
308379,-18.2,192.7,-26.7
308385,-6.2,101.2,-37.3
308392,-28.2,85.4,-72.4
308398,-35.7,87.1,-57.8
308404,-51.9,72.8,-48.1
308410,-23.7,10.1,-22.4
308417,-17.8,-16.3,-2.8
308423,-17.4,-8.0,20.3
308429,-12.1,-35.4,21.3
308435,-2.4,-40.4,32.7
308442,-30.4,-59.2,1.3
308448,-66.2,-34.4,-21.2
308454,-50.9,-95.9,-28.9
308460,-73.3,-100.1,-31.5
308467,-100.5,-208.3,-79.7
308473,-138.4,-91.0,-56.0
308479,-69.0,-162.9,-25.6
308485,70.3,-190.1,12.1
308492,7.7,-156.1,-30.0
308498,105.0,-79.1,12.2
308504,363.0,-73.2,-23.8
308510,170.8,-158.6,-124.8
308517,149.3,-168.4,-106.8
308523,21.9,-147.1,-6.0
308529,1.5,-126.8,42.7
