time,wx,wy,wz
484144,-1.5,5.3,-1.1
484150,-3.9,-1.3,-4.9
484156,-7.0,-0.8,-5.4
484163,-3.6,-2.1,-2.3
484169,19.8,-13.7,-3.5
484175,16.6,-15.9,-4.1
484181,9.1,-13.0,9.4
484188,13.6,-10.8,15.8
484194,10.2,-13.8,6.5
484200,4.3,-11.3,4.4
484206,1.1,-4.8,1.6
484213,0.7,-0.7,-1.0
484219,-0.3,1.8,-1.8
484225,-0.7,1.1,-0.2
484231,1.3,3.0,-0.9
484238,1.8,-0.5,-0.9
484244,3.5,-2.4,0.2
484250,2.1,-2.8,2.5
484256,0.9,-0.7,2.1
484263,1.1,-0.2,1.7
484269,1.0,0.5,1.6
484275,-2.2,3.7,0.5
484281,-2.3,5.0,0.6
484288,-2.8,5.9,-0.5
484294,-1.9,5.6,0.0
484300,-0.7,4.8,-0.2
484306,-0.5,3.5,-0.2
484313,-2.5,3.3,-0.8
484319,-2.1,2.1,-1.8
484325,-0.9,2.5,-2.5
484331,-2.1,1.9,-2.9
484338,-4.1,2.3,-1.4
484344,-3.2,1.9,-0.9
484350,-2.8,1.6,-1.1
484356,-0.8,0.7,0.2
484363,-1.2,-1.1,0.7
484369,-2.3,-1.5,0.7
484375,-3.0,-3.1,1.1
484381,-2.5,-1.8,0.8
484388,-1.2,0.4,0.4
484394,1.1,0.9,1.2
484400,3.5,3.8,1.1
484406,4.4,0.9,1.4
484413,2.9,-0.6,3.7
484419,8.7,-4.7,4.4
484425,19.6,-14.3,3.9
484431,49.4,-57.7,-3.7
484438,110.0,-91.1,-6.7
484444,159.2,-157.4,22.8
484450,44.5,-16.3,12.4
484456,9.0,-94.9,13.0
484463,-8.7,67.6,-5.5
484469,-12.2,16.5,-2.5
484475,6.5,20.6,-3.4
484481,0.9,69.3,-8.0
484488,9.3,-11.2,-2.1
484494,5.8,21.4,2.3
484500,5.6,23.0,5.2
484506,3.2,-8.8,3.8
484513,6.0,14.7,-0.2
484519,0.3,8.6,-5.0
484525,19.8,96.1,17.5
484531,9.8,134.4,64.8
484538,98.0,-77.2,129.7
484544,170.3,-198.0,128.4
484550,164.8,-41.7,31.2
484556,89.1,-256.2,56.9
484563,35.2,80.7,34.1
484569,-23.4,87.2,-21.3
484575,-97.8,205.8,-31.0
484581,-143.5,213.2,-30.8
484588,-191.1,222.5,3.3
484594,-189.1,219.8,54.2
484600,-201.1,261.5,73.0
484606,-187.1,146.0,64.6
484613,-57.1,187.7,63.9
484619,-92.0,215.3,32.2
484625,-64.9,99.6,24.4
484631,118.3,22.8,10.1
484638,194.1,70.9,-57.0
484644,45.1,170.0,-139.3
484650,47.7,274.3,-173.2
