time,wx,wy,wz
405503,7.4,12.0,9.5
405510,-3.2,10.7,12.1
405623,0.7,9.1,-11.0
405658,-4.6,5.1,-4.2
405899,3.8,2.1,0.0
406028,-1.4,4.3,3.0
406195,1.4,2.8,-1.1
406230,-3.1,6.6,-4.9
406288,-0.4,0.3,1.4
406295,-0.6,3.3,0.4
406301,0.0,3.8,1.4
406307,0.0,4.2,1.1
406313,-0.4,3.9,1.4
406320,0.7,1.4,0.7
406326,0.2,1.3,1.6
406332,-0.5,1.3,2.9
406338,-1.6,0.1,2.6
406345,-1.6,0.9,2.6
406351,0.0,1.9,1.5
406357,2.2,-1.5,0.2
406363,0.9,-1.4,2.1
406370,-3.7,-0.4,2.0
406376,-5.1,-2.1,1.1
406382,-5.1,-3.7,1.2
406388,-3.2,-4.9,-0.1
406395,0.2,-4.6,-0.6
406401,2.1,-3.5,-1.7
406407,2.1,-2.3,1.6
406413,3.5,1.1,2.2
406420,3.5,4.4,-3.5
406426,-2.3,6.8,-6.2
406432,-4.6,7.7,-5.3
406438,-0.8,6.5,-6.3
406445,4.9,0.9,-2.1
406451,5.4,-3.7,2.3
406457,5.5,-6.9,2.0
406463,7.9,-9.0,0.5
406470,10.2,-13.4,0.6
406476,9.6,-8.2,2.3
406482,9.5,-5.8,2.5
406488,6.9,-5.2,2.6
406495,5.2,-4.5,2.6
406501,4.9,-3.3,2.4
406507,2.3,0.0,3.1
406513,-0.7,4.9,1.3
406520,-2.0,5.1,-0.2
406526,-2.6,5.9,-0.2
406532,-2.0,4.6,-0.4
406538,-1.8,4.3,0.0
406545,-3.1,4.2,0.6
406551,-3.8,4.1,0.2
406557,-3.8,4.6,-0.2
406563,-3.9,4.7,0.0
406570,-3.7,6.0,0.7
406576,-2.6,4.2,2.0
406582,-0.9,3.0,2.2
406588,0.0,0.0,3.1
406595,-0.2,1.4,3.5
406601,-0.2,0.0,2.0
406607,-1.1,-1.7,2.7
406613,-0.7,0.2,2.9
406620,0.7,1.1,2.3
406626,1.0,-0.3,2.3
406632,1.1,-0.5,3.3
406638,4.4,-3.2,5.4
406645,8.6,-3.7,8.1
406651,11.2,-4.9,9.7
406657,10.0,-4.2,9.3
406663,5.6,-2.1,8.2
406670,2.3,-1.0,5.5
406676,0.2,2.1,3.1
406682,4.4,1.1,5.1
406688,17.5,-3.5,8.1
406695,39.1,-16.2,5.1
406701,58.0,-18.6,-3.1
406707,75.2,-35.0,20.7
406713,80.0,-60.2,27.7
406720,46.6,-26.6,34.8
406726,66.7,3.9,58.4
406732,84.9,-56.8,75.8
406738,101.6,-66.7,85.0
406745,71.5,-149.5,76.2
406751,15.3,-102.8,91.0
406757,-11.2,-10.5,69.9
406763,-101.0,59.5,18.1
406770,-15.4,308.0,-28.0
406776,-55.9,299.4,-27.0
406782,-14.7,318.0,-24.1
406788,-43.9,236.5,-25.7
406795,-83.7,196.2,-20.5
406801,-112.0,146.0,-12.5
406807,-49.4,162.2,31.9
406813,39.4,215.1,63.2
406820,162.8,191.5,-0.8
406826,78.0,137.3,-47.3
406832,108.6,55.1,-90.3
406838,127.1,35.7,-147.0
406845,77.4,123.4,-175.8
406851,41.5,101.2,-172.5
406857,-9.1,168.8,-169.1
406863,-22.8,136.3,-135.5
406870,-32.2,98.2,-120.0
406876,-34.2,131.1,-72.1
406882,-1.7,38.6,-44.1
406888,-21.3,2.4,-55.1
406895,-34.6,-38.7,-49.0
406901,-40.5,-3.7,11.3
406907,10.9,-15.2,48.4
406913,-23.4,-23.3,37.3
406920,-76.0,-105.0,-17.3
406926,-54.3,-82.2,-14.4
406932,101.2,-211.3,-82.1
406938,139.9,-177.3,-100.1
406945,328.3,-241.7,-29.8
406951,44.3,-380.2,-162.9
406957,69.0,-185.5,116.4
406963,127.4,7.8,142.5
406970,-36.3,-99.9,299.3
406976,-76.3,23.1,304.9
406982,-96.1,247.1,347.7
406988,-290.5,185.7,198.1
406995,-81.1,2.4,140.7
407001,37.1,-21.4,30.9
407007,49.4,-18.8,-67.3
407013,242.2,-66.5,-383.8
407020,67.7,-169.7,-281.3
407026,-156.8,-85.5,-7.9
407032,-64.4,-101.6,88.7
407038,-82.4,-149.0,192.0
407045,-38.2,-100.1,167.2
407051,4.2,-82.8,45.1
407057,7.0,-103.0,52.8
407063,4.4,-30.8,26.9
407070,17.6,-36.8,17.6
407076,-4.9,-61.2,16.9
407082,-18.4,10.0,-6.7
407088,-17.2,-14.3,-1.2
407095,-13.0,-15.1,-5.1
407101,-9.5,-31.5,-0.6
407107,-6.7,-14.4,2.4
407113,-8.0,-11.9,8.8
407120,-1.7,-11.2,15.0
407126,1.1,-12.4,9.1
407132,0.0,-3.9,10.9
407138,3.1,3.7,-1.1
407145,-0.5,-20.4,-2.3
407151,-2.3,-1.2,3.8
407157,-3.2,-5.1,-3.7
407163,-3.6,0.7,-4.9
407170,0.7,6.9,-6.6
407176,6.4,-21.0,-3.9
407182,37.8,-57.6,28.0
407188,67.0,-128.1,74.5
407195,99.6,-233.3,138.5
407201,131.4,-245.7,179.9
407207,135.3,-275.2,167.7
407213,131.9,-243.1,169.6
407220,77.0,-253.9,179.9
407226,42.9,-212.9,150.2
407232,-10.4,-150.2,122.2
407238,-61.8,-150.2,88.7
407245,-85.2,48.7,30.4
407251,-151.8,258.6,34.0
407257,-187.6,224.0,18.7
407263,-262.8,-263.2,180.8
407270,-176.8,2268.8,305.9
407276,-1245.7,1401.6,-823.9
407282,581.7,-1478.3,-514.9
407288,800.0,2055.2,574.4
407295,57.7,173.8,-348.2
407301,-43.1,23.4,13.3
407307,15.1,69.7,14.0
407313,-56.3,-81.3,-71.1
407320,18.9,-29.6,47.6
407326,-33.3,-10.9,-5.3
407332,43.3,48.7,-8.4
407338,9.5,1.6,14.2
407345,47.8,23.6,-7.2
407351,22.8,-26.3,7.4
407357,12.3,-23.8,-2.0
407363,20.3,-50.4,17.7
407370,10.3,-0.7,1.4
407376,6.1,-10.5,-9.6
407382,16.1,8.8,2.1
407388,8.0,-32.9,9.5
407395,9.2,2.4,-21.4
407401,-14.7,-34.1,-8.8
407407,-0.1,16.5,-17.2
407413,-11.9,4.2,1.1
407420,-15.4,25.9,-2.3
407426,-21.9,3.5,10.4
407432,-11.1,13.8,9.8
407438,-14.6,-2.3,11.0
407445,-6.0,2.6,7.3
407451,-7.0,20.7,7.9
407457,-1.4,2.3,3.2
407463,-18.2,11.5,12.4
407470,2.7,6.3,-2.7
407476,-15.7,8.5,7.3
407482,-16.3,0.4,31.9
407488,-13.8,0.8,16.6
407495,-6.0,2.9,10.7
407501,3.3,1.2,-8.3
407507,2.4,-10.3,4.1
407513,2.8,-7.2,0.0
407520,2.6,-7.2,-0.6
407526,2.9,-4.3,1.6
407532,-2.9,2.1,-3.2
407538,-11.9,5.3,8.2
407545,-17.9,8.5,-22.4
407551,-29.4,22.6,0.1
407557,0.7,17.2,-35.9
407563,0.7,-13.7,3.5
407570,-0.4,15.0,-5.3
407576,-0.7,14.0,-6.3
407582,-2.9,10.5,3.9
407588,0.6,9.5,-3.2
