time,ax,ay,az
256435,-478,-158,959
256442,-472,-146,929
256448,-462,-159,950
256454,-456,-147,945
256460,-393,-94,915
256467,-404,-137,955
256473,-429,-128,922
256479,-414,-130,920
256485,-378,-110,888
256492,-417,-116,939
256498,-412,-113,899
256504,-396,-136,926
256510,-417,-95,939
256517,-381,-101,936
256523,-434,-140,962
256529,-417,-166,845
256535,-468,-58,960
256542,-347,-5,832
256548,-466,52,854
256554,-483,169,818
256560,-358,71,518
256567,-201,-83,342
256573,-18,-58,111
256579,140,-155,-2
256585,187,-215,-139
256592,187,-195,-51
256598,-320,-249,138
256604,-937,-128,38
256610,-1532,359,-981
256617,-1998,843,-1996
256623,-1998,1075,-1996
256629,-1998,458,-1664
256635,-1998,718,-1710
256642,-1998,558,-1982
256648,-1998,1996,-1438
256654,-873,1040,-736
256660,-1364,-180,-253
256667,-638,-180,-328
256673,-930,53,-215
256679,-535,36,-584
256685,-849,-244,-385
256692,-755,-407,-471
256698,-1152,-254,-251
256704,-842,-128,-716
256710,-1592,-335,-467
256717,-1602,42,-343
256723,-1419,645,-646
256729,-1156,608,-641
256735,-1242,398,-271
256742,-1094,246,-259
256748,-1185,177,-358
256754,-953,264,-504
256760,-909,127,-285
256767,-788,-118,-137
256773,-791,-36,-136
256779,-938,-251,-179
256785,-935,-254,-258
256792,-1076,-272,-144
256798,-1165,-232,-180
256804,-933,-198,-413
256810,-1029,-338,-401
256817,-905,-195,-331
256823,-906,-58,-88
256829,-1029,-130,-31
256835,-993,-74,-368
256842,-1009,-7,-431
256848,-1016,98,-283
256854,-1090,45,-134
256860,-949,-53,-314
256867,-954,-58,-328
256873,-952,-67,-283
256879,-998,-66,-208
256885,-958,-52,-293
256892,-956,-60,-311
256898,-977,-47,-286
256904,-1010,-59,-234
256910,-954,-57,-278
256917,-955,-62,-282
256923,-980,-32,-267
256929,-965,-48,-266
256935,-1031,-3,-244
256942,-976,-23,-272
256948,-951,-29,-290
256954,-964,-26,-251
256960,-976,-33,-241
256967,-960,5,-278
256973,-1002,12,-255
256979,-996,-15,-263
256985,-996,-57,-276
256992,-972,-60,-250
256998,-973,-26,-287
257004,-952,-59,-285
257010,-948,-60,-278
257017,-972,-66,-243
257023,-963,-40,-278
257029,-1000,-59,-295
257035,-962,-38,-234
257042,-947,2,-210
257048,-844,-90,-265
257054,-931,-161,-239
257060,-922,-110,-296
257067,-997,-181,-192
257073,-1017,-122,-171
257079,-1095,-134,-132
257085,-1206,-111,-174
257092,-1098,50,-221
257098,-1061,81,-142
257104,-1014,47,-327
257110,-1022,133,-433
257117,-972,171,-373
257123,-906,212,-337
257129,-838,226,-271
257135,-877,174,-308
257142,-826,109,-347
257148,-852,78,-360
257154,-984,22,-299
257160,-1065,-56,-304
257167,-1156,-50,-343
257173,-1264,-125,-441
257179,-1464,-204,-552
257185,-597,161,-561
257192,-969,-31,45
257198,-1231,20,162
257204,-1336,319,-76
257210,-1099,337,-459
257217,-797,154,-542
257223,-620,115,-464
257229,-715,45,-378
257235,-816,-56,-298
257242,-929,-47,-297
257248,-1064,-152,-387
257254,-1257,-120,-486
257260,-1296,14,-510
257267,-962,235,-384
257273,-1290,248,-22
257279,-1146,129,-78
257285,-820,217,-354
257292,-611,123,-340
257298,-683,-10,-183
257304,-940,-72,-183
257310,-1119,8,-287
257317,-1395,-18,-477
257323,-1214,-102,-758
257329,-1240,-186,-643
257335,-607,-33,-475
257342,-964,-56,-25
257348,-1086,-51,-12
257354,-986,-31,25
257360,-594,9,-142
257367,-603,-29,-171
257373,-698,-51,-262
257379,-818,-35,-336
257385,-997,-22,-418
257392,-1258,-79,-530
257398,-1769,-34,-604
257404,-1345,379,-309
257410,-1521,421,17
257417,-1345,74,-103
257423,-894,116,-259
257429,-574,132,-228
257435,-706,-10,-18
257442,-902,-63,-95
257448,-1103,-106,-371
257454,-1448,-185,-590
257460,-1186,-256,-826
257467,-1015,-309,-835
257473,-683,-121,-604
257479,-1012,62,-219
257485,-1398,-120,11
257492,-1180,27,22
257498,-763,225,-32
257504,-632,196,-88
257510,-690,-101,-102
257517,-894,-53,-223
257523,-944,6,-416
257529,-1182,-103,-507
257535,-1783,-31,-518
257542,-1555,421,-385
257548,-1537,595,60
257554,-1381,40,-84
257560,-996,73,-365
257567,-537,228,-463
257573,-809,1,-114
257579,-1094,-110,-149
259761,-583,702,171
259767,-46,529,-490
259780,-553,830,-64
259796,-323,793,-406
259806,-951,1145,-450
259822,62,1043,-1172
259831,-647,343,-145
259843,-142,708,-313
259852,-123,461,-64
259866,-665,899,-83
259873,-636,1161,-172
259890,-152,1376,-919
259897,-538,1089,-127
259909,3,577,-621
259925,-209,720,-59
259937,-186,736,-222
259949,-420,1047,-431
259956,-907,1394,-82
259967,-33,934,-776
259974,-211,531,-429
259986,-962,751,13
259992,-206,878,-374
260000,-100,580,-140
260007,-183,545,-121
260014,-427,715,-62
260026,-261,1199,-300
260032,-381,1435,-185
260059,-66,583,-610
260070,-335,606,-59
260087,-291,790,-414
260138,-386,768,84
260206,-477,746,-114
260223,-367,555,-177
260286,-144,541,-187
260300,-640,812,1
260307,-634,1091,-188
260352,-674,850,33
260377,-220,812,-337
260387,-697,1187,-185
260393,-816,1048,-268
260399,148,1113,-1191
260406,-757,731,19
260412,-739,599,-50
260418,-372,650,-456
260424,-330,736,-137
260431,-249,597,-125
260437,-446,623,-8
260443,-659,859,-114
260449,-487,1067,-317
260456,-526,923,-152
260462,-334,881,-749
260468,-390,1340,-317
260474,-641,973,60
260481,-337,651,-360
260487,-218,644,-833
260493,-601,725,-176
260499,-588,869,-117
260506,-412,777,-286
260512,-355,702,-287
260518,-285,727,-305
260524,-317,828,-241
260531,-437,946,-321
260537,-373,1024,-406
260543,-220,1070,-693
260549,-505,859,-174
260556,-305,774,-383
260562,-471,670,-245
260568,-700,658,-119
260574,-447,843,-383
260581,-484,868,-176
260587,-319,732,-195
260593,-392,795,-147
260599,-407,823,-212
260606,-115,933,-842
260612,-392,808,-266
260618,-562,761,-128
260624,-469,887,-373
260631,-205,1059,-675
260637,-399,945,-235
260643,-299,792,-281
260649,-300,807,-415
260656,-340,899,-514
260662,-587,795,13
260668,-377,701,-171
260674,-242,802,-370
260681,-490,914,-115
