time,ax,ay,az
291766,-494,-84,887
291772,-507,-107,895
291778,-522,-76,910
291785,-489,-117,929
291791,-474,-84,912
291797,-445,-53,917
291803,-419,-136,912
291810,-441,-62,929
291816,-437,-117,941
291822,-435,-169,916
291828,-468,-158,927
291835,-455,-169,899
291841,-495,-197,922
291847,-477,-124,896
291853,-440,-110,891
291860,-464,-101,890
291866,-474,-148,908
291872,-477,-61,921
291878,-417,-73,938
291885,-394,-99,933
291891,-416,-158,910
291897,-475,-147,897
291903,-576,-159,843
291910,-594,-266,734
291916,-607,-144,851
291922,-427,-64,1011
291928,-456,-282,832
291935,-685,-178,825
291941,-681,-190,938
291947,-363,-75,817
291953,-663,-139,950
291960,-451,-58,648
291966,-465,-296,518
291972,-429,-347,499
291978,-222,-625,262
291985,115,-757,273
291991,516,-848,281
291997,775,-560,179
292003,716,-543,339
292010,435,-129,580
292016,91,-548,596
292022,-362,8,456
292028,-638,633,729
292035,-292,828,1067
292041,-1529,897,1998
292047,-578,774,1890
292053,-312,620,1522
292060,-142,817,1257
292066,-67,398,1113
292072,-343,692,1051
292078,-537,490,1115
292085,-297,647,686
292091,-306,325,779
292097,-396,461,754
292103,-341,475,692
292110,-350,554,714
292116,-493,283,859
292122,-631,13,1216
292128,-274,481,1014
292135,-64,189,1018
292141,-118,297,913
292147,-16,371,816
292153,-68,212,1029
292160,-88,227,959
292166,-207,238,1020
292172,83,173,900
292178,-105,162,952
292185,-327,278,1028
292191,-65,40,974
292197,-79,36,963
292203,-191,314,996
292210,118,259,619
292216,-1310,238,1774
292222,-1158,-669,1713
292228,-43,40,731
292235,-122,-124,728
292241,-650,-274,1045
292247,-342,-192,791
292253,-400,-87,826
292260,-289,-127,738
292266,-217,-33,719
292272,-298,173,839
292278,-494,234,1077
292285,-594,273,1338
292291,-268,273,883
292297,-405,351,579
292303,-405,428,361
292310,-637,434,78
292316,-1050,357,43
292322,-1127,192,131
292328,-1192,21,187
292335,-1370,-130,-64
292341,-1494,-166,-629
292347,-1345,-42,-864
292353,-1636,88,-748
292360,-1379,138,-615
292366,-764,352,-395
292372,-1089,216,-109
292378,-1155,-10,175
292385,-1125,236,119
292391,-973,259,-248
292397,-790,164,-442
292403,-673,158,-504
292410,-942,100,-313
292416,-899,36,-297
292422,-1243,-135,-352
292428,-1386,-173,-444
292435,-1266,-6,-465
292441,-1002,148,-367
