time,ax,ay,az
366719,-574,-53,813
366725,-687,-18,867
366731,-634,40,751
366738,-730,112,829
366744,-626,-43,810
366750,-633,-74,809
366756,-591,-156,846
366763,-504,-143,881
366769,-489,-57,879
366775,-494,-98,852
366781,-501,5,895
366788,-541,-3,858
366794,-590,89,878
366800,-554,-8,867
366806,-600,112,813
366813,-614,59,816
366819,-714,76,805
366825,-727,112,779
366831,-768,171,743
366838,-738,153,753
366844,-475,-55,295
366850,-218,-76,119
366856,124,-200,-109
366863,657,-402,-282
366869,726,-346,-154
366875,625,-171,-4
366881,-232,-24,-48
366888,-1004,500,-279
366894,-1586,1260,-1282
366900,-1998,1529,-1700
366906,-1998,1440,-1224
366913,-1998,1325,-788
366919,-1933,695,-947
366925,-1698,-848,-726
366931,-329,620,-1982
366938,-1050,817,-989
366944,-622,167,-857
366950,-732,432,-754
366956,-687,301,-655
366963,-796,134,-464
366969,-867,150,-377
366975,-960,73,-535
366981,-878,5,-557
366988,-938,299,-361
366994,-1015,71,-467
367000,-1052,85,-496
367006,-974,131,-423
367013,-1047,83,-305
367019,-1051,168,-323
367025,-972,202,-379
367031,-925,216,-508
367038,-932,103,-534
367044,-918,15,-608
367050,-790,6,-614
367056,-745,-14,-583
367063,-841,-103,-498
367069,-816,-24,-508
367075,-829,-47,-514
367081,-853,-121,-448
367088,-902,-63,-423
367094,-940,-19,-489
367100,-950,43,-479
367106,-959,89,-418
367113,-937,118,-410
367119,-900,92,-437
367125,-911,54,-460
367131,-890,140,-505
367138,-892,92,-510
367144,-893,81,-499
367150,-888,92,-501
367156,-898,41,-481
367163,-848,1,-489
367169,-833,-48,-480
367175,-888,3,-461
367181,-897,14,-450
367188,-895,19,-469
367194,-890,61,-489
367200,-907,68,-462
367206,-888,89,-471
367213,-897,76,-460
367219,-902,101,-463
367225,-902,87,-451
367231,-873,88,-488
367238,-868,86,-502
367244,-875,55,-475
367250,-871,67,-473
367256,-874,24,-467
367263,-896,33,-459
367269,-893,28,-474
367275,-913,31,-456
367281,-916,37,-453
367288,-902,37,-472
367294,-890,24,-475
367300,-889,56,-477
367306,-880,43,-472
367313,-869,69,-490
367319,-869,49,-487
367325,-869,43,-505
367331,-829,55,-527
367338,-829,74,-496
367344,-892,21,-458
367350,-977,22,-462
367356,-1003,118,-467
367363,-924,159,-458
