time,ax,ay,az
272916,-132,34,1015
272923,-337,-53,928
272929,-597,-42,1092
272935,-329,-26,991
272941,-333,218,953
272948,-196,70,871
272954,-107,252,745
272960,-381,84,982
272966,-320,-92,877
272973,-558,-154,1049
272979,-501,-184,1009
272985,-455,-75,855
272991,-717,-77,951
272998,-494,72,760
273004,-414,19,929
273010,-433,-67,844
273016,-656,-25,932
273023,-637,-96,861
273029,-759,124,873
273035,-564,-64,825
273041,-616,129,919
273048,-690,145,726
273054,-880,709,526
273060,-765,42,150
273066,-371,-240,-320
273073,-103,-307,-456
273079,112,-634,-245
273085,742,-1209,20
273091,320,-946,605
273098,-298,-399,960
273104,-1378,1872,730
273110,-664,1996,1117
273116,-865,1983,1815
273123,-563,1671,1010
273129,6,1919,1752
273135,-342,-188,1646
273141,-732,1215,-162
273148,-889,1338,-637
273154,-575,740,-671
273160,-13,670,-987
273166,98,592,-1097
273173,273,526,-1175
273179,983,1019,-337
273185,-289,1196,-1275
273191,-140,1519,-144
273198,195,633,-638
273204,43,989,-266
273210,-17,1056,-249
273216,-365,1151,-99
273223,-178,966,-356
273229,-438,805,-141
273235,-592,778,74
273241,10,814,-351
273248,-274,813,-60
273254,-232,928,-155
273260,-463,1019,46
273266,-366,874,-24
273273,-290,760,-210
273279,-49,900,-815
273285,-607,906,-54
273291,-633,808,57
273298,-364,887,-318
273304,-381,967,-377
273310,-512,844,-137
273316,-492,898,-155
273323,-442,901,-232
273329,-366,884,-261
273335,-332,830,-211
273341,-351,821,-163
273348,-327,893,-198
273354,-361,925,-192
273360,-398,891,-183
273366,-390,869,-161
273373,-376,918,-163
273379,-346,899,-176
273385,-332,881,-182
273391,-342,899,-162
273398,-342,919,-163
273404,-346,904,-165
273410,-345,915,-159
273416,-347,933,-158
273423,-361,914,-144
273429,-348,900,-136
273435,-329,905,-136
273441,-318,894,-119
273448,-311,902,-124
273454,-299,938,-133
273460,-304,907,-107
273466,-291,912,-115
273473,-296,931,-120
273479,-305,908,-113
273485,-304,931,-131
273491,-326,932,-142
273498,-313,912,-131
273504,-320,918,-132
273510,-318,895,-130
273516,-297,942,-133
273523,-306,946,-117
273529,-297,953,-122
273535,-280,929,-129
273541,-263,898,-132
273548,-277,895,-121
273554,-272,904,-116
273560,-271,928,-133
273566,-278,939,-136
273573,-265,944,-147
273579,-269,939,-131
273585,-253,930,-140
273591,-245,938,-135
273598,-225,937,-144
273604,-233,959,-123
273610,-248,975,-118
273616,-232,968,-124
273623,-213,939,-136
273629,-215,935,-131
273635,-228,929,-121
273641,-231,926,-117
273648,-238,921,-112
273654,-240,941,-112
273660,-227,921,-115
273666,-225,931,-117
273673,-207,941,-131
273679,-193,975,-139
273685,-190,957,-120
273691,-170,940,-120
273698,-167,954,-129
273704,-154,975,-140
273710,-166,965,-130
273716,-160,959,-135
273723,-139,948,-159
273729,-185,964,-128
273735,-178,974,-140
273741,-191,948,-117
273748,-182,942,-127
273754,-173,956,-138
273760,-193,938,-83
273766,-158,942,-98
273773,-140,952,-102
273779,-151,951,-80
273785,-167,952,-63
273791,-186,965,-80
273798,-164,942,-94
