time,ax,ay,az
151830,-591,161,863
151836,-555,112,888
151843,-595,130,887
151849,-595,114,875
151855,-535,136,855
151861,-536,143,877
151868,-577,105,901
151874,-467,117,812
151880,-476,57,869
151886,-519,150,866
151893,-573,136,899
151899,-541,105,863
151905,-528,105,870
151911,-531,112,844
151918,-533,129,921
151924,-507,86,880
151930,-510,85,883
151936,-530,121,948
151943,-661,279,812
151949,-1027,439,696
151955,-958,284,436
151961,-619,-193,-451
151968,257,-195,-1347
151974,814,-915,-1211
151980,761,-478,92
151986,992,-284,165
151993,5,-1408,348
151999,-880,-865,-1233
152005,-1975,-264,-1996
152011,-1998,1876,-1993
152018,-1998,984,-1188
152024,-1998,1996,-425
152030,413,-1708,-1976
152036,-1865,1996,-1702
152043,-885,827,-916
152049,-421,175,-706
152055,-1264,131,-186
152061,-993,190,-262
152068,-666,64,-415
152074,-494,-41,-383
152080,-569,-62,-312
152086,-794,-264,-287
152093,-1095,-427,-601
152099,-1577,-244,-1015
152105,-1823,544,-1679
152111,-1584,1391,-1130
152118,-1474,1648,-285
152124,-1244,233,-119
152130,-911,-124,-172
152136,-478,-294,-288
152143,-409,-92,-223
152149,-560,-165,-298
152155,-594,-139,-491
152161,-881,-122,-695
152168,-1471,33,-971
152174,-1303,668,-1009
152180,-1571,1612,-561
152186,-1687,1194,-49
152193,-1183,16,-160
152199,-773,66,-234
152205,-584,169,-445
152211,-1160,113,-315
152218,-1583,-21,-503
152224,-1186,19,-829
152230,-1208,-88,-789
152236,-815,-165,-636
152243,-587,-18,-442
152249,-716,-64,-122
152255,-777,-59,57
152261,-740,-37,94
152268,-675,54,-176
152274,-872,223,-407
152280,-1094,388,-629
152286,-1308,455,-718
152293,-1850,541,-699
152299,-1474,779,-561
152305,-1445,825,-268
152311,-1505,337,-254
152318,-1027,-81,-431
152324,-502,-104,-403
152330,-636,-38,-108
152336,-818,-68,67
152343,-744,-109,-158
152349,-471,-127,-453
152355,-449,-175,-549
152361,-548,42,-518
152368,-998,20,-614
152374,-1259,441,-1065
152380,-1198,952,-1558
152386,-1998,-773,1296
152393,-1185,-77,-335
152399,-581,-138,-908
152405,-913,8,-597
152411,-1319,59,-437
152418,-1171,8,-679
152424,-1013,-116,-674
152430,-1268,-81,-408
152436,-1170,-102,-365
152443,-941,-20,-446
152449,-801,21,-491
152455,-805,158,-486
152461,-885,139,-431
152468,-920,239,-445
152474,-910,292,-393
152480,-867,444,-321
152486,-654,678,-457
152493,-720,607,-152
152499,-833,902,32
152505,-715,944,-33
152511,-681,1028,-82
152518,-741,1169,-60
152524,-508,1092,-81
152530,-900,848,391
152536,-520,465,-61
152543,-183,331,-89
152549,7,263,-223
152555,109,134,-147
152561,-125,975,387
152568,-519,575,-1985
152574,-952,1780,13
152580,435,1347,-1784
152586,-27,866,-1202
152593,200,850,-991
152599,-406,1441,-311
152605,174,1230,-782
152611,309,712,-723
152618,287,544,-670
152624,201,438,-438
152630,16,466,-76
152636,-99,803,-68
152643,13,1120,-153
152649,211,1011,-420
152655,109,1186,-491
152661,355,1229,-997
152668,233,1134,-785
152674,-133,782,-295
152680,74,563,-537
152686,65,536,-549
152693,-71,564,-217
152699,-94,571,-196
152705,29,809,-433
152711,-98,958,-418
152718,-195,1160,-323
152724,-280,1210,-259
152730,-65,973,-607
152736,421,1106,-921
152743,-309,925,-251
152749,-386,783,-233
152755,-88,745,-276
152761,58,652,-235
152768,136,533,-301
152774,36,690,-224
152780,-171,1043,-70
152786,-52,1173,-80
152793,59,1177,-330
152799,135,1116,-625
152805,453,1275,-800
152811,57,921,-209
152818,146,600,-453
152824,231,711,-647
152830,-244,818,-66
152836,-313,694,-81
152843,-281,658,-284
152849,-244,809,-313
152855,-232,989,-252
152861,-326,1215,-127
152868,-339,902,-399
152874,307,1151,-945
152880,-620,1115,-26
152886,-326,942,-399
154517,-50,929,-258
154529,-21,962,-266
154538,-17,917,-258
154545,-9,904,-270
154585,-14,938,-259
154595,-4,939,-250
154606,12,940,-265
154613,-8,943,-242
154627,-20,925,-237
154634,-5,924,-255
154702,25,932,-229
154728,-25,949,-226
154787,-4,943,-250
154808,1,944,-262
154814,-10,946,-252
154820,-3,935,-259
154827,1,931,-266
154833,13,921,-276
154839,1,932,-255
154845,5,947,-261
154852,4,945,-258
154858,5,925,-262
154864,6,924,-270
154870,1,934,-265
154877,1,943,-265
154883,9,935,-263
154889,10,928,-267
154895,7,932,-258
154902,6,948,-262
154908,3,930,-257
154914,19,923,-273
154920,8,926,-263
154927,-1,934,-258
154933,-8,951,-257
154939,-4,949,-252
154945,16,937,-259
154952,20,913,-258
154958,23,918,-253
154964,36,914,-249
154970,38,911,-243
154977,51,939,-263
154983,41,956,-273
154989,26,959,-268
154995,15,953,-272
155002,0,927,-255
155008,8,901,-254
155014,21,917,-261
155020,6,946,-260
155027,-2,934,-263
155033,-2,933,-262
155039,6,938,-270
155045,-1,936,-255
155052,-1,935,-261
155058,1,919,-264
155064,0,923,-276
155070,-2,936,-269
155077,-12,930,-251
155083,-4,950,-266
155089,3,939,-272
155095,14,924,-271
155102,9,926,-261
155108,7,926,-255
155114,13,921,-267
155120,13,918,-275
155127,10,891,-272
155133,-10,883,-252
155139,-7,901,-297
155145,-22,938,-337
155152,-23,933,-332
155158,-27,888,-292
155164,-1,899,-315
155170,16,884,-340
155177,40,848,-359
155183,59,857,-401
155189,44,906,-394
155195,65,958,-433
155202,57,926,-427
155208,66,894,-445
155214,52,864,-444
155220,12,820,-409
155227,-140,755,-421
155233,-316,710,-289
155239,-264,556,-353
155245,-93,778,-629
155252,246,1190,-886
155258,925,1147,-1156
155264,1084,1184,-1993
155270,585,804,-1687
155277,-65,690,-1342
155283,-650,957,-478
155289,-81,586,-1821
155295,-296,499,-1393
155302,-873,393,-362
155308,-541,430,287
155314,-373,247,364
155320,-253,304,502
155327,-180,1045,454
155333,45,1400,141
155339,-226,949,420
155345,-441,932,563
155352,-508,815,567
155358,-727,876,762
155364,-480,670,381
155370,-613,1113,313
155377,-652,955,222
155383,-790,1004,156
155389,-871,833,343
155395,-676,752,249
155402,-671,717,558
155408,-516,734,591
155414,-535,720,771
155420,-516,431,899
155427,-525,180,768
155433,-297,638,406
155439,34,934,-10
155445,580,433,-955
155452,1688,852,-1860
155458,21,1996,-950
155464,92,1373,-819
155470,-126,423,15
155477,735,611,210
155483,685,-138,1005
155489,357,969,-353
155495,431,566,164
155502,402,584,51
155508,440,658,158
155514,616,509,53
155520,691,618,-25
155527,708,769,-197
155533,913,541,-271
155539,820,791,-10
155545,951,782,49
155552,846,657,10
155558,857,622,-142
155564,872,561,-170
155570,824,618,-200
155577,779,601,-112
155583,739,546,-231
155589,756,503,-205
155595,730,514,-220
155602,798,500,-212
155608,751,583,-127
155614,761,520,-214
155620,804,477,-258
155627,776,547,-229
155633,783,515,-271
155639,873,495,-321
155645,891,553,-300
155652,1036,600,-385
155658,1048,556,-425
155664,931,670,-301
155670,1106,388,-627
155677,1095,324,-1138
155683,482,-166,-965
155689,525,-341,-1133
155695,260,-250,-1116
