time,wx,wy,wz
185785,-10.0,39.2,-30.8
185803,-9.3,46.9,-45.1
185900,9.8,14.3,6.3
185954,-20.7,-7.4,2.5
185965,5.6,43.1,16.1
186017,-12.6,8.6,-14.2
186024,-7.5,1.6,-7.9
186050,1.6,2.2,-2.5
186099,-5.5,0.9,3.2
186105,-4.2,2.3,3.6
186111,-4.0,2.0,2.0
186118,-5.4,-1.1,-0.2
186124,-7.0,-0.9,-0.8
186130,-7.8,2.1,-0.4
186136,-6.0,2.1,-2.1
186143,-2.6,3.0,-0.2
186149,-1.4,2.1,1.7
186155,-0.5,2.1,1.4
186161,0.9,2.6,0.6
186168,2.5,0.5,0.9
186174,2.0,4.5,-1.0
186180,0.9,6.0,-2.1
186186,-0.4,3.8,-1.3
186193,-1.1,4.5,-0.9
186199,-0.4,2.7,-1.3
186205,-1.0,2.8,0.0
186211,-0.7,2.1,-0.1
186218,0.9,3.1,-1.6
186224,0.9,1.5,0.0
186230,1.7,1.9,1.4
186236,0.9,0.0,1.5
186243,0.2,-0.5,1.7
186249,0.7,0.0,2.2
186255,0.4,-0.4,2.2
186261,1.3,-0.9,1.5
186268,2.9,-3.9,2.9
186274,2.6,-3.5,3.0
186280,1.0,3.0,3.7
186286,-1.2,1.0,2.7
186293,-1.7,-0.4,1.2
186299,-2.1,-0.5,1.6
186305,-0.2,0.5,1.6
186311,0.9,0.1,2.4
186318,0.6,0.0,1.8
186324,0.9,-0.2,0.8
186330,1.7,-1.4,-1.8
186336,0.7,0.8,-1.9
186343,0.6,3.5,1.2
186349,3.3,1.6,1.6
186355,5.8,1.2,0.0
186361,6.5,0.7,1.3
186368,6.3,0.0,4.0
186374,11.6,0.6,8.0
186380,19.5,2.0,11.4
186386,28.3,2.1,17.9
186393,38.6,-17.8,35.7
186399,46.7,-44.5,52.7
186405,35.6,-61.7,57.6
186411,25.4,-57.0,56.1
186418,6.5,18.2,31.1
186424,-44.6,25.2,39.4
186430,-68.8,230.5,28.0
186436,-87.3,225.5,-37.9
186443,-135.7,340.6,-78.8
186449,-200.6,70.9,-63.0
186455,-245.6,137.4,-41.7
186461,-195.7,178.1,51.7
186468,-99.4,-83.7,109.4
186474,-58.1,301.4,108.2
186480,45.0,178.3,36.3
186486,147.3,90.3,26.2
186493,169.3,92.9,-65.4
186499,18.3,182.9,-133.0
186505,57.1,165.2,-99.8
186511,22.6,168.1,-135.2
186518,-59.3,199.6,-158.7
186524,-46.3,133.0,-101.0
186530,-13.0,102.5,-93.0
186536,-7.7,59.7,-68.3
186543,-4.6,49.2,-29.0
186549,2.5,2.3,-5.7
186555,-28.3,-36.6,9.1
186561,-14.3,-102.4,65.3
186568,21.9,-153.7,102.5
186574,0.4,-105.2,83.5
186580,-64.0,-166.0,19.2
186586,-34.8,-163.9,33.3
186593,6.2,-170.1,57.6
186599,48.2,-212.8,64.1
186605,33.7,-245.9,80.7
186611,55.3,-227.7,55.9
186618,120.6,-73.5,-63.6
186624,-12.9,172.6,-9.6
186630,-99.8,-472.0,10.8
186636,69.7,-133.9,-78.5
186643,44.0,-41.0,72.9
186649,44.1,-66.0,132.5
186655,97.9,-115.0,98.9
186661,144.8,96.7,-113.8
186668,18.3,-411.8,-156.6
186674,112.0,693.9,7.0
186680,-44.9,125.8,-84.7
186686,-40.8,-606.5,-9.0
186693,-9.5,-109.3,113.8
186699,-17.7,-88.4,123.7
186705,-22.2,-34.2,70.3
186711,-38.7,-20.6,39.0
186718,-29.2,-50.6,40.4
186724,12.8,-17.0,-5.2
186730,2.1,-66.0,15.1
186736,-3.0,-16.2,18.3
186743,9.1,-0.9,8.9
186749,5.0,-35.9,14.8
186755,-1.1,-13.9,3.2
186761,-2.8,-3.2,1.6
186768,-10.4,3.3,4.7
186774,-5.1,-0.9,11.9
186780,-0.9,-2.1,11.2
