time,wx,wy,wz
449412,-7.1,8.1,-7.8
449424,-7.8,11.4,-3.0
449440,-11.7,2.3,-2.2
449450,-9.2,5.1,0.7
449457,-2.5,-0.5,1.1
449492,-1.4,2.2,1.7
449534,-0.4,-1.1,0.9
449550,-0.8,1.2,1.1
449560,0.7,2.5,1.0
449569,0.9,2.4,1.3
449576,-0.6,3.5,1.5
449607,-1.1,-0.2,2.9
449628,-3.0,2.3,-1.0
449635,-0.9,2.1,-0.6
449663,-0.3,5.1,-0.3
449670,0.2,5.3,-1.1
449682,-2.4,5.4,-2.1
449689,-1.7,4.8,-2.1
449724,-0.9,1.9,-0.7
449780,0.4,2.5,0.0
449796,-2.1,1.0,0.4
449808,-2.3,2.1,-0.4
449836,-1.2,1.9,1.1
449895,-1.5,-1.3,2.3
449909,0.0,0.9,0.9
449923,-0.8,3.2,-0.7
449939,0.0,2.2,1.6
449970,0.4,4.6,1.1
449982,-5.1,8.1,-5.7
449996,-3.7,5.5,-0.5
450010,-3.1,1.8,-0.3
450017,-2.3,2.5,0.0
450038,-5.2,2.6,-0.6
450054,-5.1,3.8,-3.3
450071,-2.1,3.0,-1.1
450082,-1.0,1.1,-0.4
450104,0.7,-0.4,1.1
450125,0.9,0.8,4.6
450131,1.0,3.5,3.9
450137,3.0,6.0,2.8
450143,1.6,9.0,0.7
450150,-0.2,11.9,-0.7
450156,-0.2,12.1,-0.6
450162,1.5,11.9,0.7
450168,2.3,14.9,0.5
450175,-0.2,20.7,3.4
450181,-2.4,20.6,4.7
450187,-1.6,24.0,1.2
450193,-1.4,25.3,-0.6
450200,-4.6,25.4,-1.8
450206,-7.9,21.7,-3.8
450212,-10.0,17.7,-6.6
450218,-9.3,12.3,-6.5
450225,-4.5,5.5,-3.0
450231,0.7,-0.7,-3.5
450237,5.5,-9.1,-3.6
450243,8.4,-14.9,-3.5
450250,12.6,-17.2,-5.0
450256,12.9,-15.6,-6.0
450262,10.2,-14.4,-4.6
450268,1.9,-10.5,-2.8
450275,2.8,-10.3,1.4
450281,7.8,-14.8,2.4
450287,8.8,-11.2,-0.1
450293,7.3,-9.4,-2.5
450300,4.1,-7.2,1.2
450306,1.8,-6.7,6.7
450312,2.1,-6.5,6.9
450318,2.9,-5.6,5.8
450325,1.0,-5.4,6.6
450331,-0.8,-8.4,9.2
450337,-2.2,-9.4,10.9
450343,-2.8,-9.9,10.7
450350,-2.7,-9.8,9.6
450356,-1.5,-3.0,4.3
450362,-0.8,3.6,-2.7
450368,-0.1,7.0,-7.3
450375,1.0,10.2,-8.4
450381,0.3,10.5,-5.2
450387,-1.1,8.8,-2.1
450393,-1.5,3.7,-0.1
450400,-0.3,2.7,0.0
450406,1.4,2.0,-2.0
450412,2.2,1.8,-2.4
450418,1.6,0.5,-3.0
450425,1.3,-0.2,-3.8
450431,0.0,-0.4,-3.0
450437,0.5,-0.6,-1.7
450443,3.3,0.0,-1.1
450450,4.5,2.9,-0.8
450456,1.9,5.6,-0.7
450462,0.5,4.8,-0.4
450468,1.5,6.3,-1.3
450475,0.9,8.1,0.0
450481,3.2,7.3,7.0
450487,11.7,-1.1,11.4
450493,16.9,-10.7,8.5
450500,20.7,-21.5,5.5
450506,33.2,-14.7,4.4
450512,39.6,-10.7,-2.6
450518,40.5,34.0,-21.9
450525,48.3,54.1,-13.7
450531,68.1,55.9,-10.5
450537,53.6,47.1,-22.7
450543,31.9,71.6,-52.4
450550,-101.6,-32.6,-172.6
450556,-158.1,260.7,-135.2
450562,-185.1,179.8,-136.7
450568,-209.4,236.6,-4.3
450575,-171.0,-213.7,52.7
450581,-122.4,-96.3,110.7
450587,-132.4,-44.8,170.8
450593,-133.3,-101.5,222.6
450600,-71.2,108.2,180.4
450606,-145.2,235.6,80.4
450612,-238.8,179.8,-0.7
450618,-4.0,229.2,30.5
450625,68.3,131.9,56.6
450631,-2.7,208.1,49.2
450637,14.6,215.1,38.1
450643,-17.0,168.9,-13.3
450650,-46.6,139.0,-25.8
450656,-44.8,113.8,-15.6
450662,-20.0,91.3,-3.1
450668,1.4,21.5,4.0
450675,-5.1,11.4,2.5
450681,5.7,6.7,6.1
450687,84.2,-78.0,-15.3
450693,105.7,-62.2,-32.6
450700,21.2,-243.6,-68.9
450706,3.8,-153.9,-22.1
450712,35.2,-92.7,-40.8
450718,38.7,-144.4,44.4
450725,-68.0,-307.7,-88.4
450731,296.6,-209.4,-157.9
450737,126.8,-240.1,-66.1
450743,106.8,-178.5,82.7
450750,51.4,-123.6,66.9
450756,19.1,-86.4,69.0
450762,33.2,-105.5,85.4
450768,35.4,-110.1,83.7
450775,1.7,-126.0,74.0
450781,-14.4,-94.6,76.8
450787,-18.5,-126.0,97.8
450793,-8.8,-69.7,93.9
450800,-4.6,-59.5,82.7
450806,-7.5,-62.9,67.4
450812,-1.6,-55.0,51.4
450818,5.3,-47.9,18.4
450825,-6.9,-12.3,2.1
450831,-4.3,0.0,-2.8
450837,-7.7,-16.2,4.6
450843,-8.8,-25.6,3.9
450850,-0.5,-21.5,1.2
450856,-1.2,-12.2,10.1
450862,1.3,8.4,11.6
450868,-4.5,-22.6,19.1
450875,-6.5,-28.9,17.7
450881,-3.1,-11.6,13.1
450887,-2.3,-8.8,6.6
450893,8.6,-12.5,7.2
450900,32.2,-76.1,46.5
450906,60.0,-146.9,108.0
450912,103.8,-237.1,180.3
450918,110.0,-302.2,215.2
450925,106.1,-250.2,191.1
450931,73.5,-228.9,185.3
450937,12.8,-211.8,132.2
450943,-9.5,-119.2,78.0
450950,-38.1,-72.5,40.3
450956,-34.2,55.5,7.9
450962,-136.2,128.9,35.8
